path,filename,date,type,bytes
.onboard_status.json,.onboard_status.json,2026-07-26,json,141
third-party-analyses/activist_reports/long/SC-13D/A_20230919_acc0001062993_23_018254.htm,A_20230919_acc0001062993_23_018254.htm,2026-07-26,htm,179408
third-party-analyses/activist_reports/long/SC-13D_20221213_acc0001062993_22_023759.htm,SC-13D_20221213_acc0001062993_22_023759.htm,2026-07-26,htm,152583
third-party-analyses/activist_reports/long/SC-13G/A_20240214_acc0001140361_24_007721.htm,A_20240214_acc0001140361_24_007721.htm,2026-07-26,htm,98915
third-party-analyses/activist_reports/long/SC-13G/A_20240214_acc0001140361_24_007726.htm,A_20240214_acc0001140361_24_007726.htm,2026-07-26,htm,107156
third-party-analyses/activist_reports/long/SC-13G_20220214_acc0001140361_22_005077.htm,SC-13G_20220214_acc0001140361_22_005077.htm,2026-07-26,htm,122168
third-party-analyses/activist_reports/long/SC-13G_20220214_acc0001140361_22_005078.htm,SC-13G_20220214_acc0001140361_22_005078.htm,2026-07-26,htm,118680
third-party-analyses/activist_reports_index.json,activist_reports_index.json,2026-07-26,json,3024
third-party-analyses/source_inventory_2026-07-22.json,source_inventory_2026-07-22.json,2026-07-26,json,180
third-party-analyses/source_inventory_2026-07-23.json,source_inventory_2026-07-23.json,2026-07-26,json,760
third-party-analyses/source_inventory_2026-07-24.json,source_inventory_2026-07-24.json,2026-07-26,json,760
third-party-analyses/source_inventory_2026-07-25.json,source_inventory_2026-07-25.json,2026-07-26,json,760
third-party-analyses/source_inventory_2026-07-26.json,source_inventory_2026-07-26.json,2026-07-26,json,760
