path,filename,date,type,bytes
.onboard_status.json,.onboard_status.json,2026-07-22,json,157
investor-documents/DOWNLOAD_MANIFEST.json,DOWNLOAD_MANIFEST.json,2026-07-28,json,20151
investor-documents/sec-edgar/10-K_20220223_rpt20211231_acc0000034088_22_000011.htm,10-K_20220223_rpt20211231_acc0000034088_22_000011.htm,2026-07-28,htm,6159522
investor-documents/sec-edgar/10-K_20230222_rpt20221231_acc0000034088_23_000020.htm,10-K_20230222_rpt20221231_acc0000034088_23_000020.htm,2026-07-28,htm,6699200
investor-documents/sec-edgar/10-K_20240228_rpt20231231_acc0000034088_24_000018.htm,10-K_20240228_rpt20231231_acc0000034088_24_000018.htm,2026-07-28,htm,5653988
investor-documents/sec-edgar/10-K_20250219_rpt20241231_acc0000034088_25_000010.htm,10-K_20250219_rpt20241231_acc0000034088_25_000010.htm,2026-07-28,htm,5980900
investor-documents/sec-edgar/10-K_20260218_rpt20251231_acc0000034088_26_000045.htm,10-K_20260218_rpt20251231_acc0000034088_26_000045.htm,2026-07-28,htm,5591068
investor-documents/sec-edgar/10-Q_20211103_rpt20210930_acc0000034088_21_000064.htm,10-Q_20211103_rpt20210930_acc0000034088_21_000064.htm,2026-07-28,htm,1448360
investor-documents/sec-edgar/10-Q_20220504_rpt20220331_acc0000034088_22_000026.htm,10-Q_20220504_rpt20220331_acc0000034088_22_000026.htm,2026-07-28,htm,1128978
investor-documents/sec-edgar/10-Q_20220803_rpt20220630_acc0000034088_22_000051.htm,10-Q_20220803_rpt20220630_acc0000034088_22_000051.htm,2026-07-28,htm,1710322
investor-documents/sec-edgar/10-Q_20221102_rpt20220930_acc0000034088_22_000064.htm,10-Q_20221102_rpt20220930_acc0000034088_22_000064.htm,2026-07-28,htm,1755905
investor-documents/sec-edgar/10-Q_20230502_rpt20230331_acc0000034088_23_000030.htm,10-Q_20230502_rpt20230331_acc0000034088_23_000030.htm,2026-07-28,htm,1293415
investor-documents/sec-edgar/10-Q_20230801_rpt20230630_acc0000034088_23_000048.htm,10-Q_20230801_rpt20230630_acc0000034088_23_000048.htm,2026-07-28,htm,1427261
investor-documents/sec-edgar/10-Q_20231031_rpt20230930_acc0000034088_23_000056.htm,10-Q_20231031_rpt20230930_acc0000034088_23_000056.htm,2026-07-28,htm,1486419
investor-documents/sec-edgar/10-Q_20240429_rpt20240331_acc0000034088_24_000029.htm,10-Q_20240429_rpt20240331_acc0000034088_24_000029.htm,2026-07-28,htm,1090363
investor-documents/sec-edgar/10-Q_20240805_rpt20240630_acc0000034088_24_000050.htm,10-Q_20240805_rpt20240630_acc0000034088_24_000050.htm,2026-07-28,htm,1527920
investor-documents/sec-edgar/10-Q_20241104_rpt20240930_acc0000034088_24_000068.htm,10-Q_20241104_rpt20240930_acc0000034088_24_000068.htm,2026-07-28,htm,1471777
