date,sector_breadth_positive,sector_dispersion,sector_mean_return
2024-01-02,0.0,,
2024-01-03,0.18181818181818182,0.01113181368586723,-0.007407222136311912
2024-01-04,0.2727272727272727,0.006161822683351748,-0.0031996514361392766
2024-01-05,0.6363636363636364,0.002314032717151969,0.00109214083619813
2024-01-08,0.9090909090909091,0.009235317188583302,0.009136742962628109
2024-01-09,0.18181818181818182,0.0056346260393015735,-0.0048881854064569885
2024-01-10,0.6363636363636364,0.005655141209327865,0.002293960178286546
2024-01-11,0.18181818181818182,0.007491669844717271,-0.0035784607487035947
2024-01-12,0.6363636363636364,0.0061639703378055756,0.001855411927018799
2024-01-16,0.09090909090909091,0.006726330091609929,-0.0077370305328442876
2024-01-17,0.0,0.005340501128782286,-0.0072328820962383415
2024-01-18,0.5454545454545454,0.009104466113392058,0.003299398258136713
2024-01-19,0.8181818181818182,0.008095847839349276,0.007189155374612238
2024-01-22,0.7272727272727273,0.0044794185811943875,0.0018386237553682618
2024-01-23,0.6363636363636364,0.004854821096921586,0.0022026494177506332
2024-01-24,0.36363636363636365,0.00998208162442098,-0.0037290858948660303
2024-01-25,0.8181818181818182,0.009728612209155057,0.008677452086679976
2024-01-26,0.7272727272727273,0.005455775097112436,0.0013824095736462956
2024-01-29,0.9090909090909091,0.003980185026457134,0.006479918907787046
2024-01-30,0.5454545454545454,0.007176078075756704,0.0009647028148347493
2024-01-31,0.0,0.007608061594870942,-0.012506441380558635
2024-02-01,0.9090909090909091,0.007002771853268792,0.013384940627683613
2024-02-02,0.5454545454545454,0.01579510465554027,0.003581702483377232
2024-02-05,0.18181818181818182,0.009560430624433305,-0.00989886217790356
2024-02-06,0.8181818181818182,0.0069850428292189525,0.0056699831386239205
2024-02-07,0.8181818181818182,0.004720194068934027,0.0050532391774220945
2024-02-08,0.5454545454545454,0.004838510133863821,0.0011821919374076304
2024-02-09,0.7272727272727273,0.007636453343949319,0.0008488605778165741
2024-02-12,0.7272727272727273,0.005927834171387117,0.003335024590423008
2024-02-13,0.0,0.003622464474427972,-0.013979543728647797
2024-02-14,0.8181818181818182,0.005869072986052527,0.007966794665679773
2024-02-15,0.9090909090909091,0.00876176960047846,0.01304820737172253
2024-02-16,0.2727272727272727,0.006309132393300144,-0.003838005823532503
2024-02-20,0.09090909090909091,0.005687426388419431,-0.0030312446504932537
2024-02-21,0.8181818181818182,0.006687426018256164,0.005243261305272458
2024-02-22,0.9090909090909091,0.010612413715046053,0.010236260864461843
2024-02-23,0.6363636363636364,0.0047228174277031834,0.001502322246279785
2024-02-26,0.2727272727272727,0.00730067773704622,-0.005422897553465023
2024-02-27,0.8181818181818182,0.006194279772031326,0.003035137685733996
2024-02-28,0.6363636363636364,0.005548470707847054,0.0011499731106865924
2024-02-29,0.7272727272727273,0.005699205724908791,0.0036750674854508277
2024-03-01,0.8181818181818182,0.006914262300315841,0.005875264390282792
2024-03-04,0.5454545454545454,0.009777777605188909,0.00032783402909622705
2024-03-05,0.2727272727272727,0.00860837689709419,-0.006510656751122218
2024-03-06,0.9090909090909091,0.0037419820212728247,0.005190304692606012
2024-03-07,0.8181818181818182,0.005632512485132401,0.007618888581682501
2024-03-08,0.36363636363636365,0.006879640449558683,-0.001656189493219339
2024-03-11,0.45454545454545453,0.005828024277790215,0.001435942033167154
2024-03-12,0.6363636363636364,0.007719861226796992,0.0038634922645514754
2024-03-13,0.6363636363636364,0.007695426930618438,0.002167019304647769
2024-03-14,0.18181818181818182,0.006149958725745617,-0.004470467719279573
2024-03-15,0.36363636363636365,0.005808674667058486,-0.0032645555386671132
2024-03-18,0.36363636363636365,0.0067749713347540486,0.0005098036802384117
2024-03-19,0.8181818181818182,0.004048331214238679,0.005245375462716992
2024-03-20,0.8181818181818182,0.006125129265986798,0.006964911904281612
2024-03-21,0.9090909090909091,0.0036287109075536826,0.0035667970543574634
2024-03-22,0.2727272727272727,0.004891140689868515,-0.004196099472996747
2024-03-25,0.2727272727272727,0.0047874876220944385,-0.0015783252022704849
2024-03-26,0.36363636363636365,0.00459575881276169,-0.002274011587034855
2024-03-27,1.0,0.007263303134081827,0.01366959030927737
2024-03-28,0.7272727272727273,0.0044105604467912386,0.0024581127364823522
2024-04-01,0.2727272727272727,0.007521169250030954,-0.004102843708691285
2024-04-02,0.18181818181818182,0.008267134325787226,-0.0050563072294927455
2024-04-03,0.6363636363636364,0.005495820858938908,0.0011979425109561938
2024-04-04,0.0,0.0050316162711603885,-0.0091293725495814
2024-04-05,1.0,0.0036975327470688026,0.008211634957091702
2024-04-08,0.5454545454545454,0.005107132585588604,0.0014529484580850086
2024-04-09,0.8181818181818182,0.004756852529168232,0.002911750480059498
2024-04-10,0.09090909090909091,0.011026474493753179,-0.013190983195661284
2024-04-11,0.45454545454545453,0.007603472180987999,0.0019929519987820624
2024-04-12,0.0,0.0033855972255583317,-0.013616131633594663
2024-04-15,0.0,0.005892376904124358,-0.00975924071795438
2024-04-16,0.2727272727272727,0.005488630949644656,-0.005553603756062337
2024-04-17,0.36363636363636365,0.008905301115915601,-0.0008090454792807042
2024-04-18,0.5454545454545454,0.005268776349683552,-0.0004520436774645117
2024-04-19,0.5454545454545454,0.011397855234896661,0.001430164067663225
2024-04-22,1.0,0.003540929969170566,0.006597180298004168
2024-04-23,0.9090909090909091,0.007066779295700861,0.008070956902481184
2024-04-24,0.7272727272727273,0.0050005031296638984,0.0020239991326063134
2024-04-25,0.45454545454545453,0.011548507091995798,-0.003646780100403878
2024-04-26,0.6363636363636364,0.010590251181342138,0.003008605842083673
2024-04-29,0.8181818181818182,0.008792084566844197,0.006154821917724318
2024-04-30,0.0,0.009057127257218937,-0.015034667920732846
2024-05-01,0.45454545454545453,0.008235602576900864,-0.0011776579875182325
2024-05-02,0.8181818181818182,0.006199098393364883,0.006663704694499718
2024-05-03,1.0,0.007474069052896637,0.007819925518612476
2024-05-06,1.0,0.004702635786030153,0.007529202289309584
2024-05-07,0.7272727272727273,0.006599784903312596,0.004437424665571207
2024-05-08,0.2727272727272727,0.0051966678731117785,-0.0009044295598924501
2024-05-09,0.9090909090909091,0.006164167375945365,0.009978219237653659
2024-05-10,0.6363636363636364,0.0037686999528480304,0.00028344787439785445
2024-05-13,0.18181818181818182,0.002715997039205866,-0.001015416618227289
2024-05-14,0.8181818181818182,0.003198843698893536,0.0033740016815538136
2024-05-15,1.0,0.007455226731500419,0.008709431193436186
2024-05-16,0.09090909090909091,0.005797954426836434,-0.0017055043233977067
2024-05-17,0.7272727272727273,0.005007436302060048,0.003265345843571188
2024-05-20,0.36363636363636365,0.006826412523264273,-0.0024099947595211542
2024-05-21,0.5454545454545454,0.004490278206232221,0.0018991243647940228
2024-05-22,0.36363636363636365,0.006949334981792302,-0.00572348012273867
2024-05-23,0.0,0.003988052092420275,-0.012746314244447802
2024-05-24,0.8181818181818182,0.0049842890466553404,0.0056230725767700525
2024-05-28,0.2727272727272727,0.007179010275793758,-0.003646598453034439
2024-05-29,0.0,0.004085543760235694,-0.009963007632253147
2024-05-30,0.8181818181818182,0.010037696802628563,0.003098936685364721
2024-05-31,1.0,0.006400061060187104,0.013565041751196428
2024-06-03,0.2727272727272727,0.009320304826734738,-0.004839456745565296
2024-06-04,0.5454545454545454,0.006604693173943881,-1.3297238156886124e-05
2024-06-05,0.6363636363636364,0.007839056279241387,0.005033996314811152
2024-06-06,0.6363636363636364,0.005082340849608821,0.00018522486222795974
2024-06-07,0.36363636363636365,0.005209427686244787,-0.0035978563727524808
2024-06-10,0.7272727272727273,0.004473413795200229,0.003167060416736402
2024-06-11,0.18181818181818182,0.007516577650798613,-0.0014024713258441153
2024-06-12,0.45454545454545453,0.010007201415927704,0.0015995537289463892
2024-06-13,0.45454545454545453,0.005370440159030405,-0.0008049773697940334
2024-06-14,0.36363636363636365,0.005110987827290592,-0.0028199152671365916
2024-06-17,0.7272727272727273,0.008593555505674443,0.005424041853052049
2024-06-18,0.7272727272727273,0.003710138727777115,0.001247326897658587
2024-06-20,0.7272727272727273,0.007389873514955622,0.002442783497935212
2024-06-21,0.5454545454545454,0.004678069532870847,0.00017350739822353698
2024-06-24,0.7272727272727273,0.010549640002223467,5.108933498394878e-05
