date,monthly_return,source
2019-11-01,0.042236,yahoo
2019-12-01,0.088796,yahoo
2020-01-01,0.038314,yahoo
2020-02-01,-0.194254,yahoo
2020-03-01,-0.029441,yahoo
2020-04-01,0.094034,yahoo
2020-05-01,-0.042514,yahoo
2020-06-01,0.095238,yahoo
2020-07-01,0.111046,yahoo
2020-08-01,-0.173982,yahoo
2020-09-01,-0.046735,yahoo
2020-10-01,0.076897,yahoo
2020-11-01,0.378547,yahoo
2020-12-01,0.075549,yahoo
2021-01-01,0.136698,yahoo
2021-02-01,0.155597,yahoo
2021-03-01,0.052033,yahoo
2021-04-01,0.042764,yahoo
2021-05-01,0.047431,yahoo
2021-06-01,0.017695,yahoo
2021-07-01,-0.040526,yahoo
2021-08-01,0.057791,yahoo
2021-09-01,-0.025361,yahoo
2021-10-01,0.096332,yahoo
2021-11-01,0.188739,yahoo
2021-12-01,0.075085,yahoo
2022-01-01,-0.095723,yahoo
2022-02-01,-0.058226,yahoo
2022-03-01,0.007888,yahoo
2022-04-01,-0.181264,yahoo
2022-05-01,0.129885,yahoo
2022-06-01,-0.132371,yahoo
2022-07-01,0.19372,yahoo
2022-08-01,-0.147267,yahoo
2022-09-01,-0.09776,yahoo
2022-10-01,0.04356,yahoo
2022-11-01,0.19614,yahoo
2022-12-01,-0.148343,yahoo
2023-01-01,0.155089,yahoo
2023-02-01,0.04857,yahoo
2023-03-01,0.0656,yahoo
2023-04-01,-0.078516,yahoo
2023-05-01,0.325636,yahoo
2023-06-01,0.084956,yahoo
2023-07-01,0.067399,yahoo
2023-08-01,0.117921,yahoo
2023-09-01,-0.082458,yahoo
2023-10-01,-0.118805,yahoo
2023-11-01,0.254872,yahoo
2023-12-01,0.08432,yahoo
2024-01-01,0.056246,yahoo
2024-02-01,0.14031,yahoo
2024-03-01,-0.016725,yahoo
2024-04-01,0.024354,yahoo
2024-05-01,0.168257,yahoo
2024-06-01,0.013198,yahoo
2024-07-01,-0.128712,yahoo
2024-08-01,0.114584,yahoo
2024-09-01,-0.026545,yahoo
2024-10-01,-0.044469,yahoo
2024-11-01,-0.172188,yahoo
2024-12-01,0.015166,yahoo
2025-01-01,0.228535,yahoo
2025-02-01,-0.288631,yahoo
2025-03-01,-0.166964,yahoo
2025-04-01,0.005192,yahoo
2025-05-01,-0.246208,yahoo
2025-06-01,0.097781,yahoo
2025-07-01,-0.061231,yahoo
2025-08-01,0.118734,yahoo
2025-09-01,0.219057,yahoo
2025-10-01,0.04442,yahoo
2025-11-01,0.060759,yahoo
2025-12-01,0.102682,yahoo
2026-01-01,0.279932,yahoo
2026-02-01,0.068498,yahoo
2026-03-01,-0.050118,yahoo
2026-04-01,0.438826,yahoo
2026-05-01,-0.124788,yahoo
2026-06-01,0.465497,yahoo
2026-07-01,-0.316739,yahoo
2026-08-01,0.067368,yahoo
