date,monthly_return,source
2016-07-01,0.065381,yahoo
2016-08-01,0.04642,yahoo
2016-09-01,0.042481,yahoo
2016-10-01,-0.127299,yahoo
2016-11-01,0.161157,yahoo
2016-12-01,0.122776,yahoo
2017-01-01,0.044374,yahoo
2017-02-01,0.015175,yahoo
2017-03-01,0.010463,yahoo
2017-04-01,0.010355,yahoo
2017-05-01,0.118594,yahoo
2017-06-01,-0.064136,yahoo
2017-07-01,0.107692,yahoo
2017-08-01,-0.050505,yahoo
2017-09-01,-0.00133,yahoo
2017-10-01,0.093209,yahoo
2017-11-01,-0.170524,yahoo
2017-12-01,0.004405,yahoo
2018-01-01,0.046784,yahoo
2018-02-01,-0.060056,yahoo
2018-03-01,0.160475,yahoo
2018-04-01,0.006402,yahoo
2018-05-01,0.231552,yahoo
2018-06-01,-0.027893,yahoo
2018-07-01,0.008502,yahoo
2018-08-01,0.25922,yahoo
2018-09-01,-0.069456,yahoo
2018-10-01,-0.191727,yahoo
2018-11-01,0.186916,yahoo
2018-12-01,-0.140045,yahoo
2019-01-01,0.058644,yahoo
2019-02-01,0.133443,yahoo
2019-03-01,-0.075036,yahoo
2019-04-01,0.058142,yahoo
2019-05-01,-0.260627,yahoo
2019-06-01,0.206377,yahoo
2019-07-01,0.100312,yahoo
2019-08-01,-0.206166,yahoo
2019-09-01,0.158208,yahoo
2019-10-01,0.038058,yahoo
2019-11-01,-0.039635,yahoo
2019-12-01,0.091622,yahoo
2020-01-01,-0.089036,yahoo
2020-02-01,-0.180535,yahoo
2020-03-01,-0.050393,yahoo
2020-04-01,0.2064,yahoo
2020-05-01,0.175508,yahoo
2020-06-01,-0.018052,yahoo
2020-07-01,0.067216,yahoo
2020-08-01,0.052396,yahoo
2020-09-01,-0.097016,yahoo
2020-10-01,0.036443,yahoo
2020-11-01,0.229186,yahoo
2020-12-01,0.068475,yahoo
2021-01-01,-0.015814,yahoo
2021-02-01,0.033263,yahoo
2021-03-01,-0.058791,yahoo
2021-04-01,-0.018261,yahoo
2021-05-01,-0.069973,yahoo
2021-06-01,0.092064,yahoo
2021-07-01,-0.100145,yahoo
2021-08-01,0.129381,yahoo
2021-09-01,0.115132,yahoo
2021-10-01,0.090548,yahoo
2021-11-01,0.007527,yahoo
2021-12-01,0.038053,yahoo
2022-01-01,-0.200495,yahoo
2022-02-01,-0.024191,yahoo
2022-03-01,-0.000577,yahoo
2022-04-01,-0.140467,yahoo
2022-05-01,0.075336,yahoo
2022-06-01,-0.1423,yahoo
2022-07-01,0.133891,yahoo
2022-08-01,-0.258944,yahoo
2022-09-01,-0.363282,yahoo
2022-10-01,-0.058483,yahoo
2022-11-01,0.110148,yahoo
2022-12-01,-0.066688,yahoo
2023-01-01,0.151272,yahoo
2023-02-01,-0.067212,yahoo
2023-03-01,-0.216488,yahoo
2023-04-01,-0.192626,yahoo
2023-05-01,0.115444,yahoo
2023-06-01,0.171113,yahoo
2023-07-01,0.146897,yahoo
2023-08-01,-0.104452,yahoo
2023-09-01,-0.015296,yahoo
2023-10-01,-0.457864,yahoo
2023-11-01,0.172636,yahoo
2023-12-01,0.338424,yahoo
2024-01-01,-0.094477,yahoo
2024-02-01,0.068548,yahoo
2024-03-01,0.296698,yahoo
2024-04-01,0.368498,yahoo
2024-05-01,0.033759,yahoo
2024-06-01,-0.231679,yahoo
2024-07-01,0.06158,yahoo
2024-08-01,0.381463,yahoo
2024-09-01,0.04199,yahoo
2024-10-01,-0.032195,yahoo
2024-11-01,0.449197,yahoo
2024-12-01,-0.034197,yahoo
2025-01-01,0.082619,yahoo
2025-02-01,-0.42966,yahoo
2025-03-01,-0.099241,yahoo
2025-04-01,-0.09157,yahoo
2025-05-01,0.19456,yahoo
2025-06-01,0.209215,yahoo
2025-07-01,0.132034,yahoo
2025-08-01,0.136791,yahoo
2025-09-01,0.229988,yahoo
2025-10-01,-0.050245,yahoo
2025-11-01,0.092838,yahoo
2025-12-01,-0.006338,yahoo
2026-01-01,0.082236,yahoo
2026-02-01,0.131285,yahoo
2026-03-01,-0.14775,yahoo
2026-04-01,0.366238,yahoo
2026-05-01,0.45207,yahoo
2026-06-01,0.061033,yahoo
2026-07-01,-0.272042,yahoo
2026-08-01,0.096249,yahoo
