date,monthly_return,source
2021-05-01,-0.01712,yahoo
2021-06-01,-0.005123,yahoo
2021-07-01,0.0,yahoo
2021-08-01,-0.002575,yahoo
2021-09-01,0.008776,yahoo
2021-10-01,0.076766,yahoo
2021-11-01,0.026616,yahoo
2021-12-01,-0.047222,yahoo
2022-01-01,-0.033042,yahoo
2022-02-01,-0.00402,yahoo
2022-03-01,-0.364278,yahoo
2022-04-01,0.103175,yahoo
2022-05-01,0.292086,yahoo
2022-06-01,-0.591314,yahoo
2022-07-01,0.207084,yahoo
2022-08-01,-0.10158,yahoo
2022-09-01,-0.527638,yahoo
2022-10-01,0.117021,yahoo
2022-11-01,-0.380952,yahoo
2022-12-01,-0.439231,yahoo
2023-01-01,0.071331,yahoo
2023-02-01,-0.039693,yahoo
2023-03-01,-0.036,yahoo
2023-04-01,-0.349931,yahoo
2023-05-01,0.997872,yahoo
2023-06-01,0.251331,yahoo
2023-07-01,1.119149,yahoo
2023-08-01,-0.277108,yahoo
2023-09-01,-0.261111,yahoo
2023-10-01,-0.203008,yahoo
2023-11-01,0.0,yahoo
2023-12-01,-0.070755,yahoo
2024-01-01,0.258883,yahoo
2024-02-01,0.516129,yahoo
2024-03-01,-0.18617,yahoo
2024-04-01,-0.163399,yahoo
2024-05-01,-0.179688,yahoo
2024-06-01,0.019048,yahoo
2024-07-01,-0.037383,yahoo
2024-08-01,-0.11068,yahoo
2024-09-01,-0.145197,yahoo
2024-10-01,0.685824,yahoo
2024-11-01,1.310606,yahoo
2024-12-01,4.003279,yahoo
2025-01-01,-0.136959,yahoo
2025-02-01,-0.357631,yahoo
2025-03-01,-0.06383,yahoo
2025-04-01,0.119949,yahoo
2025-05-01,0.365276,yahoo
2025-06-01,-0.020644,yahoo
2025-07-01,0.222597,yahoo
2025-08-01,0.11931,yahoo
2025-09-01,0.83549,yahoo
2025-10-01,0.486069,yahoo
2025-11-01,-0.422408,yahoo
2025-12-01,-0.13375,yahoo
2026-01-01,-0.179684,yahoo
2026-02-01,-0.041277,yahoo
2026-03-01,-0.19403,yahoo
2026-04-01,0.242878,yahoo
2026-05-01,0.46361,yahoo
2026-06-01,-0.24354,yahoo
2026-07-01,-0.22619,yahoo
2026-08-01,0.180602,yahoo
