date,monthly_return,source
2017-05-01,-0.054757,yahoo
2017-06-01,0.00234,yahoo
2017-07-01,0.276124,yahoo
2017-08-01,0.248399,yahoo
2017-09-01,-0.136314,yahoo
2017-10-01,0.103946,yahoo
2017-11-01,-0.146042,yahoo
2017-12-01,0.131863,yahoo
2018-01-01,0.112127,yahoo
2018-02-01,0.115838,yahoo
2018-03-01,-0.102531,yahoo
2018-04-01,-0.169939,yahoo
2018-05-01,0.168602,yahoo
2018-06-01,0.014722,yahoo
2018-07-01,-0.061661,yahoo
2018-08-01,-0.070352,yahoo
2018-09-01,0.124324,yahoo
2018-10-01,0.035503,yahoo
2018-11-01,-0.153571,yahoo
2018-12-01,0.0173,yahoo
2019-01-01,0.191622,yahoo
2019-02-01,0.019144,yahoo
2019-03-01,0.038251,yahoo
2019-04-01,0.019737,yahoo
2019-05-01,-0.167419,yahoo
2019-06-01,0.012011,yahoo
2019-07-01,-0.052833,yahoo
2019-08-01,-0.155214,yahoo
2019-09-01,-0.066029,yahoo
2019-10-01,-0.002049,yahoo
2019-11-01,0.053901,yahoo
2019-12-01,0.029225,yahoo
2020-01-01,-0.10743,yahoo
2020-02-01,-0.060445,yahoo
2020-03-01,-0.400677,yahoo
2020-04-01,0.181733,yahoo
2020-05-01,0.121912,yahoo
2020-06-01,0.09304,yahoo
2020-07-01,0.034438,yahoo
2020-08-01,-0.028266,yahoo
2020-09-01,0.104072,yahoo
2020-10-01,-0.12178,yahoo
2020-11-01,0.161333,yahoo
2020-12-01,0.223881,yahoo
2021-01-01,0.079737,yahoo
2021-02-01,-0.167246,yahoo
2021-03-01,-0.106416,yahoo
2021-04-01,-0.074723,yahoo
2021-05-01,0.154574,yahoo
2021-06-01,-0.060109,yahoo
2021-07-01,0.085465,yahoo
2021-08-01,0.19925,yahoo
2021-09-01,0.039303,yahoo
2021-10-01,0.030082,yahoo
2021-11-01,-0.103463,yahoo
2021-12-01,0.19637,yahoo
2022-01-01,0.019059,yahoo
2022-02-01,0.20229,yahoo
2022-03-01,0.178095,yahoo
2022-04-01,-0.081919,yahoo
2022-05-01,-0.013208,yahoo
2022-06-01,-0.08953,yahoo
2022-07-01,0.043123,yahoo
2022-08-01,0.019417,yahoo
2022-09-01,-0.126267,yahoo
2022-10-01,0.305907,yahoo
2022-11-01,-0.008616,yahoo
2022-12-01,-0.059207,yahoo
2023-01-01,0.093534,yahoo
2023-02-01,0.010296,yahoo
2023-03-01,-0.040763,yahoo
2023-04-01,-0.058295,yahoo
2023-05-01,-0.051779,yahoo
2023-06-01,0.188225,yahoo
2023-07-01,0.136072,yahoo
2023-08-01,-0.105989,yahoo
2023-09-01,0.291203,yahoo
2023-10-01,-0.046006,yahoo
2023-11-01,0.148574,yahoo
2023-12-01,0.089334,yahoo
2024-01-01,0.052485,yahoo
2024-02-01,-0.112202,yahoo
2024-03-01,0.065473,yahoo
2024-04-01,0.12603,yahoo
2024-05-01,0.00117,yahoo
2024-06-01,-0.082712,yahoo
2024-07-01,0.101004,yahoo
2024-08-01,-0.112864,yahoo
2024-09-01,0.042244,yahoo
2024-10-01,-0.01205,yahoo
2024-11-01,0.113892,yahoo
2024-12-01,-0.228669,yahoo
2025-01-01,-0.027102,yahoo
2025-02-01,-0.087739,yahoo
2025-03-01,-0.008725,yahoo
2025-04-01,0.002096,yahoo
2025-05-01,-0.049561,yahoo
2025-06-01,0.008361,yahoo
2025-07-01,0.1211,yahoo
2025-08-01,0.189957,yahoo
2025-09-01,0.04089,yahoo
2025-10-01,0.065996,yahoo
2025-11-01,0.154039,yahoo
2025-12-01,0.126197,yahoo
2026-01-01,0.012816,yahoo
2026-02-01,-0.067861,yahoo
2026-03-01,0.119053,yahoo
2026-04-01,-0.035427,yahoo
2026-05-01,0.052198,yahoo
2026-06-01,-0.141527,yahoo
2026-07-01,-0.021562,yahoo
2026-08-01,0.200982,yahoo
