date,monthly_return,source
2019-10-01,-0.093161,yahoo
2019-11-01,0.15677,yahoo
2019-12-01,-0.12423,yahoo
2020-01-01,0.046893,yahoo
2020-02-01,0.192609,yahoo
2020-03-01,0.102347,yahoo
2020-04-01,0.003407,yahoo
2020-05-01,0.233871,yahoo
2020-06-01,0.23667,yahoo
2020-07-01,0.157719,yahoo
2020-08-01,-0.08073,yahoo
2020-09-01,0.073184,yahoo
2020-10-01,0.265709,yahoo
2020-11-01,0.44468,yahoo
2020-12-01,0.01212,yahoo
2021-01-01,0.008817,yahoo
2021-02-01,-0.03509,yahoo
2021-03-01,-0.050155,yahoo
2021-04-01,0.206092,yahoo
2021-05-01,-0.031626,yahoo
2021-06-01,0.289788,yahoo
2021-07-01,0.120843,yahoo
2021-08-01,0.017786,yahoo
2021-09-01,-0.067003,yahoo
2021-10-01,0.72854,yahoo
2021-11-01,-0.033279,yahoo
2021-12-01,-0.301424,yahoo
2022-01-01,-0.26692,yahoo
2022-02-01,0.207676,yahoo
2022-03-01,0.028174,yahoo
2022-04-01,-0.280368,yahoo
2022-05-01,-0.349896,yahoo
2022-06-01,-0.21875,yahoo
2022-07-01,0.150171,yahoo
2022-08-01,0.243442,yahoo
2022-09-01,-0.11603,yahoo
2022-10-01,0.018261,yahoo
2022-11-01,-0.127486,yahoo
2022-12-01,-0.079976,yahoo
2023-01-01,0.170316,yahoo
2023-02-01,0.13419,yahoo
2023-03-01,0.027495,yahoo
2023-04-01,-0.236945,yahoo
2023-05-01,0.469926,yahoo
2023-06-01,-0.0548,yahoo
2023-07-01,0.052012,yahoo
2023-08-01,-0.054384,yahoo
2023-09-01,-0.030601,yahoo
2023-10-01,-0.10073,yahoo
2023-11-01,0.36091,yahoo
2023-12-01,0.079196,yahoo
2024-01-01,-0.050564,yahoo
2024-02-01,0.246553,yahoo
2024-03-01,-0.017353,yahoo
2024-04-01,-0.097387,yahoo
2024-05-01,-0.225515,yahoo
2024-06-01,0.223667,yahoo
2024-07-01,-0.064349,yahoo
2024-08-01,0.059871,yahoo
2024-09-01,-0.015218,yahoo
2024-10-01,0.084312,yahoo
2024-11-01,0.138183,yahoo
2024-12-01,0.078634,yahoo
2025-01-01,0.28529,yahoo
2025-02-01,0.049856,yahoo
2025-03-01,-0.224432,yahoo
2025-04-01,0.07179,yahoo
2025-05-01,0.373489,yahoo
2025-06-01,0.180481,yahoo
2025-07-01,0.060512,yahoo
2025-08-01,0.00496,yahoo
2025-09-01,0.028173,yahoo
2025-10-01,0.180391,yahoo
2025-11-01,-0.209593,yahoo
2025-12-01,-0.015284,yahoo
2026-01-01,-0.100431,yahoo
2026-02-01,-0.029095,yahoo
2026-03-01,0.198327,yahoo
2026-04-01,-0.00664,yahoo
2026-05-01,0.179782,yahoo
2026-06-01,0.014308,yahoo
2026-07-01,0.137394,yahoo
2026-08-01,0.019535,yahoo
