date,monthly_return,source
2016-07-01,0.014706,yahoo
2016-08-01,-0.101449,yahoo
2016-09-01,-0.032258,yahoo
2016-10-01,-0.583333,yahoo
2016-11-01,-0.08,yahoo
2016-12-01,0.043478,yahoo
2017-01-01,0.166667,yahoo
2017-02-01,0.0,yahoo
2017-03-01,-0.142857,yahoo
2017-04-01,-0.041667,yahoo
2017-05-01,-0.043478,yahoo
2017-06-01,0.0,yahoo
2017-07-01,0.090909,yahoo
2017-08-01,-0.083333,yahoo
2017-09-01,0.272727,yahoo
2017-10-01,-0.214286,yahoo
2017-11-01,-0.136364,yahoo
2017-12-01,-0.105263,yahoo
2018-01-01,0.352941,yahoo
2018-02-01,0.695652,yahoo
2018-03-01,-0.025641,yahoo
2018-04-01,-0.210526,yahoo
2018-05-01,-0.2,yahoo
2018-06-01,-0.083333,yahoo
2018-07-01,-0.090909,yahoo
2018-08-01,0.35,yahoo
2018-09-01,0.037037,yahoo
2018-10-01,-0.25,yahoo
2018-11-01,0.0,yahoo
2018-12-01,-0.047619,yahoo
2019-01-01,0.15,yahoo
2019-02-01,0.26087,yahoo
2019-03-01,-0.137931,yahoo
2019-04-01,0.04,yahoo
2019-05-01,0.038462,yahoo
2019-06-01,0.148148,yahoo
2019-07-01,0.0,yahoo
2019-08-01,-0.064516,yahoo
2019-09-01,-0.103448,yahoo
2019-10-01,-0.038462,yahoo
2019-11-01,0.12,yahoo
2019-12-01,0.0,yahoo
2020-01-01,0.0,yahoo
2020-02-01,0.321429,yahoo
2020-03-01,-0.189189,yahoo
2020-04-01,0.4,yahoo
2020-05-01,-0.119048,yahoo
2020-06-01,0.27027,yahoo
2020-07-01,-0.085106,yahoo
2020-08-01,-0.069767,yahoo
2020-09-01,0.0,yahoo
2020-10-01,0.025,yahoo
2020-11-01,0.0,yahoo
2020-12-01,0.585366,yahoo
2021-01-01,0.292308,yahoo
2021-02-01,0.059524,yahoo
2021-03-01,0.05618,yahoo
2021-04-01,-0.148936,yahoo
2021-05-01,0.0375,yahoo
2021-06-01,0.385542,yahoo
2021-07-01,-0.217391,yahoo
2021-08-01,-0.055556,yahoo
2021-09-01,-0.035294,yahoo
2021-10-01,0.02439,yahoo
2021-11-01,-0.238095,yahoo
2021-12-01,0.109375,yahoo
2022-01-01,-0.140845,yahoo
2022-02-01,0.329508,yahoo
2022-03-01,-0.104809,yahoo
2022-04-01,-0.096419,yahoo
2022-05-01,-0.132622,yahoo
2022-06-01,-0.082601,yahoo
2022-07-01,-0.14751,yahoo
2022-08-01,-0.101124,yahoo
2022-09-01,-0.36,yahoo
2022-10-01,0.0,yahoo
2022-11-01,0.214844,yahoo
2022-12-01,-0.028939,yahoo
2023-01-01,0.536424,yahoo
2023-02-01,-0.116379,yahoo
2023-03-01,-0.053658,yahoo
2023-04-01,0.046392,yahoo
2023-05-01,0.049261,yahoo
2023-06-01,0.035211,yahoo
2023-07-01,-0.043084,yahoo
2023-08-01,-0.082938,yahoo
2023-09-01,-0.209302,yahoo
2023-10-01,-0.117647,yahoo
2023-11-01,-0.674074,yahoo
2023-12-01,0.068182,yahoo
2024-01-01,0.425532,yahoo
2024-02-01,0.037313,yahoo
2024-03-01,-0.014388,yahoo
2024-04-01,1.0,yahoo
2024-05-01,-0.350365,yahoo
2024-06-01,0.162921,yahoo
2024-07-01,0.386473,yahoo
2024-08-01,0.097561,yahoo
2024-09-01,0.409524,yahoo
2024-10-01,-0.153153,yahoo
2024-11-01,0.43883,yahoo
2024-12-01,0.099815,yahoo
2025-01-01,-0.198319,yahoo
2025-02-01,-0.174004,yahoo
2025-03-01,-0.040609,yahoo
2025-04-01,0.079365,yahoo
2025-05-01,0.063726,yahoo
2025-06-01,0.200461,yahoo
2025-07-01,0.055662,yahoo
2025-08-01,-0.025455,yahoo
2025-09-01,0.033582,yahoo
2025-10-01,0.162455,yahoo
2025-11-01,-0.231366,yahoo
2025-12-01,0.278788,yahoo
2026-01-01,-0.083728,yahoo
2026-02-01,0.034483,yahoo
2026-03-01,-0.01,yahoo
2026-04-01,0.198653,yahoo
2026-05-01,0.726124,yahoo
2026-06-01,-0.163548,yahoo
2026-07-01,-0.320039,yahoo
2026-08-01,0.157368,yahoo
