date,monthly_return,source
2017-05-01,0.001919,yahoo
2017-06-01,-0.126437,yahoo
2017-07-01,-0.037281,yahoo
2017-08-01,0.229613,yahoo
2017-09-01,0.045202,yahoo
2017-10-01,0.025168,yahoo
2017-11-01,0.010028,yahoo
2017-12-01,-0.123245,yahoo
2018-01-01,0.149941,yahoo
2018-02-01,0.310357,yahoo
2018-03-01,0.032651,yahoo
2018-04-01,0.074279,yahoo
2018-05-01,0.313011,yahoo
2018-06-01,-0.103896,yahoo
2018-07-01,-0.014294,yahoo
2018-08-01,0.245317,yahoo
2018-09-01,0.137959,yahoo
2018-10-01,-0.170551,yahoo
2018-11-01,0.090644,yahoo
2018-12-01,0.002357,yahoo
2019-01-01,0.292006,yahoo
2019-02-01,0.029722,yahoo
2019-03-01,-0.02533,yahoo
2019-04-01,0.257464,yahoo
2019-05-01,0.08834,yahoo
2019-06-01,0.090885,yahoo
2019-07-01,0.059266,yahoo
2019-08-01,-0.033096,yahoo
2019-09-01,-0.22166,yahoo
2019-10-01,0.10776,yahoo
2019-11-01,0.189878,yahoo
2019-12-01,-0.111034,yahoo
2020-01-01,0.109907,yahoo
2020-02-01,7.8e-05,yahoo
2020-03-01,-0.045291,yahoo
2020-04-01,0.237527,yahoo
2020-05-01,0.292664,yahoo
2020-06-01,0.023775,yahoo
2020-07-01,0.103631,yahoo
2020-08-01,-0.025387,yahoo
2020-09-01,-0.007058,yahoo
2020-10-01,-0.018798,yahoo
2020-11-01,0.167802,yahoo
2020-12-01,0.037627,yahoo
2021-01-01,0.018682,yahoo
2021-02-01,0.00942,yahoo
2021-03-01,-0.156894,yahoo
2021-04-01,0.223518,yahoo
2021-05-01,-0.175232,yahoo
2021-06-01,0.099982,yahoo
2021-07-01,0.01271,yahoo
2021-08-01,0.063804,yahoo
2021-09-01,-0.099621,yahoo
2021-10-01,0.041459,yahoo
2021-11-01,-0.129258,yahoo
2021-12-01,0.041537,yahoo
2022-01-01,-0.117232,yahoo
2022-02-01,-0.076052,yahoo
2022-03-01,-0.17436,yahoo
2022-04-01,-0.209658,yahoo
2022-05-01,-0.303914,yahoo
2022-06-01,0.088501,yahoo
2022-07-01,0.089049,yahoo
2022-08-01,-0.07161,yahoo
2022-09-01,-0.37779,yahoo
2022-10-01,-0.013188,yahoo
2022-11-01,-0.049893,yahoo
2022-12-01,0.281508,yahoo
2023-01-01,0.077272,yahoo
2023-02-01,-0.031517,yahoo
2023-03-01,0.209707,yahoo
2023-04-01,-0.205357,yahoo
2023-05-01,0.326426,yahoo
2023-06-01,-0.237074,yahoo
2023-07-01,0.108291,yahoo
2023-08-01,0.086521,yahoo
2023-09-01,-0.023949,yahoo
2023-10-01,-0.172985,yahoo
2023-11-01,-0.00534,yahoo
2023-12-01,0.350186,yahoo
2024-01-01,-0.087043,yahoo
2024-02-01,0.298246,yahoo
2024-03-01,-0.024977,yahoo
2024-04-01,-0.11126,yahoo
2024-05-01,-0.046247,yahoo
2024-06-01,0.055593,yahoo
2024-07-01,0.003525,yahoo
2024-08-01,-0.161912,yahoo
2024-09-01,-0.05576,yahoo
2024-10-01,-0.032957,yahoo
2024-11-01,0.07887,yahoo
2024-12-01,0.015988,yahoo
2025-01-01,0.195685,yahoo
2025-02-01,-0.039588,yahoo
2025-03-01,0.16278,yahoo
2025-04-01,0.065957,yahoo
2025-05-01,-0.080153,yahoo
2025-06-01,-0.031017,yahoo
2025-07-01,-0.021706,yahoo
2025-08-01,-0.051432,yahoo
2025-09-01,-0.011534,yahoo
2025-10-01,-0.001854,yahoo
2025-11-01,-0.122364,yahoo
2025-12-01,0.076435,yahoo
2026-01-01,-0.023014,yahoo
2026-02-01,-0.141809,yahoo
2026-03-01,0.085655,yahoo
2026-04-01,-0.064287,yahoo
2026-05-01,0.673727,yahoo
2026-06-01,0.10692,yahoo
2026-07-01,0.029095,yahoo
