date,monthly_return,source
2018-05-01,-0.024494,yahoo
2018-06-01,0.066768,yahoo
2018-07-01,0.086721,yahoo
2018-08-01,0.036591,yahoo
2018-09-01,-0.045853,yahoo
2018-10-01,-0.172206,yahoo
2018-11-01,-0.088917,yahoo
2018-12-01,-0.167767,yahoo
2019-01-01,0.193392,yahoo
2019-02-01,0.034625,yahoo
2019-03-01,-0.009562,yahoo
2019-04-01,-0.02183,yahoo
2019-05-01,-0.075053,yahoo
2019-06-01,0.164357,yahoo
2019-07-01,0.059636,yahoo
2019-08-01,-0.129018,yahoo
2019-09-01,-0.155243,yahoo
2019-10-01,0.26579,yahoo
2019-11-01,-0.012128,yahoo
2019-12-01,0.049106,yahoo
2020-01-01,-0.055165,yahoo
2020-02-01,-0.029583,yahoo
2020-03-01,-0.114352,yahoo
2020-04-01,0.248106,yahoo
2020-05-01,0.193706,yahoo
2020-06-01,0.427016,yahoo
2020-07-01,-0.001433,yahoo
2020-08-01,0.094407,yahoo
2020-09-01,-0.14031,yahoo
2020-10-01,-0.011048,yahoo
2020-11-01,0.214598,yahoo
2020-12-01,0.079933,yahoo
2021-01-01,0.001081,yahoo
2021-02-01,-0.02419,yahoo
2021-03-01,-0.128278,yahoo
2021-04-01,-0.059078,yahoo
2021-05-01,-0.041845,yahoo
2021-06-01,0.140829,yahoo
2021-07-01,-0.170253,yahoo
2021-08-01,0.024796,yahoo
2021-09-01,-0.038406,yahoo
2021-10-01,0.284282,yahoo
2021-11-01,-0.175881,yahoo
2021-12-01,-0.018742,yahoo
2022-01-01,-0.16139,yahoo
2022-02-01,-0.204168,yahoo
2022-03-01,-0.033101,yahoo
2022-04-01,-0.32691,yahoo
2022-05-01,0.109395,yahoo
2022-06-01,-0.167952,yahoo
2022-07-01,0.204519,yahoo
2022-08-01,-0.04309,yahoo
2022-09-01,-0.202034,yahoo
2022-10-01,-0.06628,yahoo
2022-11-01,-0.014396,yahoo
2022-12-01,-0.005918,yahoo
2023-01-01,0.427739,yahoo
2023-02-01,0.03176,yahoo
2023-03-01,0.148925,yahoo
2023-04-01,-0.00015,yahoo
2023-05-01,0.114521,yahoo
2023-06-01,0.07824,yahoo
2023-07-01,-0.069386,yahoo
2023-08-01,0.03052,yahoo
2023-09-01,0.004351,yahoo
2023-10-01,0.065442,yahoo
2023-11-01,0.123513,yahoo
2023-12-01,0.015126,yahoo
2024-01-01,0.146027,yahoo
2024-02-01,0.190666,yahoo
2024-03-01,0.029211,yahoo
2024-04-01,0.062675,yahoo
2024-05-01,0.058266,yahoo
2024-06-01,0.057315,yahoo
2024-07-01,0.096083,yahoo
2024-08-01,-0.003082,yahoo
2024-09-01,0.074807,yahoo
2024-10-01,0.044962,yahoo
2024-11-01,0.238535,yahoo
2024-12-01,-0.062018,yahoo
2025-01-01,0.226139,yahoo
2025-02-01,0.108395,yahoo
2025-03-01,-0.09536,yahoo
2025-04-01,0.116266,yahoo
2025-05-01,0.083325,yahoo
2025-06-01,0.153652,yahoo
2025-07-01,-0.183491,yahoo
2025-08-01,0.088326,yahoo
2025-09-01,0.023641,yahoo
2025-10-01,-0.061146,yahoo
2025-11-01,-0.086141,yahoo
2025-12-01,-0.030324,yahoo
2026-01-01,-0.138382,yahoo
2026-02-01,0.02916,yahoo
2026-03-01,-0.058317,yahoo
2026-04-01,-0.079107,yahoo
2026-05-01,0.1145,yahoo
2026-06-01,-0.077459,yahoo
2026-07-01,0.088885,yahoo
2026-08-01,-0.043545,yahoo
