date,monthly_return,source
2021-02-01,-0.266905,yahoo
2021-03-01,-0.069452,yahoo
2021-04-01,-0.008746,yahoo
2021-05-01,0.185294,yahoo
2021-06-01,-0.048635,yahoo
2021-07-01,-0.194575,yahoo
2021-08-01,-0.081606,yahoo
2021-09-01,0.119887,yahoo
2021-10-01,0.265113,yahoo
2021-11-01,-0.143853,yahoo
2021-12-01,-0.080814,yahoo
2022-01-01,-0.210626,yahoo
2022-02-01,-0.082532,yahoo
2022-03-01,-0.174672,yahoo
2022-04-01,-0.352381,yahoo
2022-05-01,0.222222,yahoo
2022-06-01,-0.295455,yahoo
2022-07-01,0.197343,yahoo
2022-08-01,-0.061807,yahoo
2022-09-01,-0.175676,yahoo
2022-10-01,0.114754,yahoo
2022-11-01,-0.112132,yahoo
2022-12-01,-0.045549,yahoo
2023-01-01,0.503254,yahoo
2023-02-01,-0.047619,yahoo
2023-03-01,-0.080303,yahoo
2023-04-01,0.026359,yahoo
2023-05-01,0.113965,yahoo
2023-06-01,0.201729,yahoo
2023-07-01,0.372902,yahoo
2023-08-01,-0.243668,yahoo
2023-09-01,-0.077367,yahoo
2023-10-01,-0.055069,yahoo
2023-11-01,-0.034437,yahoo
2023-12-01,0.364883,yahoo
2024-01-01,-0.213065,yahoo
2024-02-01,0.146871,yahoo
2024-03-01,-0.187082,yahoo
2024-04-01,-0.071233,yahoo
2024-05-01,0.017699,yahoo
2024-06-01,-0.042029,yahoo
2024-07-01,0.140696,yahoo
2024-08-01,0.059682,yahoo
2024-09-01,-0.01627,yahoo
2024-10-01,0.42112,yahoo
2024-11-01,0.469114,yahoo
2024-12-01,-0.061548,yahoo
2025-01-01,0.024675,yahoo
2025-02-01,-0.083016,yahoo
2025-03-01,-0.196268,yahoo
2025-04-01,0.075666,yahoo
2025-05-01,0.063149,yahoo
2025-06-01,0.369173,yahoo
2025-07-01,0.239978,yahoo
2025-08-01,0.13109,yahoo
2025-09-01,0.034456,yahoo
2025-10-01,0.123391,yahoo
2025-11-01,0.001348,yahoo
2025-12-01,-0.119112,yahoo
2026-01-01,-0.128724,yahoo
2026-02-01,-0.221394,yahoo
2026-03-01,-0.105856,yahoo
2026-04-01,0.013854,yahoo
2026-05-01,0.131677,yahoo
2026-06-01,-0.015917,yahoo
2026-07-01,-0.090351,yahoo
2026-08-01,0.118945,yahoo
