date,monthly_return,source
2018-03-01,-0.080268,yahoo
2018-04-01,0.015909,yahoo
2018-05-01,0.026846,yahoo
2018-06-01,-0.089325,yahoo
2018-07-01,-0.007177,yahoo
2018-08-01,-0.125301,yahoo
2018-09-01,0.024793,yahoo
2018-10-01,-0.336022,yahoo
2018-11-01,0.093117,yahoo
2018-12-01,-0.281481,yahoo
2019-01-01,0.27835,yahoo
2019-02-01,-0.100806,yahoo
2019-03-01,-0.085202,yahoo
2019-04-01,0.142157,yahoo
2019-05-01,-0.23176,yahoo
2019-06-01,-0.044693,yahoo
2019-07-01,-0.02924,yahoo
2019-08-01,0.403614,yahoo
2019-09-01,0.263949,yahoo
2019-10-01,-0.219015,yahoo
2019-11-01,-0.147826,yahoo
2019-12-01,0.030612,yahoo
2020-01-01,0.351485,yahoo
2020-02-01,-0.21978,yahoo
2020-03-01,-0.323944,yahoo
2020-04-01,0.104167,yahoo
2020-05-01,0.069182,yahoo
2020-06-01,0.158824,yahoo
2020-07-01,0.096447,yahoo
2020-08-01,0.175926,yahoo
2020-09-01,-0.173228,yahoo
2020-10-01,0.066667,yahoo
2020-11-01,0.205357,yahoo
2020-12-01,0.481481,yahoo
2021-01-01,-0.0625,yahoo
2021-02-01,0.72,yahoo
2021-03-01,-0.017054,yahoo
2021-04-01,-0.160883,yahoo
2021-05-01,0.090226,yahoo
2021-06-01,-0.001724,yahoo
2021-07-01,0.034542,yahoo
2021-08-01,-0.055092,yahoo
2021-09-01,-0.111307,yahoo
2021-10-01,-0.003976,yahoo
2021-11-01,0.017964,yahoo
2021-12-01,-0.029412,yahoo
2022-01-01,-0.105051,yahoo
2022-02-01,-0.063205,yahoo
2022-03-01,-0.079518,yahoo
2022-04-01,0.230366,yahoo
2022-05-01,-0.087234,yahoo
2022-06-01,-0.081585,yahoo
2022-07-01,0.0,yahoo
2022-08-01,-0.005076,yahoo
2022-09-01,-0.183673,yahoo
2022-10-01,0.00625,yahoo
2022-11-01,-0.024845,yahoo
2022-12-01,-0.041401,yahoo
2023-01-01,0.172757,yahoo
2023-02-01,-0.184136,yahoo
2023-03-01,-0.138889,yahoo
2023-04-01,-0.004032,yahoo
2023-05-01,0.016194,yahoo
2023-06-01,0.143426,yahoo
2023-07-01,-0.010453,yahoo
2023-08-01,-0.299296,yahoo
2023-09-01,-0.070352,yahoo
2023-10-01,0.097297,yahoo
2023-11-01,0.014778,yahoo
2023-12-01,0.019417,yahoo
2024-01-01,-0.004762,yahoo
2024-02-01,0.564593,yahoo
2024-03-01,-0.003058,yahoo
2024-04-01,-0.128834,yahoo
2024-05-01,-0.246479,yahoo
2024-06-01,0.126168,yahoo
2024-07-01,-0.078838,yahoo
2024-08-01,0.126126,yahoo
2024-09-01,-0.044,yahoo
2024-10-01,-0.037657,yahoo
2024-11-01,0.030435,yahoo
2024-12-01,0.413502,yahoo
2025-01-01,0.092537,yahoo
2025-02-01,-0.142076,yahoo
2025-03-01,-0.261147,yahoo
2025-04-01,-0.00431,yahoo
2025-05-01,0.21645,yahoo
2025-06-01,0.263345,yahoo
2025-07-01,0.51831,yahoo
2025-08-01,0.103896,yahoo
2025-09-01,-0.09916,yahoo
2025-10-01,-0.067164,yahoo
2025-11-01,0.218,yahoo
2025-12-01,0.178982,yahoo
2026-01-01,0.377437,yahoo
2026-02-01,-0.165319,yahoo
2026-03-01,-0.08298,yahoo
2026-04-01,0.253633,yahoo
2026-05-01,0.915701,yahoo
2026-06-01,0.0,yahoo
2026-07-01,-0.339934,yahoo
