date,monthly_return,source
2016-07-01,0.175267,yahoo
2016-08-01,-0.167298,yahoo
2016-09-01,-0.022727,yahoo
2016-10-01,0.004651,yahoo
2016-11-01,0.001852,yahoo
2016-12-01,0.039741,yahoo
2017-01-01,-0.042667,yahoo
2017-02-01,-0.06221,yahoo
2017-03-01,-0.005941,yahoo
2017-04-01,-0.125498,yahoo
2017-05-01,-0.113895,yahoo
2017-06-01,0.154242,yahoo
2017-07-01,0.003341,yahoo
2017-08-01,-0.039956,yahoo
2017-09-01,-0.047399,yahoo
2017-10-01,-0.004854,yahoo
2017-11-01,-0.058537,yahoo
2017-12-01,-0.025907,yahoo
2018-01-01,0.06516,yahoo
2018-02-01,0.248439,yahoo
2018-03-01,-0.12,yahoo
2018-04-01,-0.056818,yahoo
2018-05-01,0.139759,yahoo
2018-06-01,0.131078,yahoo
2018-07-01,-0.042056,yahoo
2018-08-01,0.066341,yahoo
2018-09-01,0.143641,yahoo
2018-10-01,-0.232,yahoo
2018-11-01,0.051042,yahoo
2018-12-01,-0.164519,yahoo
2019-01-01,-0.015421,yahoo
2019-02-01,-0.025301,yahoo
2019-03-01,0.016069,yahoo
2019-04-01,-0.087591,yahoo
2019-05-01,0.028,yahoo
2019-06-01,-0.051881,yahoo
2019-07-01,-0.021888,yahoo
2019-08-01,-0.138462,yahoo
2019-09-01,0.029221,yahoo
2019-10-01,-0.0347,yahoo
2019-11-01,-0.107843,yahoo
2019-12-01,-0.020147,yahoo
2020-01-01,0.001869,yahoo
2020-02-01,-0.035448,yahoo
2020-03-01,-0.365571,yahoo
2020-04-01,0.097561,yahoo
2020-05-01,-0.061111,yahoo
2020-06-01,0.02071,yahoo
2020-07-01,0.028985,yahoo
2020-08-01,-0.059155,yahoo
2020-09-01,0.068862,yahoo
2020-10-01,0.280112,yahoo
2020-11-01,0.115974,yahoo
2020-12-01,0.954902,yahoo
2021-01-01,-0.017051,yahoo
2021-02-01,-0.013265,yahoo
2021-03-01,0.013444,yahoo
2021-04-01,0.003061,yahoo
2021-05-01,-0.044761,yahoo
2021-06-01,1.056443,yahoo
2021-07-01,0.127395,yahoo
2021-08-01,0.258613,yahoo
2021-09-01,0.036496,yahoo
2021-10-01,-0.063028,yahoo
2021-11-01,0.257422,yahoo
2021-12-01,-0.550209,yahoo
2022-01-01,-0.22392,yahoo
2022-02-01,0.0,yahoo
2022-03-01,-0.280822,yahoo
2022-04-01,-0.54881,yahoo
2022-05-01,-0.158311,yahoo
2022-06-01,-0.623824,yahoo
2022-07-01,0.2,yahoo
2022-08-01,0.034722,yahoo
2022-09-01,-0.154362,yahoo
2022-10-01,-0.095238,yahoo
2022-11-01,-0.27193,yahoo
2022-12-01,-0.192771,yahoo
2023-01-01,0.462687,yahoo
2023-02-01,-0.346939,yahoo
2023-03-01,0.46875,yahoo
2023-04-01,0.893617,yahoo
2023-05-01,-0.157303,yahoo
2023-06-01,0.166667,yahoo
2023-07-01,0.668571,yahoo
2023-08-01,-0.284247,yahoo
2023-09-01,-0.397129,yahoo
2023-10-01,-0.119048,yahoo
2023-11-01,0.045045,yahoo
2023-12-01,1.068966,yahoo
2024-01-01,-0.304167,yahoo
2024-02-01,0.125749,yahoo
2024-03-01,0.398936,yahoo
2024-04-01,-0.174905,yahoo
2024-05-01,0.004608,yahoo
2024-06-01,1.041284,yahoo
2024-07-01,-0.065169,yahoo
2024-08-01,0.048077,yahoo
2024-09-01,0.073394,yahoo
2024-10-01,0.393162,yahoo
2024-11-01,0.210123,yahoo
2024-12-01,-0.282636,yahoo
2025-01-01,-0.157244,yahoo
2025-02-01,-0.121593,yahoo
2025-03-01,-0.348449,yahoo
2025-04-01,0.018315,yahoo
2025-05-01,0.269784,yahoo
2025-06-01,0.240793,yahoo
2025-07-01,0.178082,yahoo
2025-08-01,0.831395,yahoo
2025-09-01,0.208466,yahoo
2025-10-01,0.357268,yahoo
2025-11-01,0.000645,yahoo
2025-12-01,-0.259188,yahoo
2026-01-01,0.163621,yahoo
2026-02-01,0.213164,yahoo
2026-03-01,-0.110358,yahoo
2026-04-01,0.50589,yahoo
2026-05-01,0.176254,yahoo
2026-06-01,-0.033646,yahoo
2026-07-01,-0.278543,yahoo
