date,monthly_return,source
2022-01-01,-0.208955,yahoo
2022-02-01,0.030997,yahoo
2022-03-01,0.00915,yahoo
2022-04-01,-0.221503,yahoo
2022-05-01,-0.366057,yahoo
2022-06-01,-0.018373,yahoo
2022-07-01,0.125668,yahoo
2022-08-01,0.163895,yahoo
2022-09-01,-0.102041,yahoo
2022-10-01,0.136364,yahoo
2022-11-01,-0.11,yahoo
2022-12-01,-0.085393,yahoo
2023-01-01,0.142506,yahoo
2023-02-01,0.083871,yahoo
2023-03-01,-0.055556,yahoo
2023-04-01,0.084034,yahoo
2023-05-01,0.306202,yahoo
2023-06-01,0.170623,yahoo
2023-07-01,0.008872,yahoo
2023-08-01,-0.139447,yahoo
2023-09-01,0.058394,yahoo
2023-10-01,0.131034,yahoo
2023-11-01,-0.007317,yahoo
2023-12-01,0.023341,yahoo
2024-01-01,0.033613,yahoo
2024-02-01,0.286876,yahoo
2024-03-01,0.076715,yahoo
2024-04-01,-0.08969,yahoo
2024-05-01,0.093923,yahoo
2024-06-01,0.085017,yahoo
2024-07-01,-0.05896,yahoo
2024-08-01,0.23413,yahoo
2024-09-01,-0.088176,yahoo
2024-10-01,0.105495,yahoo
2024-11-01,-0.169649,yahoo
2024-12-01,-0.173184,yahoo
2025-01-01,0.277992,yahoo
2025-02-01,-0.188066,yahoo
2025-03-01,-0.047442,yahoo
2025-04-01,0.213867,yahoo
2025-05-01,-0.033789,yahoo
2025-06-01,0.142381,yahoo
2025-07-01,-0.109329,yahoo
2025-08-01,0.211129,yahoo
2025-09-01,0.081757,yahoo
2025-10-01,0.006246,yahoo
2025-11-01,0.079454,yahoo
2025-12-01,-0.037378,yahoo
2026-01-01,0.060335,yahoo
2026-02-01,-0.156056,yahoo
2026-03-01,-0.040721,yahoo
2026-04-01,0.007655,yahoo
2026-05-01,-0.093232,yahoo
2026-06-01,0.017517,yahoo
2026-07-01,0.072605,yahoo
