date,monthly_return,source
2016-07-01,0.136364,yahoo
2016-08-01,-0.083478,yahoo
2016-09-01,0.043643,yahoo
2016-10-01,0.258182,yahoo
2016-11-01,0.226879,yahoo
2016-12-01,-0.102473,yahoo
2017-01-01,0.335958,yahoo
2017-02-01,0.016699,yahoo
2017-03-01,-0.082126,yahoo
2017-04-01,-0.096842,yahoo
2017-05-01,-0.024476,yahoo
2017-06-01,0.0454,yahoo
2017-07-01,0.146286,yahoo
2017-08-01,0.103689,yahoo
2017-09-01,-0.090334,yahoo
2017-10-01,-0.027805,yahoo
2017-11-01,0.092952,yahoo
2017-12-01,0.142991,yahoo
2018-01-01,0.070319,yahoo
2018-02-01,0.048892,yahoo
2018-03-01,-0.073561,yahoo
2018-04-01,0.08805,yahoo
2018-05-01,-0.017341,yahoo
2018-06-01,-0.057353,yahoo
2018-07-01,0.143526,yahoo
2018-08-01,-0.099591,yahoo
2018-09-01,0.124242,yahoo
2018-10-01,0.01752,yahoo
2018-11-01,-0.092715,yahoo
2018-12-01,-0.037226,yahoo
2019-01-01,-0.056861,yahoo
2019-02-01,0.003215,yahoo
2019-03-01,0.046474,yahoo
2019-04-01,-0.02144,yahoo
2019-05-01,-0.024257,yahoo
2019-06-01,0.077787,yahoo
2019-07-01,-0.033482,yahoo
2019-08-01,-0.153195,yahoo
2019-09-01,0.045455,yahoo
2019-10-01,0.02087,yahoo
2019-11-01,0.001704,yahoo
2019-12-01,0.122449,yahoo
2020-01-01,-0.111364,yahoo
2020-02-01,-0.16283,yahoo
2020-03-01,-0.155804,yahoo
2020-04-01,-0.004825,yahoo
2020-05-01,0.18303,yahoo
2020-06-01,0.056352,yahoo
2020-07-01,0.129001,yahoo
2020-08-01,-0.054983,yahoo
2020-09-01,-0.038182,yahoo
2020-10-01,-0.000945,yahoo
2020-11-01,0.377484,yahoo
2020-12-01,0.151099,yahoo
2021-01-01,-0.036396,yahoo
2021-02-01,0.04644,yahoo
2021-03-01,0.028402,yahoo
2021-04-01,0.157653,yahoo
2021-05-01,0.069582,yahoo
2021-06-01,0.059944,yahoo
2021-07-01,-0.078474,yahoo
2021-08-01,-0.092769,yahoo
2021-09-01,-0.268485,yahoo
2021-10-01,-0.087455,yahoo
2021-11-01,-0.02828,yahoo
2021-12-01,0.133387,yahoo
2022-01-01,0.082739,yahoo
2022-02-01,0.21805,yahoo
2022-03-01,0.081125,yahoo
2022-04-01,-0.155078,yahoo
2022-05-01,0.06868,yahoo
2022-06-01,-0.189474,yahoo
2022-07-01,-0.079973,yahoo
2022-08-01,-0.077266,yahoo
2022-09-01,0.072464,yahoo
2022-10-01,-0.028529,yahoo
2022-11-01,0.275116,yahoo
2022-12-01,0.028485,yahoo
2023-01-01,0.100766,yahoo
2023-02-01,-0.125268,yahoo
2023-03-01,-0.034272,yahoo
2023-04-01,-0.086819,yahoo
2023-05-01,-0.120055,yahoo
2023-06-01,0.05836,yahoo
2023-07-01,0.090164,yahoo
2023-08-01,-0.099795,yahoo
2023-09-01,0.017464,yahoo
2023-10-01,0.023134,yahoo
2023-11-01,0.094092,yahoo
2023-12-01,0.057333,yahoo
2024-01-01,-0.136822,yahoo
2024-02-01,-0.020453,yahoo
2024-03-01,-0.090977,yahoo
2024-04-01,-0.001641,yahoo
2024-05-01,-0.00986,yahoo
2024-06-01,-0.073029,yahoo
2024-07-01,-0.028648,yahoo
2024-08-01,-0.030415,yahoo
2024-09-01,0.110266,yahoo
2024-10-01,-0.083904,yahoo
2024-11-01,-0.078505,yahoo
2024-12-01,-0.100406,yahoo
2025-01-01,0.047351,yahoo
2025-02-01,0.01507,yahoo
2025-03-01,0.058324,yahoo
2025-04-01,-0.067134,yahoo
2025-05-01,-0.019334,yahoo
2025-06-01,0.063527,yahoo
2025-07-01,-0.018538,yahoo
2025-08-01,0.078699,yahoo
2025-09-01,0.05642,yahoo
2025-10-01,0.11326,yahoo
2025-11-01,0.043011,yahoo
2025-12-01,0.033307,yahoo
2026-01-01,0.233308,yahoo
2026-02-01,0.069073,yahoo
2026-03-01,-0.073923,yahoo
2026-04-01,0.028284,yahoo
2026-05-01,-0.006724,yahoo
2026-06-01,-0.074462,yahoo
2026-07-01,0.00133,yahoo
2026-08-01,-0.022576,yahoo
