date,monthly_return,source
2016-07-01,-0.156439,yahoo
2016-08-01,0.061475,yahoo
2016-09-01,0.055019,yahoo
2016-10-01,-0.036597,yahoo
2016-11-01,0.037987,yahoo
2016-12-01,0.072278,yahoo
2017-01-01,-0.03413,yahoo
2017-02-01,0.011484,yahoo
2017-03-01,-0.070742,yahoo
2017-04-01,-0.037594,yahoo
2017-05-01,-0.027344,yahoo
2017-06-01,-0.046185,yahoo
2017-07-01,0.082105,yahoo
2017-08-01,-0.06323,yahoo
2017-09-01,0.083074,yahoo
2017-10-01,0.047939,yahoo
2017-11-01,0.049405,yahoo
2017-12-01,0.047079,yahoo
2018-01-01,0.080766,yahoo
2018-02-01,-0.046995,yahoo
2018-03-01,0.058205,yahoo
2018-04-01,0.05424,yahoo
2018-05-01,-0.018116,yahoo
2018-06-01,0.111439,yahoo
2018-07-01,-0.051793,yahoo
2018-08-01,0.030112,yahoo
2018-09-01,0.055065,yahoo
2018-10-01,-0.111469,yahoo
2018-11-01,-0.2219,yahoo
2018-12-01,-0.09972,yahoo
2019-01-01,0.174948,yahoo
2019-02-01,0.052863,yahoo
2019-03-01,0.046025,yahoo
2019-04-01,0.0632,yahoo
2019-05-01,-0.164786,yahoo
2019-06-01,0.084685,yahoo
2019-07-01,0.0,yahoo
2019-08-01,-0.048173,yahoo
2019-09-01,-0.010471,yahoo
2019-10-01,-0.003527,yahoo
2019-11-01,0.028319,yahoo
2019-12-01,0.10241,yahoo
2020-01-01,-0.153786,yahoo
2020-02-01,-0.128229,yahoo
2020-03-01,-0.554497,yahoo
2020-04-01,-0.432304,yahoo
2020-05-01,0.353556,yahoo
2020-06-01,0.084235,yahoo
2020-07-01,0.035994,yahoo
2020-08-01,0.051944,yahoo
2020-09-01,-0.074886,yahoo
2020-10-01,-0.107458,yahoo
2020-11-01,0.226535,yahoo
2020-12-01,0.06587,yahoo
2021-01-01,0.065738,yahoo
2021-02-01,0.174247,yahoo
2021-03-01,-0.018882,yahoo
2021-04-01,0.067604,yahoo
2021-05-01,0.049688,yahoo
2021-06-01,0.098195,yahoo
2021-07-01,0.015638,yahoo
2021-08-01,-0.051717,yahoo
2021-09-01,0.094088,yahoo
2021-10-01,0.087329,yahoo
2021-11-01,-0.16168,yahoo
2021-12-01,0.134627,yahoo
2022-01-01,0.149375,yahoo
2022-02-01,0.080026,yahoo
2022-03-01,0.0984,yahoo
2022-04-01,0.041015,yahoo
2022-05-01,0.107698,yahoo
2022-06-01,-0.059904,yahoo
2022-07-01,-0.028625,yahoo
2022-08-01,-0.063293,yahoo
2022-09-01,-0.107099,yahoo
2022-10-01,0.095741,yahoo
2022-11-01,-0.018174,yahoo
2022-12-01,-0.001709,yahoo
2023-01-01,-0.011268,yahoo
2023-02-01,-0.030439,yahoo
2023-03-01,-0.011457,yahoo
2023-04-01,0.015954,yahoo
2023-05-01,-0.101778,yahoo
2023-06-01,0.048161,yahoo
2023-07-01,0.151377,yahoo
2023-08-01,0.02583,yahoo
2023-09-01,0.077272,yahoo
2023-10-01,-0.072224,yahoo
2023-11-01,-0.065049,yahoo
2023-12-01,-0.049758,yahoo
2024-01-01,0.064066,yahoo
2024-02-01,0.034405,yahoo
2024-03-01,0.073201,yahoo
2024-04-01,-0.004446,yahoo
2024-05-01,-0.04542,yahoo
2024-06-01,0.063753,yahoo
2024-07-01,-0.023244,yahoo
2024-08-01,-0.043736,yahoo
2024-09-01,-0.059457,yahoo
2024-10-01,0.045195,yahoo
2024-11-01,-0.020115,yahoo
2024-12-01,0.05502,yahoo
2025-01-01,0.032693,yahoo
2025-02-01,-0.035888,yahoo
2025-03-01,0.028051,yahoo
2025-04-01,-0.178068,yahoo
2025-05-01,0.056482,yahoo
2025-06-01,0.088756,yahoo
2025-07-01,0.088634,yahoo
2025-08-01,-0.059681,yahoo
2025-09-01,-0.014564,yahoo
2025-10-01,-0.016136,yahoo
2025-11-01,-0.020535,yahoo
2025-12-01,-0.026875,yahoo
2026-01-01,0.149797,yahoo
2026-02-01,0.030558,yahoo
2026-03-01,0.552776,yahoo
2026-04-01,0.155914,yahoo
2026-05-01,-0.122374,yahoo
2026-06-01,-0.175459,yahoo
2026-07-01,0.19767,yahoo
