date,monthly_return,source
2021-02-01,-0.007619,yahoo
2021-03-01,0.006718,yahoo
2021-04-01,-0.035272,yahoo
2021-05-01,-0.007905,yahoo
2021-06-01,0.026892,yahoo
2021-07-01,-0.026188,yahoo
2021-08-01,0.011952,yahoo
2021-09-01,-0.052165,yahoo
2021-10-01,0.233645,yahoo
2021-11-01,-0.253367,yahoo
2021-12-01,-0.239008,yahoo
2022-01-01,-0.204444,yahoo
2022-02-01,0.042831,yahoo
2022-03-01,0.514286,yahoo
2022-04-01,-0.290094,yahoo
2022-05-01,-0.275747,yahoo
2022-06-01,-0.302752,yahoo
2022-07-01,0.085526,yahoo
2022-08-01,-0.163636,yahoo
2022-09-01,-0.137681,yahoo
2022-10-01,0.15126,yahoo
2022-11-01,-0.226277,yahoo
2022-12-01,-0.066038,yahoo
2023-01-01,0.292929,yahoo
2023-02-01,0.515625,yahoo
2023-03-01,-0.219072,yahoo
2023-04-01,0.066007,yahoo
2023-05-01,-0.244582,yahoo
2023-06-01,0.045082,yahoo
2023-07-01,0.427451,yahoo
2023-08-01,-0.115385,yahoo
2023-09-01,-0.102484,yahoo
2023-10-01,-0.072664,yahoo
2023-11-01,-0.044776,yahoo
2023-12-01,0.113281,yahoo
2024-01-01,0.017544,yahoo
2024-02-01,0.113793,yahoo
2024-03-01,0.359133,yahoo
2024-04-01,-0.138952,yahoo
2024-05-01,0.359788,yahoo
2024-06-01,0.394942,yahoo
2024-07-01,-0.012552,yahoo
2024-08-01,-0.04661,yahoo
2024-09-01,0.017778,yahoo
2024-10-01,0.11936,yahoo
2024-11-01,0.815345,yahoo
2024-12-01,0.179083,yahoo
2025-01-01,0.45322,yahoo
2025-02-01,-0.41597,yahoo
2025-03-01,-0.406586,yahoo
2025-04-01,0.300362,yahoo
2025-05-01,0.327458,yahoo
2025-06-01,0.139064,yahoo
2025-07-01,-0.123313,yahoo
2025-08-01,-0.376487,yahoo
2025-09-01,0.008979,yahoo
2025-10-01,-0.124583,yahoo
2025-11-01,-0.299873,yahoo
2025-12-01,0.37931,yahoo
2026-01-01,0.546053,yahoo
2026-02-01,-0.228085,yahoo
2026-03-01,-0.062845,yahoo
2026-04-01,0.081176,yahoo
2026-05-01,1.673558,yahoo
2026-06-01,-0.502239,yahoo
2026-07-01,-0.299264,yahoo
