date,monthly_return,source
2016-07-01,0.123023,yahoo
2016-08-01,0.137715,yahoo
2016-09-01,0.019257,yahoo
2016-10-01,0.147099,yahoo
2016-11-01,0.181176,yahoo
2016-12-01,-0.033865,yahoo
2017-01-01,0.291753,yahoo
2017-02-01,0.105347,yahoo
2017-03-01,0.218051,yahoo
2017-04-01,0.140486,yahoo
2017-05-01,0.18711,yahoo
2017-06-01,-0.179072,yahoo
2017-07-01,0.250667,yahoo
2017-08-01,-0.016205,yahoo
2017-09-01,0.327265,yahoo
2017-10-01,-0.166558,yahoo
2017-11-01,-0.1779,yahoo
2017-12-01,0.100572,yahoo
2018-01-01,-0.060632,yahoo
2018-02-01,-0.112033,yahoo
2018-03-01,-0.000519,yahoo
2018-04-01,-0.09039,yahoo
2018-05-01,0.006282,yahoo
2018-06-01,-0.057889,yahoo
2018-07-01,-0.191566,yahoo
2018-08-01,0.137109,yahoo
2018-09-01,-0.177588,yahoo
2018-10-01,-0.161753,yahoo
2018-11-01,-0.106464,yahoo
2018-12-01,-0.098936,yahoo
2019-01-01,0.400236,yahoo
2019-02-01,-0.102024,yahoo
2019-03-01,-0.028169,yahoo
2019-04-01,0.156522,yahoo
2019-05-01,0.065163,yahoo
2019-06-01,0.091765,yahoo
2019-07-01,0.048132,yahoo
2019-08-01,-0.181631,yahoo
2019-09-01,0.226131,yahoo
2019-10-01,0.459699,yahoo
2019-11-01,0.040711,yahoo
2019-12-01,0.055306,yahoo
2020-01-01,-0.019599,yahoo
2020-02-01,-0.091265,yahoo
2020-03-01,-0.340029,yahoo
2020-04-01,0.332609,yahoo
2020-05-01,0.127243,yahoo
2020-06-01,0.091655,yahoo
2020-07-01,0.329651,yahoo
2020-08-01,-0.185111,yahoo
2020-09-01,-0.124796,yahoo
2020-10-01,-0.007922,yahoo
2020-11-01,0.486144,yahoo
2020-12-01,-0.015487,yahoo
2021-01-01,0.239165,yahoo
2021-02-01,0.201554,yahoo
2021-03-01,0.251401,yahoo
2021-04-01,-0.12009,yahoo
2021-05-01,0.102996,yahoo
2021-06-01,-0.046334,yahoo
2021-07-01,0.005398,yahoo
2021-08-01,-0.143862,yahoo
2021-09-01,-0.07872,yahoo
2021-10-01,0.163615,yahoo
2021-11-01,0.105709,yahoo
2021-12-01,0.046524,yahoo
2022-01-01,-0.12099,yahoo
2022-02-01,-0.091432,yahoo
2022-03-01,-0.074656,yahoo
2022-04-01,-0.264685,yahoo
2022-05-01,0.076676,yahoo
2022-06-01,-0.112932,yahoo
2022-07-01,0.128653,yahoo
2022-08-01,-0.128869,yahoo
2022-09-01,-0.12026,yahoo
2022-10-01,0.208155,yahoo
2022-11-01,0.145291,yahoo
2022-12-01,-0.069604,yahoo
2023-01-01,0.015083,yahoo
2023-02-01,-0.053195,yahoo
2023-03-01,0.040803,yahoo
2023-04-01,-0.139324,yahoo
2023-05-01,0.201121,yahoo
2023-06-01,0.121937,yahoo
2023-07-01,-0.00936,yahoo
2023-08-01,-0.077165,yahoo
2023-09-01,-0.156143,yahoo
2023-10-01,-0.195821,yahoo
2023-11-01,0.137469,yahoo
2023-12-01,0.257922,yahoo
2024-01-01,0.118922,yahoo
2024-02-01,0.13089,yahoo
2024-03-01,0.063426,yahoo
2024-04-01,-0.089464,yahoo
2024-05-01,0.108774,yahoo
2024-06-01,0.05649,yahoo
2024-07-01,-0.117143,yahoo
2024-08-01,-0.128525,yahoo
2024-09-01,0.059151,yahoo
2024-10-01,-0.162284,yahoo
2024-11-01,0.148879,yahoo
2024-12-01,-0.064533,yahoo
2025-01-01,0.025591,yahoo
2025-02-01,-0.332791,yahoo
2025-03-01,-0.129675,yahoo
2025-04-01,-0.126576,yahoo
2025-05-01,0.035829,yahoo
2025-06-01,0.165204,yahoo
2025-07-01,-0.002215,yahoo
2025-08-01,0.066607,yahoo
2025-09-01,0.134471,yahoo
2025-10-01,0.005872,yahoo
2025-11-01,-0.07479,yahoo
2025-12-01,-0.001183,yahoo
2026-01-01,0.724437,yahoo
2026-02-01,0.389194,yahoo
2026-03-01,0.02472,yahoo
2026-04-01,0.256835,yahoo
2026-05-01,0.094946,yahoo
2026-06-01,0.666355,yahoo
2026-07-01,-0.415737,yahoo
2026-08-01,0.07034,yahoo
