date,monthly_return,source
2016-07-01,-0.039886,yahoo
2016-08-01,0.080119,yahoo
2016-09-01,-0.167582,yahoo
2016-10-01,-0.108911,yahoo
2016-11-01,0.111111,yahoo
2016-12-01,0.28,yahoo
2017-01-01,-0.179687,yahoo
2017-02-01,-0.022222,yahoo
2017-03-01,0.298701,yahoo
2017-04-01,-0.0875,yahoo
2017-05-01,0.065753,yahoo
2017-06-01,0.048843,yahoo
2017-07-01,-0.083333,yahoo
2017-08-01,0.058824,yahoo
2017-09-01,0.30303,yahoo
2017-10-01,0.31783,yahoo
2017-11-01,0.985294,yahoo
2017-12-01,1.103704,yahoo
2018-01-01,-0.515845,yahoo
2018-02-01,-0.230545,yahoo
2018-03-01,-0.374291,yahoo
2018-04-01,0.090634,yahoo
2018-05-01,-0.033241,yahoo
2018-06-01,-0.091691,yahoo
2018-07-01,0.023659,yahoo
2018-08-01,-0.029276,yahoo
2018-09-01,-0.420635,yahoo
2018-10-01,-0.353425,yahoo
2018-11-01,-0.211864,yahoo
2018-12-01,-0.188172,yahoo
2019-01-01,0.225166,yahoo
2019-02-01,0.72973,yahoo
2019-03-01,0.021875,yahoo
2019-04-01,0.611621,yahoo
2019-05-01,-0.385199,yahoo
2019-06-01,-0.030864,yahoo
2019-07-01,-0.299363,yahoo
2019-08-01,-0.163636,yahoo
2019-09-01,-0.032609,yahoo
2019-10-01,-0.123596,yahoo
2019-11-01,-0.108974,yahoo
2019-12-01,-0.194245,yahoo
2020-01-01,0.205357,yahoo
2020-02-01,-0.155556,yahoo
2020-03-01,-0.269298,yahoo
2020-04-01,0.452581,yahoo
2020-05-01,0.768595,yahoo
2020-06-01,0.037383,yahoo
2020-07-01,0.189189,yahoo
2020-08-01,0.325758,yahoo
2020-09-01,-0.228571,yahoo
2020-10-01,0.211111,yahoo
2020-11-01,1.584098,yahoo
2020-12-01,1.010651,yahoo
2021-01-01,0.207769,yahoo
2021-02-01,1.131579,yahoo
2021-03-01,0.217878,yahoo
2021-04-01,-0.214755,yahoo
2021-05-01,-0.351422,yahoo
2021-06-01,0.3885,yahoo
2021-07-01,-0.125299,yahoo
2021-08-01,0.132625,yahoo
2021-09-01,-0.311361,yahoo
2021-10-01,0.059144,yahoo
2021-11-01,0.372888,yahoo
2021-12-01,-0.402462,yahoo
2022-01-01,-0.286162,yahoo
2022-02-01,0.080928,yahoo
2022-03-01,0.228671,yahoo
2022-04-01,-0.52102,yahoo
2022-05-01,-0.290927,yahoo
2022-06-01,-0.417246,yahoo
2022-07-01,0.747017,yahoo
2022-08-01,-0.020492,yahoo
2022-09-01,-0.022315,yahoo
2022-10-01,-0.017118,yahoo
2022-11-01,-0.325109,yahoo
2022-12-01,-0.270968,yahoo
2023-01-01,0.849557,yahoo
2023-02-01,-0.00319,yahoo
2023-03-01,0.5984,yahoo
2023-04-01,0.197197,yahoo
2023-05-01,0.003344,yahoo
2023-06-01,-0.015,yahoo
2023-07-01,0.566836,yahoo
2023-08-01,-0.387149,yahoo
2023-09-01,-0.177974,yahoo
2023-10-01,0.048231,yahoo
2023-11-01,0.283231,yahoo
2023-12-01,0.232669,yahoo
2024-01-01,-0.295411,yahoo
2024-02-01,0.295413,yahoo
2024-03-01,-0.133144,yahoo
2024-04-01,-0.17402,yahoo
2024-05-01,-0.036597,yahoo
2024-06-01,-0.061602,yahoo
2024-07-01,0.11488,yahoo
2024-08-01,-0.26104,yahoo
2024-09-01,-0.014608,yahoo
2024-10-01,0.245283,yahoo
2024-11-01,0.369048,yahoo
2024-12-01,-0.192885,yahoo
2025-01-01,0.163565,yahoo
2025-02-01,-0.218855,yahoo
2025-03-01,-0.232759,yahoo
2025-04-01,0.016854,yahoo
2025-05-01,0.114641,yahoo
2025-06-01,0.400248,yahoo
2025-07-01,0.186726,yahoo
2025-08-01,0.0261,yahoo
2025-09-01,0.382994,yahoo
2025-10-01,0.039411,yahoo
2025-11-01,-0.18453,yahoo
2025-12-01,-0.214507,yahoo
2026-01-01,0.220994,yahoo
2026-02-01,0.053006,yahoo
2026-03-01,-0.241252,yahoo
2026-04-01,0.394822,yahoo
2026-05-01,0.572506,yahoo
2026-06-01,0.009959,yahoo
2026-07-01,-0.263331,yahoo
2026-08-01,0.068914,yahoo
