date,monthly_return,source
2016-08-01,0.034557,yahoo
2016-09-01,0.06437,yahoo
2016-10-01,0.016672,yahoo
2016-11-01,-0.045338,yahoo
2016-12-01,-0.031661,yahoo
2017-01-01,0.07513,yahoo
2017-02-01,0.018117,yahoo
2017-03-01,0.043534,yahoo
2017-04-01,0.007004,yahoo
2017-05-01,0.069247,yahoo
2017-06-01,-0.011312,yahoo
2017-07-01,0.028604,yahoo
2017-08-01,0.028087,yahoo
2017-09-01,0.015688,yahoo
2017-10-01,0.127297,yahoo
2017-11-01,-0.064493,yahoo
2017-12-01,0.001263,yahoo
2018-01-01,0.142749,yahoo
2018-02-01,-0.043258,yahoo
2018-03-01,0.009458,yahoo
2018-04-01,-0.121344,yahoo
2018-05-01,0.006502,yahoo
2018-06-01,-0.055297,yahoo
2018-07-01,0.127188,yahoo
2018-08-01,0.057996,yahoo
2018-09-01,0.012844,yahoo
2018-10-01,-0.137228,yahoo
2018-11-01,-0.013386,yahoo
2018-12-01,-0.01809,yahoo
2019-01-01,0.019236,yahoo
2019-02-01,0.038012,yahoo
2019-03-01,0.048912,yahoo
2019-04-01,0.069824,yahoo
2019-05-01,-0.124829,yahoo
2019-06-01,0.021382,yahoo
2019-07-01,0.088333,yahoo
2019-08-01,0.0,yahoo
2019-09-01,0.090312,yahoo
2019-10-01,0.1108,yahoo
2019-11-01,0.028278,yahoo
2019-12-01,0.094368,yahoo
2020-01-01,-0.071601,yahoo
2020-02-01,-0.001854,yahoo
2020-03-01,-0.11237,yahoo
2020-04-01,0.111739,yahoo
2020-05-01,-0.052701,yahoo
2020-06-01,0.127955,yahoo
2020-07-01,0.389642,yahoo
2020-08-01,0.004563,yahoo
2020-09-01,0.022965,yahoo
2020-10-01,0.034538,yahoo
2020-11-01,0.15679,yahoo
2020-12-01,0.123892,yahoo
2021-01-01,0.114453,yahoo
2021-02-01,0.036373,yahoo
2021-03-01,-0.060823,yahoo
2021-04-01,-0.01302,yahoo
2021-05-01,0.005311,yahoo
2021-06-01,0.023858,yahoo
2021-07-01,-0.029294,yahoo
2021-08-01,0.020319,yahoo
2021-09-01,-0.061844,yahoo
2021-10-01,0.018361,yahoo
2021-11-01,0.030343,yahoo
2021-12-01,0.026974,yahoo
2022-01-01,0.019284,yahoo
2022-02-01,-0.127375,yahoo
2022-03-01,-0.025699,yahoo
2022-04-01,-0.108671,yahoo
2022-05-01,0.025503,yahoo
2022-06-01,-0.142183,yahoo
2022-07-01,0.082324,yahoo
2022-08-01,-0.057979,yahoo
2022-09-01,-0.177445,yahoo
2022-10-01,-0.102246,yahoo
2022-11-01,0.348172,yahoo
2022-12-01,-0.102314,yahoo
2023-01-01,0.244865,yahoo
2023-02-01,-0.061037,yahoo
2023-03-01,0.068336,yahoo
2023-04-01,-0.093743,yahoo
2023-05-01,0.169514,yahoo
2023-06-01,0.023633,yahoo
2023-07-01,-0.017539,yahoo
2023-08-01,-0.056278,yahoo
2023-09-01,-0.071284,yahoo
2023-10-01,-0.006789,yahoo
2023-11-01,0.127448,yahoo
2023-12-01,0.068749,yahoo
2024-01-01,0.086154,yahoo
2024-02-01,0.139076,yahoo
2024-03-01,0.057356,yahoo
2024-04-01,0.009482,yahoo
2024-05-01,0.099752,yahoo
2024-06-01,0.150755,yahoo
2024-07-01,-0.046085,yahoo
2024-08-01,0.035585,yahoo
2024-09-01,0.011474,yahoo
2024-10-01,0.097138,yahoo
2024-11-01,-0.03086,yahoo
2024-12-01,0.069479,yahoo
2025-01-01,0.059902,yahoo
2025-02-01,-0.137541,yahoo
2025-03-01,-0.080485,yahoo
2025-04-01,0.004157,yahoo
2025-05-01,0.159758,yahoo
2025-06-01,0.171581,yahoo
2025-07-01,0.066802,yahoo
2025-08-01,-0.044491,yahoo
2025-09-01,0.209728,yahoo
2025-10-01,0.075692,yahoo
2025-11-01,-0.029691,yahoo
2025-12-01,0.042469,yahoo
2026-01-01,0.087762,yahoo
2026-02-01,0.133168,yahoo
2026-03-01,-0.097789,yahoo
2026-04-01,0.171948,yahoo
2026-05-01,0.056532,yahoo
2026-06-01,0.141283,yahoo
2026-07-01,-0.153527,yahoo
2026-08-01,0.03906,yahoo
