date,monthly_return,source
2016-07-01,0.059316,yahoo
2016-08-01,-0.179919,yahoo
2016-09-01,-0.109803,yahoo
2016-10-01,-0.145468,yahoo
2016-11-01,-0.054586,yahoo
2016-12-01,0.067262,yahoo
2017-01-01,0.008645,yahoo
2017-02-01,-0.023224,yahoo
2017-03-01,-0.02972,yahoo
2017-04-01,0.128355,yahoo
2017-05-01,0.095398,yahoo
2017-06-01,0.012273,yahoo
2017-07-01,-0.011425,yahoo
2017-08-01,0.123113,yahoo
2017-09-01,0.01113,yahoo
2017-10-01,0.03406,yahoo
2017-11-01,0.039767,yahoo
2017-12-01,0.036701,yahoo
2018-01-01,0.034097,yahoo
2018-02-01,-0.072432,yahoo
2018-03-01,-0.043318,yahoo
2018-04-01,-0.046904,yahoo
2018-05-01,0.012782,yahoo
2018-06-01,-0.02987,yahoo
2018-07-01,0.079141,yahoo
2018-08-01,-0.012056,yahoo
2018-09-01,-0.041285,yahoo
2018-10-01,-0.084005,yahoo
2018-11-01,0.079666,yahoo
2018-12-01,-0.011797,yahoo
2019-01-01,0.020621,yahoo
2019-02-01,0.041046,yahoo
2019-03-01,0.068641,yahoo
2019-04-01,-0.063086,yahoo
2019-05-01,-0.036931,yahoo
2019-06-01,0.081356,yahoo
2019-07-01,-0.061129,yahoo
2019-08-01,0.087437,yahoo
2019-09-01,-0.007868,yahoo
2019-10-01,0.068085,yahoo
2019-11-01,0.016842,yahoo
2019-12-01,0.03081,yahoo
2020-01-01,0.050968,yahoo
2020-02-01,-0.044386,yahoo
2020-03-01,0.03561,yahoo
2020-04-01,0.051993,yahoo
2020-05-01,0.041213,yahoo
2020-06-01,-0.006976,yahoo
2020-07-01,-0.002291,yahoo
2020-08-01,0.010868,yahoo
2020-09-01,0.051333,yahoo
2020-10-01,-0.079793,yahoo
2020-11-01,0.050712,yahoo
2020-12-01,0.040518,yahoo
2021-01-01,-0.003579,yahoo
2021-02-01,0.023707,yahoo
2021-03-01,-0.053754,yahoo
2021-04-01,0.096856,yahoo
2021-05-01,0.066937,yahoo
2021-06-01,0.061724,yahoo
2021-07-01,0.105408,yahoo
2021-08-01,0.07959,yahoo
2021-09-01,-0.039612,yahoo
2021-10-01,0.147068,yahoo
2021-11-01,-0.029965,yahoo
2021-12-01,0.048395,yahoo
2022-01-01,-0.108304,yahoo
2022-02-01,0.03084,yahoo
2022-03-01,0.078679,yahoo
2022-04-01,0.026565,yahoo
2022-05-01,-0.031579,yahoo
2022-06-01,0.00933,yahoo
2022-07-01,0.041551,yahoo
2022-08-01,-0.085818,yahoo
2022-09-01,-0.06098,yahoo
2022-10-01,0.092442,yahoo
2022-11-01,0.1448,yahoo
2022-12-01,0.086196,yahoo
2023-01-01,0.025417,yahoo
2023-02-01,0.015925,yahoo
2023-03-01,0.128732,yahoo
2023-04-01,0.049956,yahoo
2023-05-01,-0.039679,yahoo
2023-06-01,0.008538,yahoo
2023-07-01,-0.004511,yahoo
2023-08-01,0.152204,yahoo
2023-09-01,-0.020149,yahoo
2023-10-01,0.061909,yahoo
2023-11-01,0.054572,yahoo
2023-12-01,0.015809,yahoo
2024-01-01,0.109135,yahoo
2024-02-01,0.043838,yahoo
2024-03-01,0.072055,yahoo
2024-04-01,-0.000701,yahoo
2024-05-01,0.054322,yahoo
2024-06-01,0.055145,yahoo
2024-07-01,-0.070828,yahoo
2024-08-01,0.049235,yahoo
2024-09-01,-0.144366,yahoo
2024-10-01,-0.059797,yahoo
2024-11-01,-0.046003,yahoo
2024-12-01,-0.194569,yahoo
2025-01-01,-0.018252,yahoo
2025-02-01,0.073416,yahoo
2025-03-01,-0.233977,yahoo
2025-04-01,-0.043059,yahoo
2025-05-01,0.075997,yahoo
2025-06-01,-0.034685,yahoo
2025-07-01,-0.318024,yahoo
2025-08-01,0.19949,yahoo
2025-09-01,-0.01718,yahoo
2025-10-01,-0.108668,yahoo
2025-11-01,-0.002224,yahoo
2025-12-01,0.031003,yahoo
2026-01-01,0.168042,yahoo
2026-02-01,-0.369847,yahoo
2026-03-01,-0.018692,yahoo
2026-04-01,0.148844,yahoo
2026-05-01,0.079583,yahoo
2026-06-01,0.051777,yahoo
2026-07-01,-0.017939,yahoo
2026-08-01,-0.059473,yahoo
