date,monthly_return,source
2016-07-01,0.085346,yahoo
2016-08-01,0.162463,yahoo
2016-09-01,-0.03127,yahoo
2016-10-01,0.024374,yahoo
2016-11-01,0.154984,yahoo
2016-12-01,0.059577,yahoo
2017-01-01,0.114556,yahoo
2017-02-01,0.082037,yahoo
2017-03-01,0.004357,yahoo
2017-04-01,-0.066377,yahoo
2017-05-01,0.178439,yahoo
2017-06-01,-0.059543,yahoo
2017-07-01,0.096436,yahoo
2017-08-01,0.155258,yahoo
2017-09-01,0.017875,yahoo
2017-10-01,0.075122,yahoo
2017-11-01,0.065033,yahoo
2017-12-01,-0.032093,yahoo
2018-01-01,0.019366,yahoo
2018-02-01,-0.164652,yahoo
2018-03-01,-0.072708,yahoo
2018-04-01,-0.038647,yahoo
2018-05-01,0.001933,yahoo
2018-06-01,-0.150849,yahoo
2018-07-01,-0.06179,yahoo
2018-08-01,0.05569,yahoo
2018-09-01,-0.001835,yahoo
2018-10-01,-0.278952,yahoo
2018-11-01,0.004461,yahoo
2018-12-01,-0.064721,yahoo
2019-01-01,0.010176,yahoo
2019-02-01,0.204164,yahoo
2019-03-01,-0.076408,yahoo
2019-04-01,0.085145,yahoo
2019-05-01,-0.17084,yahoo
2019-06-01,0.058389,yahoo
2019-07-01,0.247305,yahoo
2019-08-01,-0.032537,yahoo
2019-09-01,0.011035,yahoo
2019-10-01,0.139813,yahoo
2019-11-01,-0.000456,yahoo
2019-12-01,0.097628,yahoo
2020-01-01,-0.078138,yahoo
2020-02-01,-0.108656,yahoo
2020-03-01,-0.19474,yahoo
2020-04-01,0.208543,yahoo
2020-05-01,0.045218,yahoo
2020-06-01,-0.050721,yahoo
2020-07-01,0.126244,yahoo
2020-08-01,-0.094884,yahoo
2020-09-01,-0.06372,yahoo
2020-10-01,0.158068,yahoo
2020-11-01,0.159242,yahoo
2020-12-01,0.055601,yahoo
2021-01-01,0.083269,yahoo
2021-02-01,0.050769,yahoo
2021-03-01,-0.045934,yahoo
2021-04-01,0.009272,yahoo
2021-05-01,-0.029329,yahoo
2021-06-01,0.071351,yahoo
2021-07-01,-0.053687,yahoo
2021-08-01,0.055655,yahoo
2021-09-01,0.017007,yahoo
2021-10-01,0.065886,yahoo
2021-11-01,0.113273,yahoo
2021-12-01,0.118377,yahoo
2022-01-01,-0.134325,yahoo
2022-02-01,0.363901,yahoo
2022-03-01,0.033084,yahoo
2022-04-01,-0.002066,yahoo
2022-05-01,-0.000828,yahoo
2022-06-01,-0.0431,yahoo
2022-07-01,0.036379,yahoo
2022-08-01,-0.030715,yahoo
2022-09-01,-0.052813,yahoo
2022-10-01,-0.026855,yahoo
2022-11-01,0.042329,yahoo
2022-12-01,-0.030738,yahoo
2023-01-01,-0.032639,yahoo
2023-02-01,-0.029433,yahoo
2023-03-01,0.047091,yahoo
2023-04-01,0.059807,yahoo
2023-05-01,-0.130415,yahoo
2023-06-01,-0.04139,yahoo
2023-07-01,0.00613,yahoo
2023-08-01,-0.213245,yahoo
2023-09-01,-0.173064,yahoo
2023-10-01,-0.062704,yahoo
2023-11-01,0.1894,yahoo
2023-12-01,0.114682,yahoo
2024-01-01,-0.054718,yahoo
2024-02-01,0.139688,yahoo
2024-03-01,0.017336,yahoo
2024-04-01,-0.017339,yahoo
2024-05-01,0.142075,yahoo
2024-06-01,0.04715,yahoo
2024-07-01,0.037904,yahoo
2024-08-01,0.083088,yahoo
2024-09-01,0.001584,yahoo
2024-10-01,-0.051966,yahoo
2024-11-01,0.123213,yahoo
2024-12-01,0.092934,yahoo
2025-01-01,-0.050864,yahoo
2025-02-01,-0.130702,yahoo
2025-03-01,-0.160941,yahoo
2025-04-01,0.003365,yahoo
2025-05-01,0.102292,yahoo
2025-06-01,0.099138,yahoo
2025-07-01,0.055363,yahoo
2025-08-01,0.285683,yahoo
2025-09-01,0.229174,yahoo
2025-10-01,0.178008,yahoo
2025-11-01,0.269344,yahoo
2025-12-01,0.086116,yahoo
2026-01-01,0.14742,yahoo
2026-02-01,-0.073183,yahoo
2026-03-01,0.405301,yahoo
2026-04-01,0.259688,yahoo
2026-05-01,0.154626,yahoo
2026-06-01,0.021197,yahoo
2026-07-01,-0.221186,yahoo
