date,monthly_return,source
2024-07-01,0.236571,yahoo
2024-08-01,0.371996,yahoo
2024-09-01,-0.046817,yahoo
2024-10-01,-0.211661,yahoo
2024-11-01,0.402734,yahoo
2024-12-01,-0.460617,yahoo
2025-01-01,0.699941,yahoo
2025-02-01,-0.021084,yahoo
2025-03-01,-0.141331,yahoo
2025-04-01,0.071103,yahoo
2025-05-01,0.067931,yahoo
2025-06-01,0.151504,yahoo
2025-07-01,-0.10938,yahoo
2025-08-01,0.34052,yahoo
2025-09-01,0.063934,yahoo
2025-10-01,0.113245,yahoo
2025-11-01,-0.132666,yahoo
2025-12-01,-0.242269,yahoo
2026-01-01,0.01304,yahoo
2026-02-01,-0.109829,yahoo
2026-03-01,-0.150798,yahoo
2026-04-01,0.226891,yahoo
2026-05-01,-0.090303,yahoo
2026-06-01,0.147811,yahoo
2026-07-01,-0.242707,yahoo
