date,monthly_return,source
2021-05-01,-0.007056,yahoo
2021-06-01,-0.008122,yahoo
2021-07-01,0.009212,yahoo
2021-08-01,0.005071,yahoo
2021-09-01,0.0,yahoo
2021-10-01,0.0222,yahoo
2021-11-01,-0.012833,yahoo
2021-12-01,-0.385,yahoo
2022-01-01,-0.00813,yahoo
2022-02-01,-0.07541,yahoo
2022-03-01,-0.099291,yahoo
2022-04-01,-0.009842,yahoo
2022-05-01,0.208747,yahoo
2022-06-01,-0.287829,yahoo
2022-07-01,0.230947,yahoo
2022-08-01,0.028143,yahoo
2022-09-01,-0.009124,yahoo
2022-10-01,-0.033149,yahoo
2022-11-01,0.030476,yahoo
2022-12-01,-0.195933,yahoo
2023-01-01,0.137931,yahoo
2023-02-01,-0.068687,yahoo
2023-03-01,-0.147505,yahoo
2023-04-01,0.038168,yahoo
2023-05-01,0.125,yahoo
2023-06-01,-0.298475,yahoo
2023-07-01,0.15528,yahoo
2023-08-01,-0.126344,yahoo
2023-09-01,-0.2,yahoo
2023-10-01,-0.169231,yahoo
2023-11-01,0.125,yahoo
2023-12-01,0.016461,yahoo
2024-01-01,-0.08502,yahoo
2024-02-01,-0.030973,yahoo
2024-03-01,0.164384,yahoo
2024-04-01,-0.337255,yahoo
2024-05-01,0.100592,yahoo
2024-06-01,0.0,yahoo
2024-07-01,0.365591,yahoo
2024-08-01,0.059055,yahoo
2024-09-01,-0.171004,yahoo
2024-10-01,-0.008969,yahoo
2024-11-01,0.778281,yahoo
2024-12-01,0.02799,yahoo
2025-01-01,0.509901,yahoo
2025-02-01,-0.242623,yahoo
2025-03-01,-0.268398,yahoo
2025-04-01,-0.026627,yahoo
2025-05-01,0.167173,yahoo
2025-06-01,0.588542,yahoo
2025-07-01,0.02459,yahoo
2025-08-01,0.1344,yahoo
2025-09-01,0.830747,yahoo
2025-10-01,0.03621,yahoo
2025-11-01,-0.115242,yahoo
2025-12-01,0.657143,yahoo
2026-01-01,0.266227,yahoo
2026-02-01,-0.03324,yahoo
2026-03-01,0.157829,yahoo
2026-04-01,0.322719,yahoo
2026-05-01,0.383284,yahoo
2026-06-01,-0.35217,yahoo
2026-07-01,-0.381829,yahoo
