date,monthly_return,source
2021-01-01,0.048031,yahoo
2021-02-01,-0.046746,yahoo
2021-03-01,-0.051923,yahoo
2021-04-01,0.006085,yahoo
2021-05-01,-0.010081,yahoo
2021-06-01,0.00611,yahoo
2021-07-01,-0.013158,yahoo
2021-08-01,0.002051,yahoo
2021-09-01,0.0,yahoo
2021-10-01,0.005118,yahoo
2021-11-01,0.00611,yahoo
2021-12-01,-0.006073,yahoo
2022-01-01,-0.002037,yahoo
2022-02-01,0.010204,yahoo
2022-03-01,-0.00101,yahoo
2022-04-01,0.0,yahoo
2022-05-01,-0.001011,yahoo
2022-06-01,0.003036,yahoo
2022-07-01,-0.116044,yahoo
2022-08-01,-0.237443,yahoo
2022-09-01,0.178144,yahoo
2022-10-01,-0.630241,yahoo
2022-11-01,-0.195876,yahoo
2022-12-01,-0.384615,yahoo
2023-01-01,-0.131944,yahoo
2023-02-01,-0.444,yahoo
2023-03-01,-0.044604,yahoo
2023-04-01,-0.251506,yahoo
2023-05-01,1.535211,yahoo
2023-06-01,0.65873,yahoo
2023-07-01,0.004785,yahoo
2023-08-01,-0.447619,yahoo
2023-09-01,-0.168103,yahoo
2023-10-01,-0.251813,yahoo
2023-11-01,0.135734,yahoo
2023-12-01,0.073171,yahoo
2024-01-01,-0.039773,yahoo
2024-02-01,1.189349,yahoo
2024-03-01,0.102703,yahoo
2024-04-01,-0.328431,yahoo
2024-05-01,-0.014599,yahoo
2024-06-01,-0.155556,yahoo
2024-07-01,-0.122807,yahoo
2024-08-01,0.01,yahoo
2024-09-01,-0.026733,yahoo
2024-10-01,0.078332,yahoo
2024-11-01,1.849057,yahoo
2024-12-01,1.781457,yahoo
2025-01-01,-0.292857,yahoo
2025-02-01,-0.077441,yahoo
2025-03-01,0.386861,yahoo
2025-04-01,-0.090789,yahoo
2025-05-01,1.363242,yahoo
2025-06-01,-0.10349,yahoo
2025-07-01,0.17418,yahoo
2025-08-01,-0.091332,yahoo
2025-09-01,0.581946,yahoo
2025-10-01,0.499798,yahoo
2025-11-01,-0.388289,yahoo
2025-12-01,0.153507,yahoo
2026-01-01,-0.188528,yahoo
2026-02-01,-0.114986,yahoo
2026-03-01,-0.231629,yahoo
2026-04-01,0.405405,yahoo
2026-05-01,0.486193,yahoo
2026-06-01,-0.204048,yahoo
2026-07-01,-0.324302,yahoo
