date,monthly_return,source
2016-07-01,0.114109,yahoo
2016-08-01,0.206887,yahoo
2016-09-01,0.037718,yahoo
2016-10-01,-0.03425,yahoo
2016-11-01,0.005308,yahoo
2016-12-01,0.028798,yahoo
2017-01-01,0.185444,yahoo
2017-02-01,0.165093,yahoo
2017-03-01,0.149975,yahoo
2017-04-01,0.115435,yahoo
2017-05-01,0.20948,yahoo
2017-06-01,-0.053995,yahoo
2017-07-01,0.062946,yahoo
2017-08-01,0.200823,yahoo
2017-09-01,0.050216,yahoo
2017-10-01,-0.145935,yahoo
2017-11-01,0.043522,yahoo
2017-12-01,-0.027162,yahoo
2018-01-01,0.266535,yahoo
2018-02-01,0.080441,yahoo
2018-03-01,-0.098546,yahoo
2018-04-01,0.072558,yahoo
2018-05-01,0.108209,yahoo
2018-06-01,-0.014856,yahoo
2018-07-01,-0.052642,yahoo
2018-08-01,0.053976,yahoo
2018-09-01,0.12899,yahoo
2018-10-01,-0.159978,yahoo
2018-11-01,0.105031,yahoo
2018-12-01,-0.093083,yahoo
2019-01-01,0.216829,yahoo
2019-02-01,0.122752,yahoo
2019-03-01,0.092361,yahoo
2019-04-01,0.178637,yahoo
2019-05-01,0.128814,yahoo
2019-06-01,0.091852,yahoo
2019-07-01,0.05907,yahoo
2019-08-01,0.212376,yahoo
2019-09-01,-0.191313,yahoo
2019-10-01,0.006128,yahoo
2019-11-01,0.073923,yahoo
2019-12-01,0.180638,yahoo
2020-01-01,0.171236,yahoo
2020-02-01,-0.005047,yahoo
2020-03-01,-0.100106,yahoo
2020-04-01,0.516538,yahoo
2020-05-01,0.198501,yahoo
2020-06-01,0.252573,yahoo
2020-07-01,0.078803,yahoo
2020-08-01,0.041426,yahoo
2020-09-01,-0.040744,yahoo
2020-10-01,-0.09535,yahoo
2020-11-01,0.178241,yahoo
2020-12-01,0.038124,yahoo
2021-01-01,-0.029471,yahoo
2021-02-01,0.166013,yahoo
2021-03-01,-0.136201,yahoo
2021-04-01,0.068694,yahoo
2021-05-01,0.051044,yahoo
2021-06-01,0.175489,yahoo
2021-07-01,0.02666,yahoo
2021-08-01,0.016567,yahoo
2021-09-01,-0.110836,yahoo
2021-10-01,0.081835,yahoo
2021-11-01,0.037539,yahoo
2021-12-01,-0.094888,yahoo
2022-01-01,-0.299951,yahoo
2022-02-01,-0.279993,yahoo
2022-03-01,-0.026359,yahoo
2022-04-01,-0.368572,yahoo
2022-05-01,-0.121128,yahoo
2022-06-01,-0.1672,yahoo
2022-07-01,0.114917,yahoo
2022-08-01,-0.091301,yahoo
2022-09-01,-0.148815,yahoo
2022-10-01,0.270601,yahoo
2022-11-01,0.194274,yahoo
2022-12-01,-0.15093,yahoo
2023-01-01,0.419476,yahoo
2023-02-01,-0.165009,yahoo
2023-03-01,0.165289,yahoo
2023-04-01,0.010638,yahoo
2023-05-01,0.180392,yahoo
2023-06-01,0.129568,yahoo
2023-07-01,0.04613,yahoo
2023-08-01,-0.016129,yahoo
2023-09-01,-0.179275,yahoo
2023-10-01,-0.135239,yahoo
2023-11-01,0.543124,yahoo
2023-12-01,0.069761,yahoo
2024-01-01,0.027856,yahoo
2024-02-01,-0.04621,yahoo
2024-03-01,0.010475,yahoo
2024-04-01,-0.09032,yahoo
2024-05-01,-0.157407,yahoo
2024-06-01,0.116653,yahoo
2024-07-01,-0.073429,yahoo
2024-08-01,0.210294,yahoo
2024-09-01,0.08195,yahoo
2024-10-01,-0.024083,yahoo
2024-11-01,0.478072,yahoo
2024-12-01,-0.08019,yahoo
2025-01-01,0.098467,yahoo
2025-02-01,-0.041096,yahoo
2025-03-01,-0.1475,yahoo
2025-04-01,-0.005027,yahoo
2025-05-01,0.128632,yahoo
2025-06-01,0.075825,yahoo
2025-07-01,0.059471,yahoo
2025-08-01,0.156043,yahoo
2025-09-01,0.051883,yahoo
2025-10-01,0.169908,yahoo
2025-11-01,-0.087542,yahoo
2025-12-01,0.014687,yahoo
2026-01-01,-0.184755,yahoo
2026-02-01,-0.080012,yahoo
2026-03-01,-0.017477,yahoo
2026-04-01,0.02116,yahoo
2026-05-01,-0.019979,yahoo
2026-06-01,-0.03816,yahoo
2026-07-01,0.026012,yahoo
2026-08-01,-0.001195,yahoo
