date,monthly_return,source
2016-07-01,0.147744,yahoo
2016-08-01,-0.031899,yahoo
2016-09-01,0.103179,yahoo
2016-10-01,-0.152964,yahoo
2016-11-01,0.116117,yahoo
2016-12-01,-0.055529,yahoo
2017-01-01,0.096469,yahoo
2017-02-01,0.081818,yahoo
2017-03-01,-0.012391,yahoo
2017-04-01,0.030286,yahoo
2017-05-01,-0.052212,yahoo
2017-06-01,0.139861,yahoo
2017-07-01,0.012827,yahoo
2017-08-01,0.072406,yahoo
2017-09-01,0.032685,yahoo
2017-10-01,-0.033845,yahoo
2017-11-01,-0.00538,yahoo
2017-12-01,0.020195,yahoo
2018-01-01,0.100153,yahoo
2018-02-01,-0.032237,yahoo
2018-03-01,-0.029106,yahoo
2018-04-01,-0.008549,yahoo
2018-05-01,0.088411,yahoo
2018-06-01,0.005493,yahoo
2018-07-01,0.001051,yahoo
2018-08-01,0.050897,yahoo
2018-09-01,-0.04264,yahoo
2018-10-01,-0.17482,yahoo
2018-11-01,0.032107,yahoo
2018-12-01,-0.121249,yahoo
2019-01-01,0.165157,yahoo
2019-02-01,0.066268,yahoo
2019-03-01,0.015706,yahoo
2019-04-01,-0.058979,yahoo
2019-05-01,-0.067606,yahoo
2019-06-01,0.104104,yahoo
2019-07-01,-0.023144,yahoo
2019-08-01,-0.061975,yahoo
2019-09-01,-0.051263,yahoo
2019-10-01,0.070557,yahoo
2019-11-01,0.14725,yahoo
2019-12-01,0.01559,yahoo
2020-01-01,-0.06298,yahoo
2020-02-01,0.000673,yahoo
2020-03-01,-0.131644,yahoo
2020-04-01,0.205966,yahoo
2020-05-01,0.108898,yahoo
2020-06-01,0.081016,yahoo
2020-07-01,-0.023403,yahoo
2020-08-01,0.022684,yahoo
2020-09-01,-0.003399,yahoo
2020-10-01,0.012025,yahoo
2020-11-01,0.181165,yahoo
2020-12-01,0.056907,yahoo
2021-01-01,0.08595,yahoo
2021-02-01,-0.03192,yahoo
2021-03-01,-0.083446,yahoo
2021-04-01,0.007151,yahoo
2021-05-01,-0.062363,yahoo
2021-06-01,0.056987,yahoo
2021-07-01,-0.088552,yahoo
2021-08-01,0.076412,yahoo
2021-09-01,-0.053674,yahoo
2021-10-01,-0.007159,yahoo
2021-11-01,-0.068424,yahoo
2021-12-01,-0.037069,yahoo
2022-01-01,-0.165506,yahoo
2022-02-01,-0.038532,yahoo
2022-03-01,0.000557,yahoo
2022-04-01,-0.178571,yahoo
2022-05-01,-0.0684,yahoo
2022-06-01,0.07982,yahoo
2022-07-01,0.092366,yahoo
2022-08-01,0.031678,yahoo
2022-09-01,-0.05233,yahoo
2022-10-01,0.035678,yahoo
2022-11-01,0.017894,yahoo
2022-12-01,-0.007415,yahoo
2023-01-01,0.071084,yahoo
2023-02-01,-0.068054,yahoo
2023-03-01,-0.080145,yahoo
2023-04-01,0.052355,yahoo
2023-05-01,0.046384,yahoo
2023-06-01,-0.00858,yahoo
2023-07-01,0.013101,yahoo
2023-08-01,-0.060387,yahoo
2023-09-01,-0.07803,yahoo
2023-10-01,-0.092988,yahoo
2023-11-01,0.140269,yahoo
2023-12-01,0.182336,yahoo
2024-01-01,-0.020831,yahoo
2024-02-01,0.125701,yahoo
2024-03-01,-0.035867,yahoo
2024-04-01,-0.108231,yahoo
2024-05-01,0.053297,yahoo
2024-06-01,0.040166,yahoo
2024-07-01,0.068493,yahoo
2024-08-01,0.022209,yahoo
2024-09-01,-0.024294,yahoo
2024-10-01,-0.017915,yahoo
2024-11-01,0.026693,yahoo
2024-12-01,-0.095965,yahoo
2025-01-01,0.028981,yahoo
2025-02-01,-0.042732,yahoo
2025-03-01,-0.085785,yahoo
2025-04-01,0.022811,yahoo
2025-05-01,-0.045328,yahoo
2025-06-01,0.047228,yahoo
2025-07-01,0.032919,yahoo
2025-08-01,0.048914,yahoo
2025-09-01,0.115192,yahoo
2025-10-01,0.12485,yahoo
2025-11-01,0.092716,yahoo
2025-12-01,-0.009987,yahoo
2026-01-01,0.023128,yahoo
2026-02-01,0.021002,yahoo
2026-03-01,0.002826,yahoo
2026-04-01,0.028184,yahoo
2026-05-01,0.040813,yahoo
2026-06-01,0.157729,yahoo
2026-07-01,-0.053523,yahoo
