date,monthly_return,source
2016-07-01,0.155963,yahoo
2016-08-01,-0.070635,yahoo
2016-09-01,0.157131,yahoo
2016-10-01,-0.089299,yahoo
2016-11-01,0.13047,yahoo
2016-12-01,-0.189247,yahoo
2017-01-01,0.005305,yahoo
2017-02-01,0.002638,yahoo
2017-03-01,-0.137719,yahoo
2017-04-01,0.079349,yahoo
2017-05-01,0.219604,yahoo
2017-06-01,-0.010046,yahoo
2017-07-01,-0.057767,yahoo
2017-08-01,0.233637,yahoo
2017-09-01,0.073875,yahoo
2017-10-01,0.027517,yahoo
2017-11-01,0.124772,yahoo
2017-12-01,-0.141775,yahoo
2018-01-01,0.269861,yahoo
2018-02-01,0.075968,yahoo
2018-03-01,-0.079372,yahoo
2018-04-01,0.014035,yahoo
2018-05-01,0.060801,yahoo
2018-06-01,0.112768,yahoo
2018-07-01,-0.092965,yahoo
2018-08-01,0.239151,yahoo
2018-09-01,-0.033159,yahoo
2018-10-01,-0.222351,yahoo
2018-11-01,-0.062934,yahoo
2018-12-01,-0.149656,yahoo
2019-01-01,0.113806,yahoo
2019-02-01,0.143495,yahoo
2019-03-01,0.063965,yahoo
2019-04-01,0.049105,yahoo
2019-05-01,-0.306212,yahoo
2019-06-01,-0.0372,yahoo
2019-07-01,-0.008513,yahoo
2019-08-01,0.075297,yahoo
2019-09-01,0.040541,yahoo
2019-10-01,0.14876,yahoo
2019-11-01,-0.174203,yahoo
2019-12-01,0.064717,yahoo
2020-01-01,0.040327,yahoo
2020-02-01,-0.142697,yahoo
2020-03-01,-0.193971,yahoo
2020-04-01,0.170732,yahoo
2020-05-01,0.222917,yahoo
2020-06-01,-0.0159,yahoo
2020-07-01,0.030583,yahoo
2020-08-01,-0.145577,yahoo
2020-09-01,0.008519,yahoo
2020-10-01,0.046134,yahoo
2020-11-01,0.134783,yahoo
2020-12-01,0.237548,yahoo
2021-01-01,0.022999,yahoo
2021-02-01,0.010808,yahoo
2021-03-01,-0.0787,yahoo
2021-04-01,-0.061281,yahoo
2021-05-01,-0.057864,yahoo
2021-06-01,0.025197,yahoo
2021-07-01,-0.000512,yahoo
2021-08-01,0.323258,yahoo
2021-09-01,-0.025939,yahoo
2021-10-01,0.067568,yahoo
2021-11-01,0.153016,yahoo
2021-12-01,0.051017,yahoo
2022-01-01,-0.186175,yahoo
2022-02-01,-0.020763,yahoo
2022-03-01,0.361218,yahoo
2022-04-01,-0.170207,yahoo
2022-05-01,-0.190102,yahoo
2022-06-01,0.083439,yahoo
2022-07-01,0.102684,yahoo
2022-08-01,0.021869,yahoo
2022-09-01,-0.055229,yahoo
2022-10-01,0.127512,yahoo
2022-11-01,-0.054115,yahoo
2022-12-01,-0.083248,yahoo
2023-01-01,0.081465,yahoo
2023-02-01,-0.013822,yahoo
2023-03-01,-0.106167,yahoo
2023-04-01,-0.105057,yahoo
2023-05-01,0.26106,yahoo
2023-06-01,0.278916,yahoo
2023-07-01,0.004617,yahoo
2023-08-01,-0.010814,yahoo
2023-09-01,-0.02651,yahoo
2023-10-01,-0.050814,yahoo
2023-11-01,-0.014789,yahoo
2023-12-01,0.070549,yahoo
2024-01-01,0.121425,yahoo
2024-02-01,0.316579,yahoo
2024-03-01,-0.012536,yahoo
2024-04-01,-0.030583,yahoo
2024-05-01,0.19623,yahoo
2024-06-01,0.065019,yahoo
2024-07-01,-0.066656,yahoo
2024-08-01,-0.144168,yahoo
2024-09-01,-0.020472,yahoo
2024-10-01,-0.003782,yahoo
2024-11-01,0.058741,yahoo
2024-12-01,0.159275,yahoo
2025-01-01,0.103532,yahoo
2025-02-01,-0.225992,yahoo
2025-03-01,-0.15628,yahoo
2025-04-01,0.024622,yahoo
2025-05-01,0.181437,yahoo
2025-06-01,0.074454,yahoo
2025-07-01,0.033692,yahoo
2025-08-01,0.303931,yahoo
2025-09-01,0.079887,yahoo
2025-10-01,0.177664,yahoo
2025-11-01,-0.098683,yahoo
2025-12-01,-0.24674,yahoo
2026-01-01,0.037756,yahoo
2026-02-01,-0.076503,yahoo
2026-03-01,-0.08066,yahoo
2026-04-01,0.210196,yahoo
2026-05-01,0.112806,yahoo
2026-06-01,-0.009055,yahoo
2026-07-01,-0.020561,yahoo
2026-08-01,0.13075,yahoo
