date,monthly_return,source
2020-10-01,-0.015337,yahoo
2020-11-01,0.025961,yahoo
2020-12-01,0.013158,yahoo
2021-01-01,1.285714,yahoo
2021-02-01,0.343969,yahoo
2021-03-01,-0.246179,yahoo
2021-04-01,-0.090164,yahoo
2021-05-01,-0.06496,yahoo
2021-06-01,0.461461,yahoo
2021-07-01,-0.17696,yahoo
2021-08-01,-0.158516,yahoo
2021-09-01,0.271543,yahoo
2021-10-01,0.457447,yahoo
2021-11-01,0.432279,yahoo
2021-12-01,-0.281804,yahoo
2022-01-01,-0.227595,yahoo
2022-02-01,-0.01395,yahoo
2022-03-01,-0.123533,yahoo
2022-04-01,-0.288189,yahoo
2022-05-01,0.11615,yahoo
2022-06-01,-0.149653,yahoo
2022-07-01,0.06352,yahoo
2022-08-01,-0.159452,yahoo
2022-09-01,-0.089309,yahoo
2022-10-01,0.022906,yahoo
2022-11-01,-0.290413,yahoo
2022-12-01,-0.32643,yahoo
2023-01-01,0.711567,yahoo
2023-02-01,-0.218991,yahoo
2023-03-01,-0.119387,yahoo
2023-04-01,-0.012438,yahoo
2023-05-01,-0.02267,yahoo
2023-06-01,-0.112113,yahoo
2023-07-01,0.104499,yahoo
2023-08-01,-0.17477,yahoo
2023-09-01,-0.109873,yahoo
2023-10-01,-0.26297,yahoo
2023-11-01,0.024272,yahoo
2023-12-01,-0.00237,yahoo
2024-01-01,-0.19715,yahoo
2024-02-01,-0.023669,yahoo
2024-03-01,-0.136364,yahoo
2024-04-01,-0.105263,yahoo
2024-05-01,0.113725,yahoo
2024-06-01,-0.080986,yahoo
2024-07-01,0.348659,yahoo
2024-08-01,0.142045,yahoo
2024-09-01,-0.121891,yahoo
2024-10-01,-0.373938,yahoo
2024-11-01,-0.013575,yahoo
2024-12-01,0.385321,yahoo
2025-01-01,-0.086093,yahoo
2025-02-01,-0.195652,yahoo
2025-03-01,0.09009,yahoo
2025-04-01,0.03719,yahoo
2025-05-01,-0.111554,yahoo
2025-06-01,-0.053812,yahoo
2025-07-01,0.165877,yahoo
2025-08-01,-0.195122,yahoo
2025-09-01,0.201515,yahoo
2025-10-01,-0.253888,yahoo
2025-11-01,-0.232113,yahoo
2025-12-01,-0.224505,yahoo
2026-01-01,0.047304,yahoo
2026-02-01,-0.096658,yahoo
2026-03-01,-0.047,yahoo
2026-04-01,-0.331584,yahoo
2026-05-01,0.028258,yahoo
2026-06-01,0.021374,yahoo
2026-07-01,0.189836,yahoo
