insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Portman Robert Jones,,2026-06-09,2026-06-10,51,0.0,0.0,A,A,5155,False,True,False,0000080424-26-000077,https://www.sec.gov/Archives/edgar/data/80424/000008042426000077/0000080424-26-000077.txt
McEvoy Ashley,,2026-06-09,2026-06-10,202,0.0,0.0,A,A,5986,False,True,False,0000080424-26-000076,https://www.sec.gov/Archives/edgar/data/80424/000008042426000076/0000080424-26-000076.txt
McCarthy Christine M,,2026-06-09,2026-06-10,253,0.0,0.0,A,A,17512,False,True,False,0000080424-26-000074,https://www.sec.gov/Archives/edgar/data/80424/000008042426000074/0000080424-26-000074.txt
Kempczinski Christopher J,,2026-06-09,2026-06-10,258,0.0,0.0,A,A,11595,False,True,False,0000080424-26-000073,https://www.sec.gov/Archives/edgar/data/80424/000008042426000073/0000080424-26-000073.txt
JIMENEZ JOSEPH,,2026-06-09,2026-06-10,320,0.0,0.0,A,A,37016,False,True,False,0000080424-26-000072,https://www.sec.gov/Archives/edgar/data/80424/000008042426000072/0000080424-26-000072.txt
ARNOLD CRAIG,,2026-06-09,2026-06-10,202,0.0,0.0,A,A,2807,False,True,False,0000080424-26-000071,https://www.sec.gov/Archives/edgar/data/80424/000008042426000071/0000080424-26-000071.txt
Portman Robert Jones,,2026-03-10,2026-03-19,49,0.0,0.0,A,A,5065,False,True,False,0000080424-26-000034,https://www.sec.gov/Archives/edgar/data/80424/000008042426000034/0000080424-26-000034.txt
Portman Robert Jones,,2026-03-10,2026-03-11,193,0.0,0.0,A,A,5209,False,True,False,0000080424-26-000033,https://www.sec.gov/Archives/edgar/data/80424/000008042426000033/0000080424-26-000033.txt
McEvoy Ashley,,2026-03-10,2026-03-11,161,0.0,0.0,A,A,5751,False,True,False,0000080424-26-000032,https://www.sec.gov/Archives/edgar/data/80424/000008042426000032/0000080424-26-000032.txt
McCarthy Christine M,,2026-03-10,2026-03-11,209,0.0,0.0,A,A,17128,False,True,False,0000080424-26-000031,https://www.sec.gov/Archives/edgar/data/80424/000008042426000031/0000080424-26-000031.txt
Kempczinski Christopher J,,2026-03-10,2026-03-11,201,0.0,0.0,A,A,11251,False,True,False,0000080424-26-000030,https://www.sec.gov/Archives/edgar/data/80424/000008042426000030/0000080424-26-000030.txt
JIMENEZ JOSEPH,,2026-03-10,2026-03-11,273,0.0,0.0,A,A,36512,False,True,False,0000080424-26-000029,https://www.sec.gov/Archives/edgar/data/80424/000008042426000029/0000080424-26-000029.txt
ARNOLD CRAIG,,2026-03-10,2026-03-11,161,0.0,0.0,A,A,2586,False,True,False,0000080424-26-000028,https://www.sec.gov/Archives/edgar/data/80424/000008042426000028/0000080424-26-000028.txt
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2026-02-27,2026-03-02,5249,165.29,867607.21,D,S,1328,False,False,True,0000080424-26-000026,https://www.sec.gov/Archives/edgar/data/80424/000008042426000026/0000080424-26-000026.txt
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2026-02-27,2026-03-02,130,165.3,21489.0,D,S,1198,False,False,True,0000080424-26-000026,https://www.sec.gov/Archives/edgar/data/80424/000008042426000026/0000080424-26-000026.txt
