insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Knott Thomas R.,See remarks,2026-06-11,2026-06-15,85250,11.67,994867.5,A,P,129250,False,True,True,0000950142-26-001756,https://www.sec.gov/Archives/edgar/data/1823144/000095014226001756/0000950142-26-001756.txt
Moriarty Kevin M,,2026-05-26,2026-05-28,3955,12.64,49991.2,A,P,71010,False,True,False,0001628280-26-038818,https://www.sec.gov/Archives/edgar/data/1823144/000162828026038818/0001628280-26-038818.txt
Mikkilineni Krishna,,2026-05-14,2026-05-15,8106,12.34,100028.04,A,P,10804,False,True,False,0001628280-26-035757,https://www.sec.gov/Archives/edgar/data/1823144/000162828026035757/0001628280-26-035757.txt
Schoen Kurt,See remarks,2026-05-13,2026-05-15,4000,12.58,50320.0,A,P,586317,False,False,True,0001628280-26-035752,https://www.sec.gov/Archives/edgar/data/1823144/000162828026035752/0001628280-26-035752.txt
Loree Rebecca Corbin,,2026-05-12,2026-05-14,3925,12.87,50514.75,A,P,63220,False,True,False,0000950142-26-001402,https://www.sec.gov/Archives/edgar/data/1823144/000095014226001402/0000950142-26-001402.txt
THOMPSON JANE J.,,2026-03-17,2026-03-18,13667,16.91,231108.97,D,S,83813,False,True,False,0000950142-26-000761,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000761/0000950142-26-000761.txt
THOMPSON JANE J.,,2026-03-17,2026-03-18,13667,16.91,231108.97,D,S,83813,False,True,False,0000950142-26-000758,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000758/0000950142-26-000758.txt
Schoen Kurt,See remarks,2026-03-17,2026-03-18,3000,17.0,51000.0,A,P,3000,False,False,True,0000950142-26-000755,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000755/0000950142-26-000755.txt
Knott Thomas R.,See remarks,2026-03-17,2026-03-18,44000,17.08,751520.0,A,P,44000,False,True,True,0000950142-26-000751,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000751/0000950142-26-000751.txt
Cote John D.,,2026-03-17,2026-03-18,5800,17.1,99180.0,A,P,5800,False,True,False,0000950142-26-000753,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000753/0000950142-26-000753.txt
Robinson Graham,See remarks,2026-01-22,2026-01-26,178926,25.15,4499988.9,A,A,178926,False,False,True,0000950142-26-000233,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000233/0000950142-26-000233.txt
Moriarty Kevin M,,2026-01-12,2026-01-14,54055,18.5,1000017.5,A,A,67055,False,True,False,0000950142-26-000175,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000175/0000950142-26-000175.txt
Mikkilineni Krishna,,2026-01-12,2026-01-14,64865,18.5,1200002.5,A,A,64865,False,True,False,0000950142-26-000174,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000174/0000950142-26-000174.txt
Loree Rebecca Corbin,,2026-01-12,2026-01-14,54055,18.5,1000017.5,A,A,59295,False,True,False,0000950142-26-000168,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000168/0000950142-26-000168.txt
James Mark R.,,2026-01-12,2026-01-14,54055,18.5,1000017.5,A,A,54055,False,True,False,0000950142-26-000173,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000173/0000950142-26-000173.txt
Hughes Brian F.,,2026-01-12,2026-01-14,27028,18.5,500018.0,A,A,121405,False,True,False,0000950142-26-000172,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000172/0000950142-26-000172.txt
Galant Paul,,2026-01-12,2026-01-14,54055,18.5,1000017.5,A,A,146343,False,True,False,0000950142-26-000171,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000171/0000950142-26-000171.txt
DEANGELO JOSEPH J,,2026-01-12,2026-01-14,270271,18.5,5000013.5,A,A,315316,False,True,False,0000950142-26-000170,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000170/0000950142-26-000170.txt
COTE DAVID M,Executive Chairman,2026-01-12,2026-01-14,54055,18.5,1000017.5,A,A,76449,False,True,True,0000950142-26-000169,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000169/0000950142-26-000169.txt
Wilk Jonathan,President and CEO,2026-01-02,2026-01-08,49112,19.28,946879.36,D,F,2697647,False,True,True,0000950142-26-000094,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000094/0000950142-26-000094.txt
Maes Gregoire,Chief Operating Officer,2026-01-02,2026-01-08,30515,19.28,588329.2,D,F,645653,False,False,True,0000950142-26-000093,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000093/0000950142-26-000093.txt
Lowe Adam Joseph,Chief Product & Innov. Officer,2026-01-02,2026-01-08,24649,19.28,475232.72,D,F,1327494,False,False,True,0000950142-26-000092,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000092/0000950142-26-000092.txt
Gourbault Amanda Mandy,Chief Revenue Officer,2026-01-02,2026-01-08,15868,19.28,305935.04,D,F,725043,False,False,True,0000950142-26-000091,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000091/0000950142-26-000091.txt
Wilk Jonathan,President and CEO,2026-01-01,2026-01-08,208690,19.28,4023543.2,D,F,3241591,False,True,True,0000950142-26-000094,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000094/0000950142-26-000094.txt
Wilk Jonathan,President and CEO,2026-01-01,2026-01-08,129449,19.28,2495776.72,D,F,3112142,False,True,True,0000950142-26-000094,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000094/0000950142-26-000094.txt
Wilk Jonathan,President and CEO,2026-01-01,2026-01-08,174753,19.28,3369237.84,D,F,2937389,False,True,True,0000950142-26-000094,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000094/0000950142-26-000094.txt
Maes Gregoire,Chief Operating Officer,2026-01-01,2026-01-08,41709,19.28,804149.52,D,F,740271,False,False,True,0000950142-26-000093,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000093/0000950142-26-000093.txt
Maes Gregoire,Chief Operating Officer,2026-01-01,2026-01-08,28786,19.28,554994.08,D,F,711485,False,False,True,0000950142-26-000093,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000093/0000950142-26-000093.txt
Maes Gregoire,Chief Operating Officer,2026-01-01,2026-01-08,35317,19.28,680911.76,D,F,676168,False,False,True,0000950142-26-000093,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000093/0000950142-26-000093.txt
Lowe Adam Joseph,Chief Product & Innov. Officer,2026-01-01,2026-01-08,80109,19.28,1544501.52,D,F,1414549,False,False,True,0000950142-26-000092,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000092/0000950142-26-000092.txt
Lowe Adam Joseph,Chief Product & Innov. Officer,2026-01-01,2026-01-08,23171,19.28,446736.88,D,F,1391378,False,False,True,0000950142-26-000092,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000092/0000950142-26-000092.txt
Lowe Adam Joseph,Chief Product & Innov. Officer,2026-01-01,2026-01-08,39235,19.28,756450.8,D,F,1352143,False,False,True,0000950142-26-000092,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000092/0000950142-26-000092.txt
Gourbault Amanda Mandy,Chief Revenue Officer,2026-01-01,2026-01-08,25870,19.28,498773.6,D,F,773798,False,False,True,0000950142-26-000091,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000091/0000950142-26-000091.txt
Gourbault Amanda Mandy,Chief Revenue Officer,2026-01-01,2026-01-08,14768,19.28,284727.04,D,F,759030,False,False,True,0000950142-26-000091,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000091/0000950142-26-000091.txt
Gourbault Amanda Mandy,Chief Revenue Officer,2026-01-01,2026-01-08,18119,19.28,349334.32,D,F,740911,False,False,True,0000950142-26-000091,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000091/0000950142-26-000091.txt
Wilk Jonathan,President and CEO,2025-09-09,2026-01-08,169439,19.4,3287116.6,D,F,3450281,False,True,True,0000950142-26-000094,https://www.sec.gov/Archives/edgar/data/1823144/000095014226000094/0000950142-26-000094.txt
Wilk Jonathan,President and CEO,2025-09-08,2025-09-10,82094,0.0,0.0,A,A,770295,False,True,True,0001823144-25-000116,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000116/0001823144-25-000116.txt
Maes Gregoire,Chief Operating Officer,2025-09-08,2025-09-10,6370,0.0,0.0,A,A,785432,False,False,True,0001823144-25-000114,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000114/0001823144-25-000114.txt
Maes Gregoire,Chief Operating Officer,2025-09-08,2025-09-10,3452,19.4,66968.8,D,F,781980,False,False,True,0001823144-25-000114,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000114/0001823144-25-000114.txt
Lowe Adam Joseph,Chief Product & Innov. Officer,2025-09-08,2025-09-10,27738,0.0,0.0,A,A,1508774,False,False,True,0001823144-25-000113,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000113/0001823144-25-000113.txt
Lowe Adam Joseph,Chief Product & Innov. Officer,2025-09-08,2025-09-10,14116,19.4,273850.4,D,F,1494658,False,False,True,0001823144-25-000113,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000113/0001823144-25-000113.txt
Fitzsimmons Timothy Walter,Chief Financial Officer,2025-09-08,2025-09-10,44336,0.0,0.0,A,A,804125,False,False,True,0001823144-25-000115,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000115/0001823144-25-000115.txt
Fitzsimmons Timothy Walter,Chief Financial Officer,2025-09-08,2025-09-10,19250,19.4,373450.0,D,F,784875,False,False,True,0001823144-25-000115,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000115/0001823144-25-000115.txt
Loree Rebecca Corbin,,2025-08-29,2025-09-02,5240,19.0853,100006.97,A,P,5240,False,True,False,0001823144-25-000103,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000103/0001823144-25-000103.txt
Maes Gregoire,Chief Operating Officer,2025-08-14,2025-08-15,97226,5.44,528909.44,A,M,876288,False,False,True,0001823144-25-000101,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000101/0001823144-25-000101.txt
Maes Gregoire,Chief Operating Officer,2025-08-14,2025-08-15,97226,19.36,1882295.36,D,S,779062,False,False,True,0001823144-25-000101,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000101/0001823144-25-000101.txt
Moriarty Kevin M,,2025-08-13,2025-08-13,13000,19.28,250640.0,A,P,13000,False,True,False,0001823144-25-000097,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000097/0001823144-25-000097.txt
Maes Gregoire,Chief Operating Officer,2025-08-13,2025-08-15,19899,5.44,108250.56,A,M,798961,False,False,True,0001823144-25-000101,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000101/0001823144-25-000101.txt
Maes Gregoire,Chief Operating Officer,2025-08-13,2025-08-15,19899,19.26,383254.74,D,S,779062,False,False,True,0001823144-25-000101,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000101/0001823144-25-000101.txt
Gourbault Amanda Mandy,Chief Revenue Officer,2025-08-13,2025-08-14,85365,19.02,1623642.3,D,S,799668,False,False,True,0001823144-25-000099,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000099/0001823144-25-000099.txt
Fitzsimmons Timothy Walter,Chief Financial Officer,2025-08-12,2025-08-13,100000,18.74,1874000.0,D,S,759789,False,False,True,0001823144-25-000095,https://www.sec.gov/Archives/edgar/data/1823144/000182314425000095/0001823144-25-000095.txt
