insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Pitta Michael J,VP and Chief Admin. Officer,2026-07-18,2026-07-20,14468,0.0,0.0,A,M,80759,False,False,True,0001506307-26-000061,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000061/0001506307-26-000061.txt
Pitta Michael J,VP and Chief Admin. Officer,2026-07-18,2026-07-20,3523,32.3,113792.9,D,F,77236,False,False,True,0001506307-26-000061,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000061/0001506307-26-000061.txt
Garthwaite Michael P.,"VP (Pres., Products Pipelines)",2026-07-18,2026-07-20,15915,0.0,0.0,A,M,56108,True,False,True,0001506307-26-000059,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000059/0001506307-26-000059.txt
Garthwaite Michael P.,"VP (Pres., Products Pipelines)",2026-07-18,2026-07-20,4145,32.3,133883.5,D,F,51963,True,False,True,0001506307-26-000059,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000059/0001506307-26-000059.txt
Garthwaite Michael P.,"VP (Pres., Products Pipelines)",2026-07-16,2026-07-20,1550,32.516,50399.8,D,S,40193,True,False,True,0001506307-26-000059,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000059/0001506307-26-000059.txt
Schlosser John W,"V.P. (President, Terminals)",2026-07-06,2026-07-06,6166,31.904,196720.06,D,S,164208,True,False,True,0001506307-26-000057,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000057/0001506307-26-000057.txt
Garthwaite Michael P.,"VP (Pres., Products Pipelines)",2026-06-16,2026-06-17,1550,31.437,48727.35,D,S,41743,True,False,True,0001506307-26-000053,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000053/0001506307-26-000053.txt
Schlosser John W,"V.P. (President, Terminals)",2026-06-05,2026-06-05,6166,31.83,196263.78,D,S,170374,True,False,True,0001506307-26-000051,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000051/0001506307-26-000051.txt
Garthwaite Michael P.,"VP (Pres., Products Pipelines)",2026-05-18,2026-05-19,1550,33.646,52151.3,D,S,43293,True,False,True,0001506307-26-000045,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000045/0001506307-26-000045.txt
Schlosser John W,"V.P. (President, Terminals)",2026-05-05,2026-05-05,6166,32.41,199840.06,D,S,176540,True,False,True,0001506307-26-000039,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000039/0001506307-26-000039.txt
Garthwaite Michael P.,"VP (Pres., Products Pipelines)",2026-04-16,2026-04-17,1550,31.721,49167.55,D,S,44843,True,False,True,0001506307-26-000031,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000031/0001506307-26-000031.txt
Schlosser John W,"V.P. (President, Terminals)",2026-04-06,2026-04-06,6166,32.934,203071.04,D,S,182706,True,False,True,0001506307-26-000028,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000028/0001506307-26-000028.txt
Garthwaite Michael P.,"VP (Pres., Products Pipelines)",2026-03-16,2026-03-17,1550,33.296,51608.8,D,S,46393,True,False,True,0001506307-26-000017,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000017/0001506307-26-000017.txt
Schlosser John W,"V.P. (President, Terminals)",2026-03-05,2026-03-05,6166,33.675,207640.05,D,S,188872,True,False,True,0001570469-26-000006,https://www.sec.gov/Archives/edgar/data/1506307/000157046926000006/0001570469-26-000006.txt
ASHLEY ANTHONY B,"VP (President, CO2 and ETV)",2026-02-17,2026-02-19,8000,31.945,255560.0,D,S,100146,False,False,True,0001506307-26-000014,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000014/0001506307-26-000014.txt
Schlosser John W,"V.P. (President, Terminals)",2026-02-05,2026-02-05,6166,30.088,185522.61,D,S,195038,True,False,True,0001570469-26-000004,https://www.sec.gov/Archives/edgar/data/1506307/000157046926000004/0001570469-26-000004.txt
SMITH WILLIAM A,,2026-02-02,2026-02-03,3000,29.7454,89236.2,A,P,31087,False,True,False,0001033442-26-000001,https://www.sec.gov/Archives/edgar/data/1506307/000103344226000001/0001033442-26-000001.txt
Michels David Patrick,VP and Chief Financial Officer,2026-01-22,2026-01-26,20000,30.0,600000.0,D,S,139428,True,False,True,0001573038-26-000002,https://www.sec.gov/Archives/edgar/data/1506307/000157303826000002/0001573038-26-000002.txt
VAGT ROBERT F,,2026-01-20,2026-01-22,1790,27.96,50048.4,A,A,50979,False,True,False,0001506307-26-000005,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000005/0001506307-26-000005.txt
Chronis Amy W,,2026-01-20,2026-01-22,8950,27.96,250242.0,A,A,48001,False,True,False,0001506307-26-000003,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000003/0001506307-26-000003.txt
Schlosser John W,"V.P. (President, Terminals)",2026-01-05,2026-01-05,6166,27.488,169491.01,D,S,201204,True,False,True,0001570469-26-000002,https://www.sec.gov/Archives/edgar/data/1506307/000157046926000002/0001570469-26-000002.txt
Schlosser John W,"V.P. (President, Terminals)",2025-12-05,2025-12-08,6166,27.81,171476.46,D,S,207370,True,False,True,0001570469-25-000007,https://www.sec.gov/Archives/edgar/data/1506307/000157046925000007/0001570469-25-000007.txt
Sanders Dax,Executive Vice President,2025-11-17,2025-11-18,1500,0.0,0.0,D,G,290500,False,False,True,0001572979-25-000004,https://www.sec.gov/Archives/edgar/data/1506307/000157297925000004/0001572979-25-000004.txt
Schlosser John W,"V.P. (President, Terminals)",2025-11-10,2025-11-10,6166,27.0,166482.0,D,S,213536,True,False,True,0001570469-25-000005,https://www.sec.gov/Archives/edgar/data/1506307/000157046925000005/0001570469-25-000005.txt
Chronis Amy W,,2025-10-31,2025-11-03,3800,26.225,99655.0,A,P,39051,False,True,False,0002020302-25-000004,https://www.sec.gov/Archives/edgar/data/1506307/000202030225000004/0002020302-25-000004.txt
Chronis Amy W,,2025-10-30,2025-11-03,487,26.2592,12788.23,A,P,35251,False,True,False,0002020302-25-000004,https://www.sec.gov/Archives/edgar/data/1506307/000202030225000004/0002020302-25-000004.txt
KINDER RICHARD D,Executive Chairman,2025-10-27,2025-10-28,1000000,25.9649,25964900.0,A,P,246212353,False,True,True,0001506307-25-000067,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000067/0001506307-25-000067.txt
Schlosser John W,"V.P. (President, Terminals)",2025-10-06,2025-10-07,6166,28.172,173708.55,D,S,219702,True,False,True,0001506307-25-000061,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000061/0001506307-25-000061.txt
Grahmann Kevin P,"V.P., Corporate Development",2025-09-15,2025-09-16,23867,27.6075,658908.2,D,S,58653,False,False,True,0001506307-25-000055,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000055/0001506307-25-000055.txt
Schlosser John W,"V.P. (President, Terminals)",2025-09-08,2025-09-08,6166,27.0,166482.0,D,S,225868,True,False,True,0002013458-25-000081,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000081/0002013458-25-000081.txt
Sanders Dax,Executive Vice President,2025-08-11,2025-08-13,30127,27.0521,814998.62,D,S,292000,False,False,True,0002013458-25-000077,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000077/0002013458-25-000077.txt
Schlosser John W,"V.P. (President, Terminals)",2025-08-05,2025-08-05,6166,27.805,171445.63,D,S,232034,True,False,True,0002013458-25-000072,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000072/0002013458-25-000072.txt
Michels David Patrick,VP and Chief Financial Officer,2025-08-04,2025-08-04,40000,28.1929,1127716.0,D,S,159428,True,False,True,0002013458-25-000066,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000066/0002013458-25-000066.txt
Mody Sital K,"V.P. (Pres.,Nat Gas Pipelines)",2025-08-01,2025-08-04,45549,27.961,1273595.59,D,S,0,True,False,True,0002013458-25-000070,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000070/0002013458-25-000070.txt
Schlosser John W,"V.P. (President, Terminals)",2025-07-31,2025-08-04,28886,0.0,0.0,A,M,249567,False,False,True,0002013458-25-000061,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000061/0002013458-25-000061.txt
Schlosser John W,"V.P. (President, Terminals)",2025-07-31,2025-08-04,11367,28.06,318958.02,D,F,238200,False,False,True,0002013458-25-000061,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000061/0002013458-25-000061.txt
Sanders Dax,Executive Vice President,2025-07-31,2025-08-04,108319,0.0,0.0,A,M,364388,False,False,True,0002013458-25-000062,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000062/0002013458-25-000062.txt
Sanders Dax,Executive Vice President,2025-07-31,2025-08-04,42261,28.06,1185843.66,D,F,322127,False,False,True,0002013458-25-000062,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000062/0002013458-25-000062.txt
Michels David Patrick,VP and Chief Financial Officer,2025-07-31,2025-08-04,86656,0.0,0.0,A,M,233124,True,False,True,0002013458-25-000066,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000066/0002013458-25-000066.txt
Michels David Patrick,VP and Chief Financial Officer,2025-07-31,2025-08-04,33696,28.06,945509.76,D,F,199428,True,False,True,0002013458-25-000066,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000066/0002013458-25-000066.txt
MARTIN THOMAS A,President,2025-07-31,2025-08-04,382572,0.0,0.0,A,M,1154224,False,False,True,0002013458-25-000063,https://www.sec.gov/Archives/edgar/data/1506307/000201345825000063/0002013458-25-000063.txt
