insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
DEATON CHAD C,,2026-07-02,2026-07-07,35000,4.95,173250.0,A,P,237421,False,False,False,0001239236-26-000005,https://www.sec.gov/Archives/edgar/data/1451505/000123923626000005/0001239236-26-000005.txt
Mohn Frederik Wilhelm,,2026-05-26,2026-05-27,25597,6.7,171499.9,D,F,78904,False,False,False,0001729638-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000172963826000004/0001729638-26-000004.txt
Lacey William F.,,2026-05-26,2026-05-27,20934,6.7,140257.8,D,F,61419,False,False,False,0001857038-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000185703826000002/0001857038-26-000002.txt
DEATON CHAD C,,2026-05-26,2026-05-27,20932,6.7,140244.4,D,F,202421,False,False,False,0001239236-26-000003,https://www.sec.gov/Archives/edgar/data/1451505/000123923626000003/0001239236-26-000003.txt
Mohn Frederik Wilhelm,,2026-05-22,2026-05-27,82353,6.81,560823.93,A,M,104501,False,False,False,0001729638-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000172963826000004/0001729638-26-000004.txt
Lacey William F.,,2026-05-22,2026-05-27,82353,6.81,560823.93,A,M,82353,False,False,False,0001857038-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000185703826000002/0001857038-26-000002.txt
DEATON CHAD C,,2026-05-22,2026-05-27,82353,6.81,560823.93,A,M,223353,False,False,False,0001239236-26-000003,https://www.sec.gov/Archives/edgar/data/1451505/000123923626000003/0001239236-26-000003.txt
Long Brady K,EVP & Chief Legal Officer,2026-05-21,2026-05-22,81741,7.45,608970.45,D,S,1125438,False,False,False,0001502666-26-000012,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000012/0001502666-26-000012.txt
Adamson Keelan,PRESIDENT AND CEO,2026-05-04,2026-05-05,71556,6.82,488011.92,D,F,1600884,False,False,False,0001750415-26-000010,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000010/0001750415-26-000010.txt
Adamson Keelan,PRESIDENT AND CEO,2026-05-01,2026-05-05,180931,0.0,0.0,A,M,1672440,False,False,False,0001750415-26-000010,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000010/0001750415-26-000010.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2026-03-04,2026-03-05,78370,6.36,498433.2,D,S,268025,False,False,False,0002045694-26-000006,https://www.sec.gov/Archives/edgar/data/1451505/000204569426000006/0002045694-26-000006.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2026-03-03,2026-03-03,62970,6.12,385376.4,D,F,352635,False,False,False,0002022236-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000202223626000004/0002022236-26-000004.txt
THIGPEN JEREMY D,Executive Chair,2026-03-03,2026-03-03,245556,6.12,1502802.72,D,F,2614548,False,False,False,0001240666-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000124066626000004/0001240666-26-000004.txt
Pack Jason,"SVP, Chief Accounting Officer",2026-03-03,2026-03-03,27962,6.12,171127.44,D,F,262103,False,False,False,0002030852-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000203085226000004/0002030852-26-000004.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2026-03-03,2026-03-03,62886,6.12,384862.32,D,F,346395,False,False,False,0002045694-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000204569426000004/0002045694-26-000004.txt
Long Brady K,EVP & Chief Legal Officer,2026-03-03,2026-03-03,87689,6.12,536656.68,D,F,1238098,False,False,False,0001502666-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000007/0001502666-26-000007.txt
Adamson Keelan,PRESIDENT AND CEO,2026-03-03,2026-03-03,127878,6.12,782613.36,D,F,1491509,False,False,False,0001750415-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000007/0001750415-26-000007.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2026-03-01,2026-03-03,17991,6.25,112443.75,A,M,276924,False,False,False,0002022236-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000202223626000004/0002022236-26-000004.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2026-03-01,2026-03-03,22837,6.25,142731.25,A,M,299761,False,False,False,0002022236-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000202223626000004/0002022236-26-000004.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2026-03-01,2026-03-03,21880,6.25,136750.0,A,M,321641,False,False,False,0002022236-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000202223626000004/0002022236-26-000004.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2026-03-01,2026-03-03,93964,6.25,587275.0,A,M,415605,False,False,False,0002022236-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000202223626000004/0002022236-26-000004.txt
THIGPEN JEREMY D,Executive Chair,2026-03-01,2026-03-03,193518,6.25,1209487.5,A,M,2442643,False,False,False,0001240666-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000124066626000004/0001240666-26-000004.txt
THIGPEN JEREMY D,Executive Chair,2026-03-01,2026-03-03,245640,6.25,1535250.0,A,M,2688283,False,False,False,0001240666-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000124066626000004/0001240666-26-000004.txt
THIGPEN JEREMY D,Executive Chair,2026-03-01,2026-03-03,171821,6.25,1073881.25,A,M,2860104,False,False,False,0001240666-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000124066626000004/0001240666-26-000004.txt
Pack Jason,"SVP, Chief Accounting Officer",2026-03-01,2026-03-03,15134,6.25,94587.5,A,M,235630,False,False,False,0002030852-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000203085226000004/0002030852-26-000004.txt
Pack Jason,"SVP, Chief Accounting Officer",2026-03-01,2026-03-03,19210,6.25,120062.5,A,M,254840,False,False,False,0002030852-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000203085226000004/0002030852-26-000004.txt
Pack Jason,"SVP, Chief Accounting Officer",2026-03-01,2026-03-03,2901,6.25,18131.25,A,M,257741,False,False,False,0002030852-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000203085226000004/0002030852-26-000004.txt
Pack Jason,"SVP, Chief Accounting Officer",2026-03-01,2026-03-03,32324,6.25,202025.0,A,M,290065,False,False,False,0002030852-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000203085226000004/0002030852-26-000004.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2026-03-01,2026-03-03,34924,6.25,218275.0,A,M,287742,False,False,False,0002045694-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000204569426000004/0002045694-26-000004.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2026-03-01,2026-03-03,50663,6.25,316643.75,A,M,338405,False,False,False,0002045694-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000204569426000004/0002045694-26-000004.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2026-03-01,2026-03-03,70876,6.25,442975.0,A,M,409281,False,False,False,0002045694-26-000004,https://www.sec.gov/Archives/edgar/data/1451505/000204569426000004/0002045694-26-000004.txt
Long Brady K,EVP & Chief Legal Officer,2026-03-01,2026-03-03,52778,6.25,329862.5,A,M,1160388,False,False,False,0001502666-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000007/0001502666-26-000007.txt
Long Brady K,EVP & Chief Legal Officer,2026-03-01,2026-03-03,66993,6.25,418706.25,A,M,1227381,False,False,False,0001502666-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000007/0001502666-26-000007.txt
Long Brady K,EVP & Chief Legal Officer,2026-03-01,2026-03-03,98406,6.25,615037.5,A,M,1325787,False,False,False,0001502666-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000007/0001502666-26-000007.txt
Adamson Keelan,PRESIDENT AND CEO,2026-03-01,2026-03-03,67731,6.25,423318.75,A,M,1368942,False,False,False,0001750415-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000007/0001750415-26-000007.txt
Adamson Keelan,PRESIDENT AND CEO,2026-03-01,2026-03-03,104397,6.25,652481.25,A,M,1473339,False,False,False,0001750415-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000007/0001750415-26-000007.txt
Adamson Keelan,PRESIDENT AND CEO,2026-03-01,2026-03-03,146048,6.25,912800.0,A,M,1619387,False,False,False,0001750415-26-000007,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000007/0001750415-26-000007.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2026-02-06,2026-02-09,10947,4.99,54625.53,D,F,258933,False,False,False,0002022236-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000202223626000002/0002022236-26-000002.txt
THIGPEN JEREMY D,Executive Chair,2026-02-06,2026-02-09,147729,4.99,737167.71,D,F,2362028,False,False,False,0001240666-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000124066626000002/0001240666-26-000002.txt
Pack Jason,"SVP, Chief Accounting Officer",2026-02-06,2026-02-09,11557,4.99,57669.43,D,F,220496,False,False,False,0002030852-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000203085226000002/0002030852-26-000002.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2026-02-06,2026-02-09,26665,4.99,133058.35,D,F,252818,False,False,False,0002045694-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000204569426000002/0002045694-26-000002.txt
Long Brady K,EVP & Chief Legal Officer,2026-02-06,2026-02-09,40294,4.99,201067.06,D,F,1107610,False,False,False,0001502666-26-000005,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000005/0001502666-26-000005.txt
Adamson Keelan,PRESIDENT AND CEO,2026-02-06,2026-02-09,51709,4.99,258027.91,D,F,1301211,False,False,False,0001750415-26-000005,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000005/0001750415-26-000005.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2026-02-05,2026-02-09,34726,0.0,0.0,A,M,269880,False,False,False,0002022236-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000202223626000002/0002022236-26-000002.txt
THIGPEN JEREMY D,Executive Chair,2026-02-05,2026-02-09,373534,0.0,0.0,A,M,2509757,False,False,False,0001240666-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000124066626000002/0001240666-26-000002.txt
Pack Jason,"SVP, Chief Accounting Officer",2026-02-05,2026-02-09,29211,0.0,0.0,A,M,232053,False,False,False,0002030852-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000203085226000002/0002030852-26-000002.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2026-02-05,2026-02-09,67411,0.0,0.0,A,M,279483,False,False,False,0002045694-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000204569426000002/0002045694-26-000002.txt
Long Brady K,EVP & Chief Legal Officer,2026-02-05,2026-02-09,101873,0.0,0.0,A,M,1147904,False,False,False,0001502666-26-000005,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000005/0001502666-26-000005.txt
Adamson Keelan,PRESIDENT AND CEO,2026-02-05,2026-02-09,130738,0.0,0.0,A,M,1352920,False,False,False,0001750415-26-000005,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000005/0001750415-26-000005.txt
Long Brady K,EVP & Chief Legal Officer,2026-01-27,2026-01-28,99293,5.0,496465.0,D,S,1046031,True,False,False,0001502666-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000002/0001502666-26-000002.txt
Adamson Keelan,PRESIDENT AND CEO,2026-01-27,2026-01-28,58687,5.0,293435.0,D,S,1222182,True,False,False,0001750415-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000002/0001750415-26-000002.txt
Long Brady K,EVP & Chief Legal Officer,2026-01-26,2026-01-28,16085,5.0,80425.0,D,S,1145324,True,False,False,0001502666-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000150266626000002/0001502666-26-000002.txt
Adamson Keelan,PRESIDENT AND CEO,2026-01-26,2026-01-28,22846,5.0,114230.0,D,S,1280869,True,False,False,0001750415-26-000002,https://www.sec.gov/Archives/edgar/data/1451505/000175041526000002/0001750415-26-000002.txt
Adamson Keelan,PRESIDENT AND CEO,2025-12-05,2025-12-08,57968,4.5,260856.0,D,S,1303715,True,False,False,0001750415-25-000008,https://www.sec.gov/Archives/edgar/data/1451505/000175041525000008/0001750415-25-000008.txt
Adamson Keelan,PRESIDENT AND CEO,2025-12-04,2025-12-08,8469,4.5,38110.5,D,S,1361683,True,False,False,0001750415-25-000008,https://www.sec.gov/Archives/edgar/data/1451505/000175041525000008/0001750415-25-000008.txt
Transocean Ltd.,,2025-12-03,2025-12-04,2021920,1.02,2062358.4,D,S,6421,False,False,False,0001451505-25-000130,https://www.sec.gov/Archives/edgar/data/1451505/000145150525000130/0001451505-25-000130.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2025-12-03,2025-12-05,35000,4.48,156800.0,D,S,212072,False,False,False,0002045694-25-000007,https://www.sec.gov/Archives/edgar/data/1451505/000204569425000007/0002045694-25-000007.txt
Transocean Ltd.,,2025-12-02,2025-12-04,32839,0.74,24300.86,D,S,2028341,False,False,False,0001451505-25-000130,https://www.sec.gov/Archives/edgar/data/1451505/000145150525000130/0001451505-25-000130.txt
Transocean Ltd.,,2025-12-01,2025-12-04,61351,0.81,49694.31,D,S,2061180,False,False,False,0001451505-25-000130,https://www.sec.gov/Archives/edgar/data/1451505/000145150525000130/0001451505-25-000130.txt
Transocean Ltd.,,2025-11-28,2025-12-04,28185,0.9,25366.5,D,S,2122531,False,False,False,0001451505-25-000130,https://www.sec.gov/Archives/edgar/data/1451505/000145150525000130/0001451505-25-000130.txt
Vayda Robert Thaddeus,"EVP, Chief Financial Officer",2025-11-26,2025-12-01,30000,4.29,128700.0,D,S,235154,False,False,False,0002022236-25-000006,https://www.sec.gov/Archives/edgar/data/1451505/000202223625000006/0002022236-25-000006.txt
THIGPEN JEREMY D,Executive Chair,2025-11-26,2025-12-01,500000,4.32,2160000.0,D,S,2136223,False,False,False,0001240666-25-000005,https://www.sec.gov/Archives/edgar/data/1451505/000124066625000005/0001240666-25-000005.txt
Perestroika (Cyprus) Ltd,,2025-11-24,2025-11-25,1500000,4.02,6030000.0,A,P,96574894,False,False,False,0001737912-25-000008,https://www.sec.gov/Archives/edgar/data/1451505/000173791225000008/0001737912-25-000008.txt
Perestroika,,2025-11-24,2025-11-25,1500000,4.02,6030000.0,A,P,96574894,False,False,False,0001729635-25-000007,https://www.sec.gov/Archives/edgar/data/1451505/000172963525000007/0001729635-25-000007.txt
Mohn Frederik Wilhelm,,2025-11-24,2025-11-25,1500000,4.02,6030000.0,A,P,96574894,False,False,False,0001729638-25-000010,https://www.sec.gov/Archives/edgar/data/1451505/000172963825000010/0001729638-25-000010.txt
Mackenzie Roderick James,"EVP, Chief Commercial Officer",2025-10-31,2025-11-04,53769,3.86,207548.34,D,S,247072,False,False,False,0002045694-25-000004,https://www.sec.gov/Archives/edgar/data/1451505/000204569425000004/0002045694-25-000004.txt
Transocean Ltd.,,2025-10-28,2025-10-31,2144295,1.76,3773959.2,A,C,2150716,False,False,False,0001451505-25-000125,https://www.sec.gov/Archives/edgar/data/1451505/000145150525000125/0001451505-25-000125.txt
Long Brady K,EVP & Chief Legal Officer,2025-10-24,2025-10-28,97090,4.0,388360.0,D,S,1161409,True,False,False,0001502666-25-000004,https://www.sec.gov/Archives/edgar/data/1451505/000150266625000004/0001502666-25-000004.txt
Adamson Keelan,PRESIDENT AND CEO,2025-10-24,2025-10-28,40942,4.0,163768.0,D,S,1370152,True,False,False,0001750415-25-000005,https://www.sec.gov/Archives/edgar/data/1451505/000175041525000005/0001750415-25-000005.txt
Perestroika (Cyprus) Ltd,,2025-09-26,2025-09-30,4000000,3.05,12200000.0,A,P,95074894,False,False,False,0001737912-25-000006,https://www.sec.gov/Archives/edgar/data/1451505/000173791225000006/0001737912-25-000006.txt
Perestroika,,2025-09-26,2025-09-30,4000000,3.05,12200000.0,A,P,95074894,False,False,False,0001729635-25-000005,https://www.sec.gov/Archives/edgar/data/1451505/000172963525000005/0001729635-25-000005.txt
Mohn Frederik Wilhelm,,2025-09-26,2025-09-30,4000000,3.05,12200000.0,A,P,95074894,False,False,False,0001729638-25-000008,https://www.sec.gov/Archives/edgar/data/1451505/000172963825000008/0001729638-25-000008.txt
