insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Currier James E,President and CEO,2026-07-16,2026-07-20,3253,0.0,0.0,A,M,5514,False,True,True,0001628280-26-048902,https://www.sec.gov/Archives/edgar/data/2089271/000162828026048902/0001628280-26-048902.txt
Currier James E,President and CEO,2026-07-16,2026-07-20,1362,208.37,283799.94,D,F,4152,False,True,True,0001628280-26-048902,https://www.sec.gov/Archives/edgar/data/2089271/000162828026048902/0001628280-26-048902.txt
Arlak Karen Elizabeth,SVP and CHRO,2026-07-16,2026-07-20,1756,0.0,0.0,A,M,4363,False,False,True,0001628280-26-048903,https://www.sec.gov/Archives/edgar/data/2089271/000162828026048903/0001628280-26-048903.txt
Arlak Karen Elizabeth,SVP and CHRO,2026-07-16,2026-07-20,471,208.37,98142.27,D,F,3892,False,False,True,0001628280-26-048903,https://www.sec.gov/Archives/edgar/data/2089271/000162828026048903/0001628280-26-048903.txt
HONEYWELL INTERNATIONAL INC,,2026-06-29,2026-06-29,316939750,0.0,0.0,D,J,0,False,False,False,0000773840-26-000088,https://www.sec.gov/Archives/edgar/data/2089271/000077384026000088/0000773840-26-000088.txt
