insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Kasaris Mary,,2026-05-27,2026-05-29,600,279.45,167670.0,D,S,2394,False,True,False,0001752521-26-000004,https://www.sec.gov/Archives/edgar/data/920522/000175252126000004/0001752521-26-000004.txt
MARCUS GEORGE M,,2026-05-12,2026-05-14,1117,0.0,0.0,A,A,223042,False,True,False,0000939706-26-000005,https://www.sec.gov/Archives/edgar/data/920522/000093970626000005/0000939706-26-000005.txt
LYONS IRVING F III,,2026-05-12,2026-05-14,633,0.0,0.0,A,A,9809,False,True,False,0001202433-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000120243326000002/0001202433-26-000002.txt
Kasaris Mary,,2026-05-12,2026-05-14,633,0.0,0.0,A,A,2994,False,True,False,0001752521-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000175252126000002/0001752521-26-000002.txt
Johnson Amal M,,2026-05-12,2026-05-14,633,0.0,0.0,A,A,3824,False,True,False,0001388397-26-000004,https://www.sec.gov/Archives/edgar/data/920522/000138839726000004/0001388397-26-000004.txt
HAWTHORNE MARIA R,,2026-05-12,2026-05-14,633,0.0,0.0,A,A,3711,False,True,False,0001227459-26-000008,https://www.sec.gov/Archives/edgar/data/920522/000122745926000008/0001227459-26-000008.txt
GUST ANNE B,,2026-05-12,2026-05-14,633,0.0,0.0,A,A,1830,False,True,False,0001212629-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000121262926000002/0001212629-26-000002.txt
GUERICKE KEITH R,,2026-05-12,2026-05-14,633,0.0,0.0,A,A,17357,False,True,False,0001198329-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000119832926000002/0001198329-26-000002.txt
Arabia John V,,2026-05-12,2026-05-14,633,0.0,0.0,A,A,1824,False,True,False,0001516575-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000151657526000002/0001516575-26-000002.txt
Pak Barbara,Executive Vice President & CFO,2026-02-18,2026-02-20,206,256.18,52773.08,D,F,12239,False,False,True,0001838424-26-000004,https://www.sec.gov/Archives/edgar/data/920522/000183842426000004/0001838424-26-000004.txt
Morrison Anne,"EVP, CAO & General Counsel",2026-02-18,2026-02-20,89,256.18,22800.02,D,F,6880,False,False,True,0001957373-26-000004,https://www.sec.gov/Archives/edgar/data/920522/000195737326000004/0001957373-26-000004.txt
McGreevy Brennan,GVP and CAO,2026-02-18,2026-02-20,24,256.18,6148.32,D,F,715,False,False,True,0002035593-26-000004,https://www.sec.gov/Archives/edgar/data/920522/000203559326000004/0002035593-26-000004.txt
Kleiman Angela L.,President and CEO,2026-02-18,2026-02-20,481,256.18,123222.58,D,F,21972,False,False,True,0001654413-26-000004,https://www.sec.gov/Archives/edgar/data/920522/000165441326000004/0001654413-26-000004.txt
Burns Rylan,EVP & Chief Investment Officer,2026-02-18,2026-02-20,121,256.18,30997.78,D,F,2232,False,False,True,0002003558-26-000004,https://www.sec.gov/Archives/edgar/data/920522/000200355826000004/0002003558-26-000004.txt
Pak Barbara,Executive Vice President & CFO,2026-02-06,2026-02-10,215,258.06,55482.9,D,F,12445,False,False,True,0001838424-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000183842426000002/0001838424-26-000002.txt
Morrison Anne,"EVP, CAO & General Counsel",2026-02-06,2026-02-10,81,258.06,20902.86,D,F,6969,False,False,True,0001957373-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000195737326000002/0001957373-26-000002.txt
McGreevy Brennan,GVP and CAO,2026-02-06,2026-02-10,60,258.06,15483.6,D,F,739,False,False,True,0002035593-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000203559326000002/0002035593-26-000002.txt
Kleiman Angela L.,President and CEO,2026-02-06,2026-02-10,473,258.06,122062.38,D,F,22453,False,False,True,0001654413-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000165441326000002/0001654413-26-000002.txt
Burns Rylan,EVP & Chief Investment Officer,2026-02-06,2026-02-10,80,258.06,20644.8,D,F,2353,False,False,True,0002003558-26-000002,https://www.sec.gov/Archives/edgar/data/920522/000200355826000002/0002003558-26-000002.txt
Kleiman Angela L.,President and CEO,2025-12-29,2025-12-30,2534,0.0,0.0,D,G,22926,False,False,True,0001654413-25-000005,https://www.sec.gov/Archives/edgar/data/920522/000165441325000005/0001654413-25-000005.txt
Pak Barbara,Executive Vice President & CFO,2025-12-12,2025-12-16,8144,0.0,0.0,A,A,16798,False,False,True,0001838424-25-000003,https://www.sec.gov/Archives/edgar/data/920522/000183842425000003/0001838424-25-000003.txt
Pak Barbara,Executive Vice President & CFO,2025-12-12,2025-12-16,4138,257.62,1066031.56,D,F,12660,False,False,True,0001838424-25-000003,https://www.sec.gov/Archives/edgar/data/920522/000183842425000003/0001838424-25-000003.txt
Morrison Anne,"EVP, CAO & General Counsel",2025-12-12,2025-12-16,7441,0.0,0.0,A,A,10830,False,False,True,0001957373-25-000003,https://www.sec.gov/Archives/edgar/data/920522/000195737325000003/0001957373-25-000003.txt
Morrison Anne,"EVP, CAO & General Counsel",2025-12-12,2025-12-16,3780,257.62,973803.6,D,F,7050,False,False,True,0001957373-25-000003,https://www.sec.gov/Archives/edgar/data/920522/000195737325000003/0001957373-25-000003.txt
Kleiman Angela L.,President and CEO,2025-12-12,2025-12-16,23974,0.0,0.0,A,A,37636,False,False,True,0001654413-25-000003,https://www.sec.gov/Archives/edgar/data/920522/000165441325000003/0001654413-25-000003.txt
Kleiman Angela L.,President and CEO,2025-12-12,2025-12-16,12176,257.62,3136781.12,D,F,25460,False,False,True,0001654413-25-000003,https://www.sec.gov/Archives/edgar/data/920522/000165441325000003/0001654413-25-000003.txt
McGreevy Brennan,GVP and CAO,2025-12-09,2025-12-11,28,252.2,7061.6,D,F,799,False,False,True,0002035593-25-000005,https://www.sec.gov/Archives/edgar/data/920522/000203559325000005/0002035593-25-000005.txt
Burns Rylan,EVP & Chief Investment Officer,2025-12-09,2025-12-11,178,252.2,44891.6,D,F,2433,False,False,True,0002003558-25-000004,https://www.sec.gov/Archives/edgar/data/920522/000200355825000004/0002003558-25-000004.txt
