insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Jesanis Michael E,,2026-07-13,2026-07-15,30189,0.0,0.0,A,J,52700,False,True,False,0001111711-26-000078,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000078/0001111711-26-000078.txt
Berman Melanie B.,EVP Administration & CHRO,2026-05-22,2026-05-27,15000,47.68,715200.0,D,S,35989,False,False,True,0001111711-26-000074,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000074/0001111711-26-000074.txt
Yates Lloyd M,Director and President & CEO,2026-05-21,2026-05-26,19905,47.73,950065.65,D,S,519556,False,True,True,0001111711-26-000073,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000073/0001111711-26-000073.txt
BIRMINGHAM MELODY,"EVP & Grp President, Utilities",2026-05-20,2026-05-21,2500,47.43,118575.0,D,S,116036,False,False,True,0001111711-26-000071,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000071/0001111711-26-000071.txt
BIRMINGHAM MELODY,"EVP & Grp President, Utilities",2026-05-14,2026-05-21,10000,47.185,471850.0,D,S,117899,False,False,True,0001111711-26-000071,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000071/0001111711-26-000071.txt
McAvoy John,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,15777,False,True,False,0001111711-26-000067,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000067/0001111711-26-000067.txt
Lee Cassandra S.,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,28974,False,True,False,0001111711-26-000069,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000069/0001111711-26-000069.txt
KABAT KEVIN T,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,66455,False,True,False,0001111711-26-000063,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000063/0001111711-26-000063.txt
Jesanis Michael E,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,22481,False,True,False,0001111711-26-000059,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000059/0001111711-26-000059.txt
JOHNSON WILLIAM D,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,28431,False,True,False,0001111711-26-000061,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000061/0001111711-26-000061.txt
Hersman Deborah,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,47199,False,True,False,0001111711-26-000057,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000057/0001111711-26-000057.txt
HENRETTA DEBORAH A,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,77152,False,True,False,0001111711-26-000055,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000055/0001111711-26-000055.txt
Bunting Theodore H JR,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,49931,False,True,False,0001111711-26-000051,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000051/0001111711-26-000051.txt
Barbour Sondra L,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,29197,False,True,False,0001111711-26-000049,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000049/0001111711-26-000049.txt
BUTLER ERIC L,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,67692,False,True,False,0001111711-26-000053,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000053/0001111711-26-000053.txt
ALTABEF PETER,,2026-05-11,2026-05-13,3807,47.03,179043.21,A,A,56615,False,True,False,0001111711-26-000047,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000047/0001111711-26-000047.txt
Yates Lloyd M,Director and President & CEO,2026-02-27,2026-03-03,275962,47.3,13053002.6,A,A,672010,False,True,True,0001111711-26-000037,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000037/0001111711-26-000037.txt
Yates Lloyd M,Director and President & CEO,2026-02-27,2026-03-03,117285,47.3,5547580.5,D,F,554725,False,True,True,0001111711-26-000037,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000037/0001111711-26-000037.txt
Yates Lloyd M,Director and President & CEO,2026-02-27,2026-03-03,15433,47.3,729980.9,D,F,539292,False,True,True,0001111711-26-000037,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000037/0001111711-26-000037.txt
Luhrs Michael,"EVP, Tech, Customer & CCO",2026-02-27,2026-03-03,61811,47.3,2923660.3,A,A,151375,False,False,True,0001111711-26-000036,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000036/0001111711-26-000036.txt
Luhrs Michael,"EVP, Tech, Customer & CCO",2026-02-27,2026-03-03,27569,47.3,1304013.7,D,F,123806,False,False,True,0001111711-26-000036,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000036/0001111711-26-000036.txt
Luhrs Michael,"EVP, Tech, Customer & CCO",2026-02-27,2026-03-03,3628,47.3,171604.4,D,F,120178,False,False,True,0001111711-26-000036,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000036/0001111711-26-000036.txt
Jefferson William Jr.,"EVP, Chief Op & Safety Officer",2026-02-27,2026-03-03,60623,47.3,2867467.9,A,A,127357,False,False,True,0001111711-26-000035,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000035/0001111711-26-000035.txt
Jefferson William Jr.,"EVP, Chief Op & Safety Officer",2026-02-27,2026-03-03,25504,47.3,1206339.2,D,F,101853,False,False,True,0001111711-26-000035,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000035/0001111711-26-000035.txt
Jefferson William Jr.,"EVP, Chief Op & Safety Officer",2026-02-27,2026-03-03,3478,47.3,164509.4,D,F,98375,False,False,True,0001111711-26-000035,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000035/0001111711-26-000035.txt
Gode Gunnar,SVP Chief Accting&Tax Officer,2026-02-27,2026-03-03,6420,47.3,303666.0,A,A,35677,False,False,True,0001111711-26-000034,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000034/0001111711-26-000034.txt
Gode Gunnar,SVP Chief Accting&Tax Officer,2026-02-27,2026-03-03,1902,47.3,89964.6,D,F,33775,False,False,True,0001111711-26-000034,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000034/0001111711-26-000034.txt
Gode Gunnar,SVP Chief Accting&Tax Officer,2026-02-27,2026-03-03,667,47.3,31549.1,D,F,33108,False,False,True,0001111711-26-000034,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000034/0001111711-26-000034.txt
Cuccia Kimberly S,"EVP, GC & Corporate Secretary",2026-02-27,2026-03-03,30744,47.3,1454191.2,A,A,77928,False,False,True,0001111711-26-000033,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000033/0001111711-26-000033.txt
Cuccia Kimberly S,"EVP, GC & Corporate Secretary",2026-02-27,2026-03-03,12109,47.3,572755.7,D,F,65819,False,False,True,0001111711-26-000033,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000033/0001111711-26-000033.txt
Cuccia Kimberly S,"EVP, GC & Corporate Secretary",2026-02-27,2026-03-03,3093,47.3,146298.9,D,F,62726,False,False,True,0001111711-26-000033,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000033/0001111711-26-000033.txt
Berman Melanie B.,EVP Administration & CHRO,2026-02-27,2026-03-03,31466,47.3,1488341.8,A,A,65828,False,False,True,0001111711-26-000031,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000031/0001111711-26-000031.txt
Berman Melanie B.,EVP Administration & CHRO,2026-02-27,2026-03-03,11673,47.3,552132.9,D,F,54155,False,False,True,0001111711-26-000031,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000031/0001111711-26-000031.txt
Berman Melanie B.,EVP Administration & CHRO,2026-02-27,2026-03-03,3166,47.3,149751.8,D,F,50989,False,False,True,0001111711-26-000031,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000031/0001111711-26-000031.txt
BIRMINGHAM MELODY,"EVP & Grp President, Utilities",2026-02-27,2026-03-03,71094,47.3,3362746.2,A,A,162434,False,False,True,0001111711-26-000032,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000032/0001111711-26-000032.txt
BIRMINGHAM MELODY,"EVP & Grp President, Utilities",2026-02-27,2026-03-03,30427,47.3,1439197.1,D,F,132007,False,False,True,0001111711-26-000032,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000032/0001111711-26-000032.txt
BIRMINGHAM MELODY,"EVP & Grp President, Utilities",2026-02-27,2026-03-03,4108,47.3,194308.4,D,F,127899,False,False,True,0001111711-26-000032,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000032/0001111711-26-000032.txt
Anderson Shawn,EVP & CFO,2026-02-27,2026-03-03,32551,47.3,1539662.3,A,A,169393,False,False,True,0001111711-26-000030,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000030/0001111711-26-000030.txt
Anderson Shawn,EVP & CFO,2026-02-27,2026-03-03,23883,47.3,1129665.9,A,A,193276,False,False,True,0001111711-26-000030,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000030/0001111711-26-000030.txt
Anderson Shawn,EVP & CFO,2026-02-27,2026-03-03,13705,47.3,648246.5,D,F,179571,False,False,True,0001111711-26-000030,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000030/0001111711-26-000030.txt
Anderson Shawn,EVP & CFO,2026-02-27,2026-03-03,10056,47.3,475648.8,D,F,169515,False,False,True,0001111711-26-000030,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000030/0001111711-26-000030.txt
Anderson Shawn,EVP & CFO,2026-02-27,2026-03-03,4414,47.3,208782.2,D,F,165101,False,False,True,0001111711-26-000030,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000030/0001111711-26-000030.txt
Gode Gunnar,SVP Chief Accting&Tax Officer,2026-02-18,2026-02-19,2175,46.0,100050.0,D,S,29257,False,False,True,0001111711-26-000029,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000029/0001111711-26-000029.txt
Anderson Shawn,EVP & CFO,2026-02-13,2026-02-17,12500,45.01,562625.0,D,S,136301,True,False,True,0001111711-26-000028,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000028/0001111711-26-000028.txt
Anderson Shawn,EVP & CFO,2026-01-26,2026-01-27,7839,43.91,344210.49,D,F,148801,False,False,True,0001111711-26-000018,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000018/0001111711-26-000018.txt
Yates Lloyd M,Director and President & CEO,2026-01-22,2026-01-23,43658,43.52,1899996.16,A,A,395949,False,True,True,0001111711-26-000017,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000017/0001111711-26-000017.txt
