insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Kim Matthew M.,Comptroller,2026-07-01,2026-07-02,100,95.77,9577.0,D,S,6588,False,False,False,0001193125-26-294114,https://www.sec.gov/Archives/edgar/data/92122/000119312526294114/0001193125-26-294114.txt
Sena Peter P III,"Chairman,President & CEO, SNC",2026-06-28,2026-06-29,712,0.0,0.0,A,M,31517,False,False,False,0001193125-26-288376,https://www.sec.gov/Archives/edgar/data/92122/000119312526288376/0001193125-26-288376.txt
Sena Peter P III,"Chairman,President & CEO, SNC",2026-06-28,2026-06-29,316,97.16,30702.56,D,F,31201,False,False,False,0001193125-26-288376,https://www.sec.gov/Archives/edgar/data/92122/000119312526288376/0001193125-26-288376.txt
Kim Matthew M.,Comptroller,2026-06-01,2026-06-01,100,91.16,9116.0,D,S,6688,False,False,False,0001193125-26-251358,https://www.sec.gov/Archives/edgar/data/92122/000119312526251358/0001193125-26-251358.txt
WOMACK CHRISTOPHER C,"Chairman, President & CEO",2026-05-24,2026-05-26,7662,0.0,0.0,A,M,216863,False,False,False,0001193125-26-239215,https://www.sec.gov/Archives/edgar/data/92122/000119312526239215/0001193125-26-239215.txt
WOMACK CHRISTOPHER C,"Chairman, President & CEO",2026-05-24,2026-05-26,3414,94.55,322793.7,D,F,213449,False,False,False,0001193125-26-239215,https://www.sec.gov/Archives/edgar/data/92122/000119312526239215/0001193125-26-239215.txt
Kim Matthew M.,Comptroller,2026-05-01,2026-05-04,100,96.57,9657.0,D,S,6788,False,False,False,0001193125-26-203796,https://www.sec.gov/Archives/edgar/data/92122/000119312526203796/0001193125-26-203796.txt
Kim Matthew M.,Comptroller,2026-04-01,2026-04-02,82,0.0,0.0,A,M,6970,False,False,False,0001193125-26-140265,https://www.sec.gov/Archives/edgar/data/92122/000119312526140265/0001193125-26-140265.txt
Kim Matthew M.,Comptroller,2026-04-01,2026-04-02,82,96.94,7949.08,D,F,6888,False,False,False,0001193125-26-140265,https://www.sec.gov/Archives/edgar/data/92122/000119312526140265/0001193125-26-140265.txt
"Greene Kimberly S,","Chairman, President & CEO, GPC",2026-03-30,2026-03-31,25000,96.67,2416750.0,D,S,103602,False,False,False,0001193125-26-134334,https://www.sec.gov/Archives/edgar/data/92122/000119312526134334/0001193125-26-134334.txt
Cummiskey Christopher,EVP,2026-03-19,2026-03-19,6669,96.55,643891.95,D,S,30800,False,False,False,0001193125-26-115921,https://www.sec.gov/Archives/edgar/data/92122/000119312526115921/0001193125-26-115921.txt
Connally Stan W,EVP & COO,2026-03-18,2026-03-19,12500,97.13,1214125.0,D,S,161481,False,False,False,0001193125-26-115763,https://www.sec.gov/Archives/edgar/data/92122/000119312526115763/0001193125-26-115763.txt
Drake Sloane N,EVP & CHRO,2026-03-08,2026-03-10,1420,0.0,0.0,A,M,39565,False,False,False,0001193125-26-100033,https://www.sec.gov/Archives/edgar/data/92122/000119312526100033/0001193125-26-100033.txt
Drake Sloane N,EVP & CHRO,2026-03-08,2026-03-10,633,97.48,61704.84,D,F,38932,False,False,False,0001193125-26-100033,https://www.sec.gov/Archives/edgar/data/92122/000119312526100033/0001193125-26-100033.txt
