insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
SULLIVAN KATHRYN D,,2026-05-12,2026-05-14,7901,0.0,0.0,A,A,53777,False,True,False,0000051434-26-000088,https://www.sec.gov/Archives/edgar/data/51434/000005143426000088/0000051434-26-000088.txt
ROBBIE DAVID A.,,2026-05-12,2026-05-14,5298,0.0,0.0,A,A,14002,False,True,False,0000051434-26-000097,https://www.sec.gov/Archives/edgar/data/51434/000005143426000097/0000051434-26-000097.txt
ROBBIE DAVID A.,,2026-05-12,2026-05-14,1233,32.47,40035.51,D,F,12769,False,True,False,0000051434-26-000097,https://www.sec.gov/Archives/edgar/data/51434/000005143426000097/0000051434-26-000097.txt
Hinman Jacqueline C.,,2026-05-12,2026-05-14,5298,0.0,0.0,A,A,77512,False,True,False,0000051434-26-000092,https://www.sec.gov/Archives/edgar/data/51434/000005143426000092/0000051434-26-000092.txt
GUSTAFSSON ANDERS,,2026-05-12,2026-05-14,11112,0.0,0.0,A,A,66746,False,True,False,0000051434-26-000090,https://www.sec.gov/Archives/edgar/data/51434/000005143426000090/0000051434-26-000090.txt
Dorduncu Ahmet C,,2026-05-12,2026-05-14,5298,0.0,0.0,A,A,45393,False,True,False,0000051434-26-000094,https://www.sec.gov/Archives/edgar/data/51434/000005143426000094/0000051434-26-000094.txt
Dorduncu Ahmet C,,2026-05-12,2026-05-14,1186,32.47,38509.42,D,F,44207,False,True,False,0000051434-26-000094,https://www.sec.gov/Archives/edgar/data/51434/000005143426000094/0000051434-26-000094.txt
Tozier Scott,,2026-05-01,2026-05-01,10000,31.3009,313009.0,A,P,10025,False,True,False,0000051434-26-000070,https://www.sec.gov/Archives/edgar/data/51434/000005143426000070/0000051434-26-000070.txt
Loeffler Lance,Senior VP & CFO,2026-04-01,2026-04-02,2703,35.7,96497.1,D,F,29162,False,False,True,0000051434-26-000062,https://www.sec.gov/Archives/edgar/data/51434/000005143426000062/0000051434-26-000062.txt
Hamic William Thomas,Exec. VP & President,2026-04-01,2026-04-02,12666,35.7,452176.2,D,F,131452,False,False,True,0000051434-26-000060,https://www.sec.gov/Archives/edgar/data/51434/000005143426000060/0000051434-26-000060.txt
Goughnour Holly G.,VP & Chief Accounting Officer,2026-04-01,2026-04-02,1273,35.7,45446.1,D,F,37748,False,False,True,0000051434-26-000064,https://www.sec.gov/Archives/edgar/data/51434/000005143426000064/0000051434-26-000064.txt
GUSTAFSSON ANDERS,,2026-03-12,2026-03-12,13217,37.831,500012.33,A,P,26092,False,True,False,0000051434-26-000058,https://www.sec.gov/Archives/edgar/data/51434/000005143426000058/0000051434-26-000058.txt
GUSTAFSSON ANDERS,,2026-03-11,2026-03-12,12875,38.8368,500023.8,A,P,12875,False,True,False,0000051434-26-000058,https://www.sec.gov/Archives/edgar/data/51434/000005143426000058/0000051434-26-000058.txt
Saab Joseph R.,"SVP, GC and Corp. Secretary",2026-02-09,2026-02-11,24314,46.58,1132546.12,A,A,50881,False,False,True,0000051434-26-000040,https://www.sec.gov/Archives/edgar/data/51434/000005143426000040/0000051434-26-000040.txt
Saab Joseph R.,"SVP, GC and Corp. Secretary",2026-02-09,2026-02-11,7268,46.58,338543.44,D,F,43613,False,False,True,0000051434-26-000040,https://www.sec.gov/Archives/edgar/data/51434/000005143426000040/0000051434-26-000040.txt
Nicholls Timothy S,Exec. VP & President,2026-02-09,2026-02-11,52230,46.58,2432873.4,A,A,295873,False,False,True,0000051434-26-000044,https://www.sec.gov/Archives/edgar/data/51434/000005143426000044/0000051434-26-000044.txt
Nicholls Timothy S,Exec. VP & President,2026-02-09,2026-02-11,18887,46.58,879756.46,D,F,276986,False,False,True,0000051434-26-000044,https://www.sec.gov/Archives/edgar/data/51434/000005143426000044/0000051434-26-000044.txt
Hamic William Thomas,Exec. VP & President,2026-02-09,2026-02-11,43225,46.58,2013420.5,A,A,159430,False,False,True,0000051434-26-000038,https://www.sec.gov/Archives/edgar/data/51434/000005143426000038/0000051434-26-000038.txt
Hamic William Thomas,Exec. VP & President,2026-02-09,2026-02-11,15312,46.58,713232.96,D,F,144118,False,False,True,0000051434-26-000038,https://www.sec.gov/Archives/edgar/data/51434/000005143426000038/0000051434-26-000038.txt
Goughnour Holly G.,VP & Chief Accounting Officer,2026-02-09,2026-02-11,6335,46.58,295084.3,A,A,40564,False,False,True,0000051434-26-000036,https://www.sec.gov/Archives/edgar/data/51434/000005143426000036/0000051434-26-000036.txt
Goughnour Holly G.,VP & Chief Accounting Officer,2026-02-09,2026-02-11,1543,46.58,71872.94,D,F,39021,False,False,True,0000051434-26-000036,https://www.sec.gov/Archives/edgar/data/51434/000005143426000036/0000051434-26-000036.txt
Saab Joseph R.,"SVP, GC and Corp. Secretary",2026-02-01,2026-02-03,857,40.32,34554.24,D,F,26567,False,False,True,0000051434-26-000034,https://www.sec.gov/Archives/edgar/data/51434/000005143426000034/0000051434-26-000034.txt
Saab Joseph R.,"SVP, GC and Corp. Secretary",2026-02-01,2026-02-03,757,40.32,30522.24,D,F,27424,False,False,True,0000051434-26-000034,https://www.sec.gov/Archives/edgar/data/51434/000005143426000034/0000051434-26-000034.txt
Nicholls Timothy S,Exec. VP & President,2026-02-01,2026-02-11,1371,40.32,55278.72,D,F,244914,False,False,True,0000051434-26-000042,https://www.sec.gov/Archives/edgar/data/51434/000005143426000042/0000051434-26-000042.txt
Nicholls Timothy S,Exec. VP & President,2026-02-01,2026-02-11,1271,40.32,51246.72,D,F,243643,False,False,True,0000051434-26-000042,https://www.sec.gov/Archives/edgar/data/51434/000005143426000042/0000051434-26-000042.txt
Nicholls Timothy S,Exec. VP & President,2026-02-01,2026-02-03,304,40.32,12257.28,D,F,246421,False,False,True,0000051434-26-000032,https://www.sec.gov/Archives/edgar/data/51434/000005143426000032/0000051434-26-000032.txt
Nicholls Timothy S,Exec. VP & President,2026-02-01,2026-02-03,136,40.32,5483.52,D,F,246285,False,False,True,0000051434-26-000032,https://www.sec.gov/Archives/edgar/data/51434/000005143426000032/0000051434-26-000032.txt
Hamic William Thomas,Exec. VP & President,2026-02-01,2026-02-03,1271,40.32,51246.72,D,F,116205,False,False,True,0000051434-26-000030,https://www.sec.gov/Archives/edgar/data/51434/000005143426000030/0000051434-26-000030.txt
Hamic William Thomas,Exec. VP & President,2026-02-01,2026-02-03,1406,40.32,56689.92,D,F,117476,False,False,True,0000051434-26-000030,https://www.sec.gov/Archives/edgar/data/51434/000005143426000030/0000051434-26-000030.txt
Goughnour Holly G.,VP & Chief Accounting Officer,2026-02-01,2026-02-03,480,40.32,19353.6,D,F,34930,False,False,True,0000051434-26-000028,https://www.sec.gov/Archives/edgar/data/51434/000005143426000028/0000051434-26-000028.txt
Goughnour Holly G.,VP & Chief Accounting Officer,2026-02-01,2026-02-03,442,40.32,17821.44,D,F,34488,False,False,True,0000051434-26-000028,https://www.sec.gov/Archives/edgar/data/51434/000005143426000028/0000051434-26-000028.txt
Goughnour Holly G.,VP & Chief Accounting Officer,2026-02-01,2026-02-03,259,40.32,10442.88,D,F,34229,False,False,True,0000051434-26-000028,https://www.sec.gov/Archives/edgar/data/51434/000005143426000028/0000051434-26-000028.txt
Silvernail Andrew K,Chief Executive Officer,2026-01-30,2026-01-30,50000,39.9793,1998965.0,A,P,50000,False,False,True,0000051434-26-000019,https://www.sec.gov/Archives/edgar/data/51434/000005143426000019/0000051434-26-000019.txt
Connor Christopher M,,2026-01-30,2026-02-02,25000,40.37,1009250.0,A,P,25000,False,True,False,0000051434-26-000021,https://www.sec.gov/Archives/edgar/data/51434/000005143426000021/0000051434-26-000021.txt
Flores Melissa S,SVP & CHRO,2026-01-05,2026-01-05,24845,0.0,0.0,A,A,24845,False,False,True,0000051434-26-000011,https://www.sec.gov/Archives/edgar/data/51434/000005143426000011/0000051434-26-000011.txt
Goughnour Holly G.,VP & Chief Accounting Officer,2026-01-01,2026-01-02,3885,0.0,0.0,A,A,35410,False,False,True,0000051434-26-000004,https://www.sec.gov/Archives/edgar/data/51434/000005143426000004/0000051434-26-000004.txt
Ellis Clay R,Senior Vice President,2026-01-01,2026-01-02,5526,39.39,217669.14,D,F,63106,False,False,True,0000051434-26-000006,https://www.sec.gov/Archives/edgar/data/51434/000005143426000006/0000051434-26-000006.txt
Ellis Clay R,Senior Vice President,2025-11-18,2025-12-17,18819,36.85,693480.15,D,S,0,False,False,True,0000051434-25-000079,https://www.sec.gov/Archives/edgar/data/51434/000005143425000079/0000051434-25-000079.txt
Saab Joseph R.,"SVP, GC and Corp. Secretary",2025-09-16,2025-09-18,9000,45.535,409815.0,D,S,27673,False,False,True,0000051434-25-000063,https://www.sec.gov/Archives/edgar/data/51434/000005143425000063/0000051434-25-000063.txt
