insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Carter Karen S,Chief Executive Officer,2026-07-01,2026-07-06,24150,0.0,0.0,A,A,174481,False,True,True,0001751788-26-000141,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000141/0001751788-26-000141.txt
Yohannes Daniel,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,34880,False,True,False,0001751788-26-000119,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000119/0001751788-26-000119.txt
Wyant Jill S,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,29777,False,True,False,0001751788-26-000118,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000118/0001751788-26-000118.txt
Moreno Mejia Luis Alberto,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,24716,False,True,False,0001751788-26-000122,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000122/0001751788-26-000122.txt
Hinman Jacqueline C.,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,33157,False,True,False,0001751788-26-000126,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000126/0001751788-26-000126.txt
FETTIG JEFF M,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,33157,False,True,False,0001751788-26-000121,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000121/0001751788-26-000121.txt
Dial Debra L.,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,24716,False,True,False,0001751788-26-000125,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000125/0001751788-26-000125.txt
DEVARD JERRI,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,21850,False,True,False,0001751788-26-000124,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000124/0001751788-26-000124.txt
DAVIS RICHARD K,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,55299,False,True,False,0001751788-26-000128,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000128/0001751788-26-000128.txt
Banister Gaurdie E. JR.,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,27492,False,True,False,0001751788-26-000123,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000123/0001751788-26-000123.txt
BUSH WESLEY G,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,33800,False,True,False,0001751788-26-000127,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000127/0001751788-26-000127.txt
ALLEN SAMUEL R,,2026-04-09,2026-04-13,5127,0.0,0.0,A,A,32522,False,True,False,0001751788-26-000120,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000120/0001751788-26-000120.txt
Wilson Amy E,General Counsel / Secretary,2026-02-26,2026-03-02,3718,29.9,111168.2,D,D,113133,False,False,True,0001751788-26-000094,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000094/0001751788-26-000094.txt
