insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Su May,,2026-05-20,2026-05-22,761,0.0,0.0,A,A,7984,False,True,False,0001918546-26-000003,https://www.sec.gov/Archives/edgar/data/704532/000191854626000003/0001918546-26-000003.txt
SEAMS CHRISTOPHER A,,2026-05-20,2026-05-22,761,0.0,0.0,A,A,38513,False,True,False,0001212426-26-000003,https://www.sec.gov/Archives/edgar/data/704532/000121242626000003/0001212426-26-000003.txt
SCHWARTZ STEPHEN S,,2026-05-20,2026-05-22,761,0.0,0.0,A,A,3536,False,True,False,0001247436-26-000003,https://www.sec.gov/Archives/edgar/data/704532/000124743626000003/0001247436-26-000003.txt
MILLER DAVID BRIAN,,2026-05-20,2026-05-22,761,0.0,0.0,A,A,12692,False,True,False,0001233488-26-000003,https://www.sec.gov/Archives/edgar/data/704532/000123348826000003/0001233488-26-000003.txt
Lynch Susan D,,2026-05-20,2026-05-22,761,0.0,0.0,A,A,3684,False,True,False,0001784973-26-000004,https://www.sec.gov/Archives/edgar/data/704532/000178497326000004/0001784973-26-000004.txt
Kelley Stephen Douglas,,2026-05-20,2026-05-22,761,0.0,0.0,A,A,6384,False,True,False,0001443674-26-000008,https://www.sec.gov/Archives/edgar/data/704532/000144367426000008/0001443674-26-000008.txt
YALDAEI RAMIL,Chief Operating Officer,2026-05-15,2026-05-18,218,271.77,59245.86,D,F,18218,False,False,True,0001976282-26-000006,https://www.sec.gov/Archives/edgar/data/704532/000197628226000006/0001976282-26-000006.txt
YALDAEI RAMIL,Chief Operating Officer,2026-05-15,2026-05-18,625,271.77,169856.25,D,F,17593,False,False,True,0001976282-26-000006,https://www.sec.gov/Archives/edgar/data/704532/000197628226000006/0001976282-26-000006.txt
OH Yoon Ah,"SVP, Gen Counsel & Corp Sec",2026-05-15,2026-05-18,530,271.77,144038.1,D,F,21110,False,False,True,0001889970-26-000008,https://www.sec.gov/Archives/edgar/data/704532/000188997026000008/0001889970-26-000008.txt
YALDAEI RAMIL,Chief Operating Officer,2026-03-03,2026-03-04,615,207.5,127612.5,D,F,18436,False,False,True,0001976282-26-000004,https://www.sec.gov/Archives/edgar/data/704532/000197628226000004/0001976282-26-000004.txt
Plisinski Michael P,Chief Executive Officer,2026-03-03,2026-03-04,3742,207.5,776465.0,D,F,179242,False,True,True,0001325550-26-000006,https://www.sec.gov/Archives/edgar/data/704532/000132555026000006/0001325550-26-000006.txt
OH Yoon Ah,"SVP, Gen Counsel & Corp Sec",2026-03-03,2026-03-04,417,207.5,86527.5,D,F,21640,False,False,True,0001889970-26-000006,https://www.sec.gov/Archives/edgar/data/704532/000188997026000006/0001889970-26-000006.txt
Dolev Ido,"EVP, Prod Solutions Grp",2026-03-03,2026-03-04,819,207.5,169942.5,D,F,26536,False,False,True,0002046735-26-000002,https://www.sec.gov/Archives/edgar/data/704532/000204673526000002/0002046735-26-000002.txt
YALDAEI RAMIL,Chief Operating Officer,2026-03-02,2026-03-04,7683,0.0,0.0,A,A,19051,False,False,True,0001976282-26-000004,https://www.sec.gov/Archives/edgar/data/704532/000197628226000004/0001976282-26-000004.txt
ROBERTS BRIAN K,Chief Financial Officer,2026-03-02,2026-03-04,3096,0.0,0.0,A,A,24271,False,False,True,0001259094-26-000002,https://www.sec.gov/Archives/edgar/data/704532/000125909426000002/0001259094-26-000002.txt
Plisinski Michael P,Chief Executive Officer,2026-03-02,2026-03-04,14479,0.0,0.0,A,A,182984,False,True,True,0001325550-26-000006,https://www.sec.gov/Archives/edgar/data/704532/000132555026000006/0001325550-26-000006.txt
