insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Santos Marlene,,2026-07-22,2026-07-24,158250,18.0,2848500.0,D,S,230885,True,False,False,0001628280-26-049604,https://www.sec.gov/Archives/edgar/data/1004980/000162828026049604/0001628280-26-049604.txt
Cooper Kerry Whorton,,2026-07-22,2026-07-24,1250,18.0,22500.0,D,S,88475,True,True,False,0001628280-26-049606,https://www.sec.gov/Archives/edgar/data/1004980/000162828026049606/0001628280-26-049606.txt
Peterman Carla J,"President, EVP Cust&Corp Afrs",2026-06-15,2026-06-16,31786,16.68,530190.48,D,S,163305,True,False,True,0001628280-26-043548,https://www.sec.gov/Archives/edgar/data/1004980/000162828026043548/0001628280-26-043548.txt
FERGUSON III MARK E,,2026-06-05,2026-06-09,10675,0.0,0.0,D,G,20755,False,True,False,0001628280-26-041909,https://www.sec.gov/Archives/edgar/data/1004980/000162828026041909/0001628280-26-041909.txt
FERGUSON III MARK E,,2026-06-05,2026-06-09,10675,0.0,0.0,A,G,10675,False,True,False,0001628280-26-041909,https://www.sec.gov/Archives/edgar/data/1004980/000162828026041909/0001628280-26-041909.txt
Cooper Kerry Whorton,,2026-06-02,2026-06-03,1250,16.5,20625.0,D,S,89602,True,True,False,0001628280-26-040267,https://www.sec.gov/Archives/edgar/data/1004980/000162828026040267/0001628280-26-040267.txt
Wilson Benjamin Francis,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,80598,False,True,False,0001628280-26-038132,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038132/0001628280-26-038132.txt
Smith William Lloyd,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,253410,False,True,False,0001628280-26-038130,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038130/0001628280-26-038130.txt
LARSEN JOHN O,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,29123,False,True,False,0001628280-26-038123,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038123/0001628280-26-038123.txt
Harris Arno Lockheart,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,79999,False,True,False,0001628280-26-038114,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038114/0001628280-26-038114.txt
HERNANDEZ CARLOS M,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,57270,False,True,False,0001628280-26-038118,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038118/0001628280-26-038118.txt
Fugate William Craig,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,79999,False,True,False,0001628280-26-038112,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038112/0001628280-26-038112.txt
FERGUSON III MARK E,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,31431,False,True,False,0001628280-26-038108,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038108/0001628280-26-038108.txt
Denecour Jessica,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,81714,False,True,False,0001628280-26-038148,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038148/0001628280-26-038148.txt
DENAULT LEO P,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,27923,False,True,False,0001628280-26-038100,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038100/0001628280-26-038100.txt
Cooper Kerry Whorton,,2026-05-21,2026-05-26,17639,0.0,0.0,A,A,90852,False,True,False,0001628280-26-038159,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038159/0001628280-26-038159.txt
Cannizzaro Edward G,,2026-05-21,2026-05-26,10948,0.0,0.0,A,A,42427,False,True,False,0001628280-26-038157,https://www.sec.gov/Archives/edgar/data/1004980/000162828026038157/0001628280-26-038157.txt
