insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Voskanian Shaunt,Chief Revenue Officer,2026-07-14,2026-07-16,11219,23.9214,268374.19,D,S,1753453,True,False,False,0002073591-26-000028,https://www.sec.gov/Archives/edgar/data/1579878/000207359126000028/0002073591-26-000028.txt
Voskanian Shaunt,Chief Revenue Officer,2026-07-06,2026-07-08,8629,20.6178,177911.0,D,S,1764672,True,False,False,0002073591-26-000026,https://www.sec.gov/Archives/edgar/data/1579878/000207359126000026/0002073591-26-000026.txt
Melwani Praveer,CFO and Treasurer,2026-07-06,2026-07-08,30460,20.4824,623893.9,D,S,1711526,True,False,False,0002073590-26-000024,https://www.sec.gov/Archives/edgar/data/1579878/000207359026000024/0002073590-26-000024.txt
Voskanian Shaunt,Chief Revenue Officer,2026-07-01,2026-07-06,8079,18.09,146149.11,D,F,1773301,False,False,False,0002073591-26-000024,https://www.sec.gov/Archives/edgar/data/1579878/000207359126000024/0002073591-26-000024.txt
Rasmussen Kris,Chief Technology Officer,2026-07-01,2026-07-06,8641,18.09,156315.69,D,F,9754247,False,False,False,0002073592-26-000027,https://www.sec.gov/Archives/edgar/data/1579878/000207359226000027/0002073592-26-000027.txt
Mulligan Brendan,General Counsel and Secretary,2026-07-01,2026-07-06,9436,18.09,170697.24,D,F,969784,False,False,False,0002073801-26-000033,https://www.sec.gov/Archives/edgar/data/1579878/000207380126000033/0002073801-26-000033.txt
Melwani Praveer,CFO and Treasurer,2026-07-01,2026-07-06,7038,18.09,127317.42,D,F,1741986,False,False,False,0002073590-26-000022,https://www.sec.gov/Archives/edgar/data/1579878/000207359026000022/0002073590-26-000022.txt
Herb Tyler,Chief Accounting Officer,2026-07-01,2026-07-06,1838,18.09,33249.42,D,F,261597,False,False,False,0002073587-26-000024,https://www.sec.gov/Archives/edgar/data/1579878/000207358726000024/0002073587-26-000024.txt
Voskanian Shaunt,Chief Revenue Officer,2026-06-03,2026-06-05,67229,22.7479,1529318.57,D,S,1801661,True,False,False,0002073591-26-000022,https://www.sec.gov/Archives/edgar/data/1579878/000207359126000022/0002073591-26-000022.txt
Voskanian Shaunt,Chief Revenue Officer,2026-06-03,2026-06-05,20281,23.8859,484429.94,D,S,1781380,True,False,False,0002073591-26-000022,https://www.sec.gov/Archives/edgar/data/1579878/000207359126000022/0002073591-26-000022.txt
Melwani Praveer,CFO and Treasurer,2026-06-03,2026-06-05,82174,22.7477,1869269.5,D,S,1750824,True,False,False,0002073590-26-000020,https://www.sec.gov/Archives/edgar/data/1579878/000207359026000020/0002073590-26-000020.txt
Melwani Praveer,CFO and Treasurer,2026-06-03,2026-06-05,1800,23.6874,42637.32,D,S,1749024,True,False,False,0002073590-26-000020,https://www.sec.gov/Archives/edgar/data/1579878/000207359026000020/0002073590-26-000020.txt
von Ahn Luis,,2026-06-02,2026-06-04,12415,0.0,0.0,A,A,90594,False,False,False,0001829259-26-000003,https://www.sec.gov/Archives/edgar/data/1579878/000182925926000003/0001829259-26-000003.txt
Reed Andrew Phillips,,2026-06-02,2026-06-04,12415,0.0,0.0,A,A,12415,False,True,False,0001990997-26-000009,https://www.sec.gov/Archives/edgar/data/1579878/000199099726000009/0001990997-26-000009.txt
Radakovich Lynn Vojvodich,,2026-06-02,2026-06-04,12415,0.0,0.0,A,A,84809,False,False,False,0001662205-26-000004,https://www.sec.gov/Archives/edgar/data/1579878/000166220526000004/0001662205-26-000004.txt
McDermott William R,,2026-06-02,2026-06-04,12415,0.0,0.0,A,A,220594,False,False,False,0001334944-26-000028,https://www.sec.gov/Archives/edgar/data/1579878/000133494426000028/0001334944-26-000028.txt
Lilly III John Osborne,,2026-06-02,2026-06-04,12415,0.0,0.0,A,A,12415,False,False,False,0001897305-26-000004,https://www.sec.gov/Archives/edgar/data/1579878/000189730526000004/0001897305-26-000004.txt
Kramer Kelly A.,,2026-06-02,2026-06-04,12415,0.0,0.0,A,A,84809,False,False,False,0001629885-26-000004,https://www.sec.gov/Archives/edgar/data/1579878/000162988526000004/0001629885-26-000004.txt
Voskanian Shaunt,Chief Revenue Officer,2026-06-01,2026-06-03,8081,25.5,206065.5,D,F,1868890,False,False,False,0002073591-26-000020,https://www.sec.gov/Archives/edgar/data/1579878/000207359126000020/0002073591-26-000020.txt
Rasmussen Kris,Chief Technology Officer,2026-06-01,2026-06-03,8641,25.5,220345.5,D,F,9762888,False,False,False,0002073592-26-000025,https://www.sec.gov/Archives/edgar/data/1579878/000207359226000025/0002073592-26-000025.txt
Mulligan Brendan,General Counsel and Secretary,2026-06-01,2026-06-03,9435,25.5,240592.5,D,F,979220,False,False,False,0002073801-26-000031,https://www.sec.gov/Archives/edgar/data/1579878/000207380126000031/0002073801-26-000031.txt
Melwani Praveer,CFO and Treasurer,2026-06-01,2026-06-03,7038,25.5,179469.0,D,F,1832998,False,False,False,0002073590-26-000018,https://www.sec.gov/Archives/edgar/data/1579878/000207359026000018/0002073590-26-000018.txt
Herb Tyler,Chief Accounting Officer,2026-06-01,2026-06-03,1539,25.5,39244.5,D,F,265285,True,False,False,0002073587-26-000022,https://www.sec.gov/Archives/edgar/data/1579878/000207358726000022/0002073587-26-000022.txt
Herb Tyler,Chief Accounting Officer,2026-06-01,2026-06-03,1850,26.4,48840.0,D,S,263435,True,False,False,0002073587-26-000022,https://www.sec.gov/Archives/edgar/data/1579878/000207358726000022/0002073587-26-000022.txt
Field Dylan,President & CEO,2026-05-29,2026-06-02,174430,0.0,0.0,A,C,174430,True,False,False,0002073586-26-000010,https://www.sec.gov/Archives/edgar/data/1579878/000207358626000010/0002073586-26-000010.txt
Field Dylan,President & CEO,2026-05-29,2026-06-02,174430,25.0244,4365006.09,D,S,0,True,False,False,0002073586-26-000010,https://www.sec.gov/Archives/edgar/data/1579878/000207358626000010/0002073586-26-000010.txt
Hamid Mamoon Amjad,,2026-05-28,2026-06-01,5809800,0.0,0.0,D,J,37066031,False,False,False,0001964092-26-000006,https://www.sec.gov/Archives/edgar/data/1579878/000196409226000006/0001964092-26-000006.txt
Hamid Mamoon Amjad,,2026-05-28,2026-06-01,190200,0.0,0.0,D,J,1213460,False,False,False,0001964092-26-000006,https://www.sec.gov/Archives/edgar/data/1579878/000196409226000006/0001964092-26-000006.txt
Hamid Mamoon Amjad,,2026-05-28,2026-06-01,11615,0.0,0.0,A,J,316594,False,False,False,0001964092-26-000006,https://www.sec.gov/Archives/edgar/data/1579878/000196409226000006/0001964092-26-000006.txt
Rimer Daniel H.,,2026-05-19,2026-05-20,2758691,0.0,0.0,D,J,53052119,False,False,False,0001193125-26-232541,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232541/0001193125-26-232541.txt
Rimer Daniel H.,,2026-05-19,2026-05-20,55684,0.0,0.0,D,J,1070851,False,False,False,0001193125-26-232541,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232541/0001193125-26-232541.txt
Rimer Daniel H.,,2026-05-19,2026-05-20,703594,0.0,0.0,D,J,0,False,False,False,0001193125-26-232541,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232541/0001193125-26-232541.txt
Rimer Daniel H.,,2026-05-19,2026-05-20,23150,0.0,0.0,D,J,799175,False,False,False,0001193125-26-232541,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232541/0001193125-26-232541.txt
Rasmussen Kris,Chief Technology Officer,2026-05-19,2026-05-21,327046,25.0714,8199501.08,D,S,9771529,True,False,False,0002073592-26-000023,https://www.sec.gov/Archives/edgar/data/1579878/000207359226000023/0002073592-26-000023.txt
Mulligan Brendan,General Counsel and Secretary,2026-05-19,2026-05-21,18741,25.0406,469285.88,D,S,987986,True,False,False,0002073801-26-000029,https://www.sec.gov/Archives/edgar/data/1579878/000207380126000029/0002073801-26-000029.txt
Index Ventures VI (Jersey) LP,,2026-05-19,2026-05-20,2758691,0.0,0.0,D,J,53052119,False,False,False,0001193125-26-232544,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232544/0001193125-26-232544.txt
Index Ventures VI (Jersey) LP,,2026-05-19,2026-05-20,55684,0.0,0.0,D,J,1070851,False,False,False,0001193125-26-232544,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232544/0001193125-26-232544.txt
Index Ventures VI (Jersey) LP,,2026-05-19,2026-05-20,703594,0.0,0.0,D,J,0,False,False,False,0001193125-26-232544,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232544/0001193125-26-232544.txt
Index Ventures VI (Jersey) LP,,2026-05-19,2026-05-20,23150,0.0,0.0,D,J,799175,False,False,False,0001193125-26-232544,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232544/0001193125-26-232544.txt
Rimer Daniel H.,,2026-05-18,2026-05-20,12475,24.36,303891.0,D,S,822325,False,False,False,0001193125-26-232541,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232541/0001193125-26-232541.txt
Index Ventures VI (Jersey) LP,,2026-05-18,2026-05-20,12475,24.36,303891.0,D,S,822325,False,False,False,0001193125-26-232544,https://www.sec.gov/Archives/edgar/data/1579878/000119312526232544/0001193125-26-232544.txt
Herb Tyler,Chief Accounting Officer,2026-05-18,2026-05-20,669,23.79,15915.51,D,S,266824,True,False,False,0002073587-26-000020,https://www.sec.gov/Archives/edgar/data/1579878/000207358726000020/0002073587-26-000020.txt
Voskanian Shaunt,Chief Revenue Officer,2026-05-01,2026-05-05,12007,17.7,212523.9,D,F,1876971,False,False,False,0002073591-26-000018,https://www.sec.gov/Archives/edgar/data/1579878/000207359126000018/0002073591-26-000018.txt
Rasmussen Kris,Chief Technology Officer,2026-05-01,2026-05-05,61962,17.7,1096727.4,D,F,10098575,False,False,False,0002073592-26-000021,https://www.sec.gov/Archives/edgar/data/1579878/000207359226000021/0002073592-26-000021.txt
Mulligan Brendan,General Counsel and Secretary,2026-05-01,2026-05-05,12020,17.7,212754.0,D,F,1006727,False,False,False,0002073801-26-000027,https://www.sec.gov/Archives/edgar/data/1579878/000207380126000027/0002073801-26-000027.txt
