insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Smith Gregory Stephen,President and CEO,2026-07-15,2026-07-16,4000,356.31,1425240.0,D,S,116495,True,True,True,0000904454-26-000412,https://www.sec.gov/Archives/edgar/data/97210/000090445426000412/0000904454-26-000412.txt
MATZ MARILYN,,2026-07-15,2026-07-16,1200,356.31,427572.0,D,S,16240,True,True,False,0000904454-26-000410,https://www.sec.gov/Archives/edgar/data/97210/000090445426000410/0000904454-26-000410.txt
JOHNSON MERCEDES,,2026-07-01,2026-07-02,167,460.0,76820.0,D,S,6697,True,True,False,0000904454-26-000390,https://www.sec.gov/Archives/edgar/data/97210/000090445426000390/0000904454-26-000390.txt
TUFANO PAUL J,,2026-06-25,2026-06-29,116,0.0,0.0,A,A,65848,False,True,False,0000904454-26-000385,https://www.sec.gov/Archives/edgar/data/97210/000090445426000385/0000904454-26-000385.txt
Herweck Peter,,2026-06-25,2026-06-29,63,0.0,0.0,A,A,16201,False,True,False,0000904454-26-000381,https://www.sec.gov/Archives/edgar/data/97210/000090445426000381/0000904454-26-000381.txt
Henry Andrew Chisholm,,2026-06-25,2026-06-29,52,0.0,0.0,A,A,2927,False,True,False,0000904454-26-000383,https://www.sec.gov/Archives/edgar/data/97210/000090445426000383/0000904454-26-000383.txt
Smith Gregory Stephen,President and CEO,2026-06-15,2026-06-16,4000,423.03,1692120.0,D,S,120469,True,True,True,0000904454-26-000360,https://www.sec.gov/Archives/edgar/data/97210/000090445426000360/0000904454-26-000360.txt
MATZ MARILYN,,2026-06-15,2026-06-16,1200,423.03,507636.0,D,S,17440,True,True,False,0000904454-26-000362,https://www.sec.gov/Archives/edgar/data/97210/000090445426000362/0000904454-26-000362.txt
TUFANO PAUL J,,2026-06-12,2026-06-16,19,0.0,0.0,A,J,65732,False,True,False,0000904454-26-000354,https://www.sec.gov/Archives/edgar/data/97210/000090445426000354/0000904454-26-000354.txt
MADDOCK ERNEST E,,2026-06-12,2026-06-16,2,0.0,0.0,A,J,10267,False,True,False,0000904454-26-000358,https://www.sec.gov/Archives/edgar/data/97210/000090445426000358/0000904454-26-000358.txt
Herweck Peter,,2026-06-12,2026-06-16,4,0.0,0.0,A,J,16138,False,True,False,0000904454-26-000356,https://www.sec.gov/Archives/edgar/data/97210/000090445426000356/0000904454-26-000356.txt
JOHNSON MERCEDES,,2026-06-02,2026-06-03,167,369.74,61746.58,D,S,6864,True,True,False,0000904454-26-000330,https://www.sec.gov/Archives/edgar/data/97210/000090445426000330/0000904454-26-000330.txt
Hathout Jean Pierre,"President, Teradyne Robotics",2026-06-02,2026-06-03,174,392.62,68315.88,D,F,9733,False,False,True,0000904454-26-000332,https://www.sec.gov/Archives/edgar/data/97210/000090445426000332/0000904454-26-000332.txt
Hathout Jean Pierre,"President, Teradyne Robotics",2026-06-01,2026-06-03,267,369.47,98648.49,D,F,9907,False,False,True,0000904454-26-000332,https://www.sec.gov/Archives/edgar/data/97210/000090445426000332/0000904454-26-000332.txt
Poulin Shannon John,"President, Semiconductor Test",2026-05-22,2026-05-26,656,355.0,232880.0,D,S,15721,True,False,True,0000904454-26-000321,https://www.sec.gov/Archives/edgar/data/97210/000090445426000321/0000904454-26-000321.txt
Poulin Shannon John,"President, Semiconductor Test",2026-05-21,2026-05-26,1008,345.37,348132.96,D,S,15065,True,False,True,0000904454-26-000321,https://www.sec.gov/Archives/edgar/data/97210/000090445426000321/0000904454-26-000321.txt
Poulin Shannon John,"President, Semiconductor Test",2026-05-21,2026-05-26,2843,82.61,234860.23,A,M,17908,True,False,True,0000904454-26-000321,https://www.sec.gov/Archives/edgar/data/97210/000090445426000321/0000904454-26-000321.txt
Poulin Shannon John,"President, Semiconductor Test",2026-05-21,2026-05-26,1531,345.98,529695.38,D,F,16377,True,False,True,0000904454-26-000321,https://www.sec.gov/Archives/edgar/data/97210/000090445426000321/0000904454-26-000321.txt
MATZ MARILYN,,2026-05-21,2026-05-26,400,350.0,140000.0,D,S,18640,True,True,False,0000904454-26-000319,https://www.sec.gov/Archives/edgar/data/97210/000090445426000319/0000904454-26-000319.txt
Smith Gregory Stephen,President and CEO,2026-05-15,2026-05-19,4597,72.1,331443.7,A,M,133066,True,True,True,0000904454-26-000306,https://www.sec.gov/Archives/edgar/data/97210/000090445426000306/0000904454-26-000306.txt
Smith Gregory Stephen,President and CEO,2026-05-15,2026-05-19,8597,338.98,2914211.06,D,S,124469,True,True,True,0000904454-26-000306,https://www.sec.gov/Archives/edgar/data/97210/000090445426000306/0000904454-26-000306.txt
MATZ MARILYN,,2026-05-15,2026-05-19,800,338.98,271184.0,D,S,19040,True,True,False,0000904454-26-000305,https://www.sec.gov/Archives/edgar/data/97210/000090445426000305/0000904454-26-000305.txt
