insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
de la Faverie Stephane,President and CEO,2026-02-27,2026-03-02,5787,0.0,0.0,A,M,20963,False,False,True,0001955038-26-000002,https://www.sec.gov/Archives/edgar/data/1001250/000195503826000002/0001955038-26-000002.txt
de la Faverie Stephane,President and CEO,2026-02-27,2026-03-02,2333,109.01,254320.33,D,F,18630,False,False,True,0001955038-26-000002,https://www.sec.gov/Archives/edgar/data/1001250/000195503826000002/0001955038-26-000002.txt
Shrivastava Akhil,Exec VP & CFO,2026-02-27,2026-03-02,5265,0.0,0.0,A,M,10034,False,False,True,0002036658-26-000002,https://www.sec.gov/Archives/edgar/data/1001250/000203665826000002/0002036658-26-000002.txt
Shrivastava Akhil,Exec VP & CFO,2026-02-27,2026-03-02,1912,109.01,208427.12,D,F,8122,False,False,True,0002036658-26-000002,https://www.sec.gov/Archives/edgar/data/1001250/000203665826000002/0002036658-26-000002.txt
La Lande Rashida,Exec VP & General Counsel,2025-11-26,2025-12-01,1604,94.45,151497.8,D,S,0,False,False,True,0001728090-25-000010,https://www.sec.gov/Archives/edgar/data/1001250/000172809025000010/0001728090-25-000010.txt
LAUDER JANE,,2025-11-26,2025-12-01,17840,89.47,1596144.8,A,M,76603,False,True,False,0001008091-25-000012,https://www.sec.gov/Archives/edgar/data/1001250/000100809125000012/0001008091-25-000012.txt
LAUDER JANE,,2025-11-26,2025-12-01,17840,94.38,1683739.2,D,S,58763,False,True,False,0001008091-25-000012,https://www.sec.gov/Archives/edgar/data/1001250/000100809125000012/0001008091-25-000012.txt
Webster Meridith,Exec VP GlobalComm/PubAffairs,2025-11-18,2025-11-19,5430,87.84,476971.2,D,S,0,False,False,True,0001857146-25-000005,https://www.sec.gov/Archives/edgar/data/1001250/000185714625000005/0001857146-25-000005.txt
STERNLICHT BARRY S,,2025-11-11,2025-11-12,3972,84.35,335038.2,A,M,38784,False,True,False,0001034657-25-000009,https://www.sec.gov/Archives/edgar/data/1001250/000103465725000009/0001034657-25-000009.txt
STERNLICHT BARRY S,,2025-11-11,2025-11-12,3972,91.83,364748.76,D,S,34812,False,True,False,0001034657-25-000009,https://www.sec.gov/Archives/edgar/data/1001250/000103465725000009/0001034657-25-000009.txt
Leonard A. Lauder 2013 Revocable Trust,,2025-11-06,2025-11-07,2786040,89.7,249907788.0,D,S,0,False,False,False,0001140361-25-041219,https://www.sec.gov/Archives/edgar/data/1001250/000114036125041219/0001140361-25-041219.txt
LAL 2015 ELF Trust,,2025-11-06,2025-11-07,5670000,89.7,508599000.0,D,S,0,False,False,False,0001140361-25-041217,https://www.sec.gov/Archives/edgar/data/1001250/000114036125041217/0001140361-25-041217.txt
Evelyn H. Lauder 2012 Marital Trust Two,,2025-11-06,2025-11-07,2845283,89.7,255221885.1,D,S,0,False,False,False,0001140361-25-041218,https://www.sec.gov/Archives/edgar/data/1001250/000114036125041218/0001140361-25-041218.txt
Leonard A. Lauder 2013 Revocable Trust,,2025-11-04,2025-11-06,2519402,0.0,0.0,A,C,2786040,False,False,False,0001140361-25-040861,https://www.sec.gov/Archives/edgar/data/1001250/000114036125040861/0001140361-25-040861.txt
LAL 2015 ELF Trust,,2025-11-04,2025-11-06,5670000,0.0,0.0,A,C,5670000,False,False,False,0001140361-25-040859,https://www.sec.gov/Archives/edgar/data/1001250/000114036125040859/0001140361-25-040859.txt
Evelyn H. Lauder 2012 Marital Trust Two,,2025-11-04,2025-11-06,2845283,0.0,0.0,A,C,2845283,False,False,False,0001140361-25-040860,https://www.sec.gov/Archives/edgar/data/1001250/000114036125040860/0001140361-25-040860.txt
de la Faverie Stephane,President and CEO,2025-11-03,2025-11-05,9066,0.0,0.0,A,M,20191,False,False,True,0001955038-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000195503825000003/0001955038-25-000003.txt
de la Faverie Stephane,President and CEO,2025-11-03,2025-11-05,5015,94.87,475773.05,D,F,15176,False,False,True,0001955038-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000195503825000003/0001955038-25-000003.txt
Webster Meridith,Exec VP GlobalComm/PubAffairs,2025-11-03,2025-11-05,3497,0.0,0.0,A,M,6692,False,False,True,0001857146-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000185714625000003/0001857146-25-000003.txt
Webster Meridith,Exec VP GlobalComm/PubAffairs,2025-11-03,2025-11-05,1262,94.87,119725.94,D,F,5430,False,False,True,0001857146-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000185714625000003/0001857146-25-000003.txt
Shrivastava Akhil,Exec VP & CFO,2025-11-03,2025-11-05,3682,0.0,0.0,A,M,6063,False,False,True,0002036658-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000203665825000003/0002036658-25-000003.txt
Shrivastava Akhil,Exec VP & CFO,2025-11-03,2025-11-05,1294,94.87,122761.78,D,F,4769,False,False,True,0002036658-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000203665825000003/0002036658-25-000003.txt
Lauder William P,,2025-11-03,2025-11-05,7238,0.0,0.0,A,M,17305,False,True,False,0001008082-25-000005,https://www.sec.gov/Archives/edgar/data/1001250/000100808225000005/0001008082-25-000005.txt
Lauder William P,,2025-11-03,2025-11-05,4005,94.87,379954.35,D,F,13300,False,True,False,0001008082-25-000005,https://www.sec.gov/Archives/edgar/data/1001250/000100808225000005/0001008082-25-000005.txt
La Lande Rashida,Exec VP & General Counsel,2025-11-03,2025-11-05,3589,0.0,0.0,A,M,3589,False,False,True,0001728090-25-000008,https://www.sec.gov/Archives/edgar/data/1001250/000172809025000008/0001728090-25-000008.txt
La Lande Rashida,Exec VP & General Counsel,2025-11-03,2025-11-05,1985,94.87,188316.95,D,F,1604,False,False,True,0001728090-25-000008,https://www.sec.gov/Archives/edgar/data/1001250/000172809025000008/0001728090-25-000008.txt
Hertzmark Hudis Jane,Exec VP & CBO,2025-11-03,2025-11-05,10984,0.0,0.0,A,M,33462,False,False,True,0001745075-25-000004,https://www.sec.gov/Archives/edgar/data/1001250/000174507525000004/0001745075-25-000004.txt
Hertzmark Hudis Jane,Exec VP & CBO,2025-11-03,2025-11-05,6077,94.87,576524.99,D,F,27385,False,False,True,0001745075-25-000004,https://www.sec.gov/Archives/edgar/data/1001250/000174507525000004/0001745075-25-000004.txt
Canevari Roberto,Exec VP & CVCO,2025-11-03,2025-11-05,6876,0.0,0.0,A,M,13703,False,False,True,0001849900-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000184990025000003/0001849900-25-000003.txt
Canevari Roberto,Exec VP & CVCO,2025-11-03,2025-11-05,3300,94.87,313071.0,D,F,10403,False,False,True,0001849900-25-000003,https://www.sec.gov/Archives/edgar/data/1001250/000184990025000003/0001849900-25-000003.txt
Bowes Michael,Exec VP & CPO,2025-11-03,2025-11-05,1673,0.0,0.0,A,M,2348,False,False,True,0002062125-25-000008,https://www.sec.gov/Archives/edgar/data/1001250/000206212525000008/0002062125-25-000008.txt
Bowes Michael,Exec VP & CPO,2025-11-03,2025-11-05,596,94.87,56542.52,D,F,1752,False,False,True,0002062125-25-000008,https://www.sec.gov/Archives/edgar/data/1001250/000206212525000008/0002062125-25-000008.txt
