insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Nemerov Jackwyn,,2026-06-11,2026-06-12,957,168.595,161345.42,D,S,802,False,False,False,0001193125-26-269543,https://www.sec.gov/Archives/edgar/data/109198/000119312526269543/0001193125-26-269543.txt
Benjamin Peter,"SEVP, Group President",2026-06-10,2026-06-11,10926,165.0,1802790.0,D,S,117267,False,False,False,0001193125-26-267653,https://www.sec.gov/Archives/edgar/data/109198/000119312526267653/0001193125-26-267653.txt
Nemerov Jackwyn,,2026-06-09,2026-06-11,802,0.0,0.0,A,M,1759,False,False,False,0001193125-26-267658,https://www.sec.gov/Archives/edgar/data/109198/000119312526267658/0001193125-26-267658.txt
MEYROWITZ CAROL,Executive Chairman,2026-06-09,2026-06-10,55624,163.6477,9102739.66,D,S,201496,False,False,False,0001193125-26-265912,https://www.sec.gov/Archives/edgar/data/109198/000119312526265912/0001193125-26-265912.txt
LANE AMY B,,2026-06-09,2026-06-11,802,0.0,0.0,A,M,23904,False,False,False,0001193125-26-267656,https://www.sec.gov/Archives/edgar/data/109198/000119312526267656/0001193125-26-267656.txt
GOODWIN C KIM,,2026-06-09,2026-06-11,802,0.0,0.0,A,M,9939,False,False,False,0001193125-26-267652,https://www.sec.gov/Archives/edgar/data/109198/000119312526267652/0001193125-26-267652.txt
CHING DAVID T,,2026-06-09,2026-06-11,802,0.0,0.0,A,M,11125,False,False,False,0001193125-26-267669,https://www.sec.gov/Archives/edgar/data/109198/000119312526267669/0001193125-26-267669.txt
BERKERY ROSEMARY T,,2026-06-09,2026-06-11,802,0.0,0.0,A,M,13398,False,False,False,0001193125-26-267660,https://www.sec.gov/Archives/edgar/data/109198/000119312526267660/0001193125-26-267660.txt
Klinger John,"SEVP, CFO",2026-06-05,2026-06-05,6235,160.7707,1002405.31,D,S,64257,False,False,False,0001193125-26-259696,https://www.sec.gov/Archives/edgar/data/109198/000119312526259696/0001193125-26-259696.txt
Herrman Ernie,CEO & President,2026-06-05,2026-06-05,10002,160.6796,1607117.36,D,S,514848,False,False,False,0001193125-26-259694,https://www.sec.gov/Archives/edgar/data/109198/000119312526259694/0001193125-26-259694.txt
Herrman Ernie,CEO & President,2026-06-04,2026-06-05,28000,158.325,4433100.0,D,S,524850,False,False,False,0001193125-26-259694,https://www.sec.gov/Archives/edgar/data/109198/000119312526259694/0001193125-26-259694.txt
Benjamin Peter,"SEVP, Group President",2026-06-04,2026-06-05,34129,0.0,0.0,D,G,128193,False,False,False,0001193125-26-259687,https://www.sec.gov/Archives/edgar/data/109198/000119312526259687/0001193125-26-259687.txt
Benjamin Peter,"SEVP, Group President",2026-06-04,2026-06-05,34129,0.0,0.0,A,G,34129,False,False,False,0001193125-26-259687,https://www.sec.gov/Archives/edgar/data/109198/000119312526259687/0001193125-26-259687.txt
Herrman Ernie,CEO & President,2026-06-03,2026-06-05,29549,157.4564,4652679.16,D,S,552850,False,False,False,0001193125-26-259694,https://www.sec.gov/Archives/edgar/data/109198/000119312526259694/0001193125-26-259694.txt
Canestrari Kenneth,SEVP - Group President,2026-06-03,2026-06-05,31447,157.4972,4952814.45,D,S,107781,False,False,False,0001193125-26-259695,https://www.sec.gov/Archives/edgar/data/109198/000119312526259695/0001193125-26-259695.txt
Mizzi Douglas W.,SEVP - Group President,2026-04-10,2026-04-14,7158,161.6,1156732.8,D,F,280702,False,False,False,0001193125-26-155055,https://www.sec.gov/Archives/edgar/data/109198/000119312526155055/0001193125-26-155055.txt
MEYROWITZ CAROL,Executive Chairman,2026-04-10,2026-04-14,11930,161.6,1927888.0,D,F,257120,False,False,False,0001193125-26-155054,https://www.sec.gov/Archives/edgar/data/109198/000119312526155054/0001193125-26-155054.txt
Klinger John,"SEVP, CFO",2026-04-10,2026-04-14,3580,161.6,578528.0,D,F,70492,False,False,False,0001193125-26-155053,https://www.sec.gov/Archives/edgar/data/109198/000119312526155053/0001193125-26-155053.txt
Herrman Ernie,CEO & President,2026-04-10,2026-04-14,26004,161.6,4202246.4,D,F,582399,False,False,False,0001193125-26-155052,https://www.sec.gov/Archives/edgar/data/109198/000119312526155052/0001193125-26-155052.txt
Canestrari Kenneth,SEVP - Group President,2026-04-10,2026-04-14,6920,161.6,1118272.0,D,F,139228,False,False,False,0001193125-26-155051,https://www.sec.gov/Archives/edgar/data/109198/000119312526155051/0001193125-26-155051.txt
Benjamin Peter,"SEVP, Group President",2026-04-10,2026-04-14,7695,161.6,1243512.0,D,F,162322,False,False,False,0001193125-26-155056,https://www.sec.gov/Archives/edgar/data/109198/000119312526155056/0001193125-26-155056.txt
Mizzi Douglas W.,SEVP - Group President,2026-03-30,2026-04-01,47238,0.0,0.0,A,A,301713,False,False,False,0001193125-26-138023,https://www.sec.gov/Archives/edgar/data/109198/000119312526138023/0001193125-26-138023.txt
Mizzi Douglas W.,SEVP - Group President,2026-03-30,2026-04-01,22840,155.79,3558243.6,D,F,278873,False,False,False,0001193125-26-138023,https://www.sec.gov/Archives/edgar/data/109198/000119312526138023/0001193125-26-138023.txt
Mizzi Douglas W.,SEVP - Group President,2026-03-30,2026-04-01,8987,0.0,0.0,A,A,287860,False,False,False,0001193125-26-138023,https://www.sec.gov/Archives/edgar/data/109198/000119312526138023/0001193125-26-138023.txt
MEYROWITZ CAROL,Executive Chairman,2026-03-30,2026-04-01,78730,0.0,0.0,A,A,291710,False,False,False,0001193125-26-138014,https://www.sec.gov/Archives/edgar/data/109198/000119312526138014/0001193125-26-138014.txt
MEYROWITZ CAROL,Executive Chairman,2026-03-30,2026-04-01,38066,155.79,5930302.14,D,F,253644,False,False,False,0001193125-26-138014,https://www.sec.gov/Archives/edgar/data/109198/000119312526138014/0001193125-26-138014.txt
MEYROWITZ CAROL,Executive Chairman,2026-03-30,2026-04-01,15406,0.0,0.0,A,A,269050,False,False,False,0001193125-26-138014,https://www.sec.gov/Archives/edgar/data/109198/000119312526138014/0001193125-26-138014.txt
Klinger John,"SEVP, CFO",2026-03-30,2026-04-01,23620,0.0,0.0,A,A,76506,False,False,False,0001193125-26-138010,https://www.sec.gov/Archives/edgar/data/109198/000119312526138010/0001193125-26-138010.txt
Klinger John,"SEVP, CFO",2026-03-30,2026-04-01,11421,155.79,1779277.59,D,F,65085,False,False,False,0001193125-26-138010,https://www.sec.gov/Archives/edgar/data/109198/000119312526138010/0001193125-26-138010.txt
Klinger John,"SEVP, CFO",2026-03-30,2026-04-01,8987,0.0,0.0,A,A,74072,False,False,False,0001193125-26-138010,https://www.sec.gov/Archives/edgar/data/109198/000119312526138010/0001193125-26-138010.txt
Herrman Ernie,CEO & President,2026-03-30,2026-04-01,171632,0.0,0.0,A,A,650948,False,False,False,0001193125-26-138011,https://www.sec.gov/Archives/edgar/data/109198/000119312526138011/0001193125-26-138011.txt
Herrman Ernie,CEO & President,2026-03-30,2026-04-01,82985,155.79,12928233.15,D,F,567963,False,False,False,0001193125-26-138011,https://www.sec.gov/Archives/edgar/data/109198/000119312526138011/0001193125-26-138011.txt
Herrman Ernie,CEO & President,2026-03-30,2026-04-01,40440,0.0,0.0,A,A,608403,False,False,False,0001193125-26-138011,https://www.sec.gov/Archives/edgar/data/109198/000119312526138011/0001193125-26-138011.txt
Canestrari Kenneth,SEVP - Group President,2026-03-30,2026-04-01,45664,0.0,0.0,A,A,160010,False,False,False,0001193125-26-138024,https://www.sec.gov/Archives/edgar/data/109198/000119312526138024/0001193125-26-138024.txt
Canestrari Kenneth,SEVP - Group President,2026-03-30,2026-04-01,22079,155.79,3439687.41,D,F,137931,False,False,False,0001193125-26-138024,https://www.sec.gov/Archives/edgar/data/109198/000119312526138024/0001193125-26-138024.txt
