insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Warren Joshua,"EVP, Chief Financial Officer",2026-05-01,2026-05-05,2272,0.0,0.0,A,A,2272,False,False,True,0001628280-26-030690,https://www.sec.gov/Archives/edgar/data/1013237/000162828026030690/0001628280-26-030690.txt
Moskoff Gregory T,"MD,Controller and CAO",2026-02-03,2026-02-17,3,222.62,667.86,D,F,182,False,False,True,0001628280-26-008561,https://www.sec.gov/Archives/edgar/data/1013237/000162828026008561/0001628280-26-008561.txt
Moskoff Gregory T,"MD,Controller and CAO",2026-02-01,2026-02-17,4,254.36,1017.44,D,F,185,False,False,True,0001628280-26-008561,https://www.sec.gov/Archives/edgar/data/1013237/000162828026008561/0001628280-26-008561.txt
Wiesel Shlomo Elisha,,2026-01-15,2026-01-20,571,0.0,0.0,A,A,1141,False,True,False,0001628280-26-002728,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002728/0001628280-26-002728.txt
Tejada Maria Teresa,,2026-01-15,2026-01-20,439,0.0,0.0,A,A,1415,False,True,False,0001628280-26-002724,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002724/0001628280-26-002724.txt
Shavel Lee,,2026-01-15,2026-01-20,571,0.0,0.0,A,A,1587,False,True,False,0001628280-26-002731,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002731/0001628280-26-002731.txt
SIEGEL LAURIE,,2026-01-15,2026-01-20,626,0.0,0.0,A,A,1663,False,True,False,0001628280-26-002718,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002718/0001628280-26-002718.txt
HYLTON LAURIE G,,2026-01-15,2026-01-20,439,0.0,0.0,A,A,848,False,True,False,0001628280-26-002733,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002733/0001628280-26-002733.txt
Frank Malcolm,,2026-01-15,2026-01-20,713,0.0,0.0,A,A,1592,False,True,False,0001628280-26-002716,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002716/0001628280-26-002716.txt
Eilam Barak,,2026-01-15,2026-01-20,439,0.0,0.0,A,A,724,False,True,False,0001628280-26-002722,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002722/0001628280-26-002722.txt
Choy Siew Kai,,2026-01-15,2026-01-20,439,0.0,0.0,A,A,1442,False,True,False,0001628280-26-002726,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002726/0001628280-26-002726.txt
ABRAMS ROBIN ANN,,2026-01-15,2026-01-20,604,0.0,0.0,A,A,15490,False,True,False,0001628280-26-002720,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002720/0001628280-26-002720.txt
Frank Malcolm,,2026-01-12,2026-01-14,2572,207.88,534667.36,A,M,3451,False,True,False,0001628280-26-002058,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002058/0001628280-26-002058.txt
Frank Malcolm,,2026-01-12,2026-01-14,1045,295.02,308295.9,D,S,2406,False,True,False,0001628280-26-002058,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002058/0001628280-26-002058.txt
Frank Malcolm,,2026-01-12,2026-01-14,1527,296.17,452251.59,D,S,879,False,True,False,0001628280-26-002058,https://www.sec.gov/Archives/edgar/data/1013237/000162828026002058/0001628280-26-002058.txt
SIEGEL LAURIE,,2026-01-08,2026-01-12,2572,207.88,534667.36,A,M,3609,False,True,False,0001628280-26-001839,https://www.sec.gov/Archives/edgar/data/1013237/000162828026001839/0001628280-26-001839.txt
SIEGEL LAURIE,,2026-01-08,2026-01-12,1984,296.12,587502.08,D,S,1625,False,True,False,0001628280-26-001839,https://www.sec.gov/Archives/edgar/data/1013237/000162828026001839/0001628280-26-001839.txt
SIEGEL LAURIE,,2026-01-08,2026-01-12,588,296.67,174441.96,D,S,1037,False,True,False,0001628280-26-001839,https://www.sec.gov/Archives/edgar/data/1013237/000162828026001839/0001628280-26-001839.txt
ABRAMS ROBIN ANN,,2026-01-07,2026-01-08,2572,207.88,534667.36,A,M,14886,False,True,False,0001628280-26-001409,https://www.sec.gov/Archives/edgar/data/1013237/000162828026001409/0001628280-26-001409.txt
McLoughlin Christopher,Chief Legal Officer,2025-12-02,2025-12-03,731,278.28,203422.68,D,F,2714,False,False,True,0001628280-25-055051,https://www.sec.gov/Archives/edgar/data/1013237/000162828025055051/0001628280-25-055051.txt
Skoko Goran,"EVP, Chief Revenue Officer",2025-11-06,2025-11-10,500,252.93,126465.0,A,P,9191,False,False,True,0001628280-25-051058,https://www.sec.gov/Archives/edgar/data/1013237/000162828025051058/0001628280-25-051058.txt
Skoko Goran,"EVP, Chief Revenue Officer",2025-11-03,2025-11-05,3915,0.0,0.0,A,A,8691,False,False,True,0001628280-25-049780,https://www.sec.gov/Archives/edgar/data/1013237/000162828025049780/0001628280-25-049780.txt
Costigan John,Chief Data Officer,2025-11-03,2025-11-05,3915,0.0,0.0,A,A,4478,False,False,True,0001628280-25-049779,https://www.sec.gov/Archives/edgar/data/1013237/000162828025049779/0001628280-25-049779.txt
Stepp Katherine M,Chief Technology Officer (CTO),2025-11-01,2025-11-03,367,0.0,0.0,A,M,979,False,False,True,0001628280-25-048438,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048438/0001628280-25-048438.txt
Stepp Katherine M,Chief Technology Officer (CTO),2025-11-01,2025-11-03,171,266.8,45622.8,D,F,808,False,False,True,0001628280-25-048438,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048438/0001628280-25-048438.txt
Skoko Goran,"EVP, Chief Revenue Officer",2025-11-01,2025-11-03,612,0.0,0.0,A,M,5065,False,False,True,0001628280-25-048435,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048435/0001628280-25-048435.txt
Skoko Goran,"EVP, Chief Revenue Officer",2025-11-01,2025-11-03,289,266.8,77105.2,D,F,4776,False,False,True,0001628280-25-048435,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048435/0001628280-25-048435.txt
Shan Helen L.,"EVP, Chief Financial Officer",2025-11-01,2025-11-03,1009,0.0,0.0,A,M,10293,False,False,True,0001628280-25-048440,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048440/0001628280-25-048440.txt
Shan Helen L.,"EVP, Chief Financial Officer",2025-11-01,2025-11-03,558,266.8,148874.4,D,F,9735,False,False,True,0001628280-25-048440,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048440/0001628280-25-048440.txt
Robie Robert J.,"EVP,  Institutional Buyside",2025-11-01,2025-11-03,505,0.0,0.0,A,M,2555,False,False,True,0001628280-25-048436,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048436/0001628280-25-048436.txt
Robie Robert J.,"EVP,  Institutional Buyside",2025-11-01,2025-11-03,252,266.8,67233.6,D,F,2303,False,False,True,0001628280-25-048436,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048436/0001628280-25-048436.txt
Moskoff Gregory T,"MD,Controller and CAO",2025-11-01,2025-11-03,190,0.0,0.0,A,M,258,False,False,True,0001628280-25-048439,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048439/0001628280-25-048439.txt
Moskoff Gregory T,"MD,Controller and CAO",2025-11-01,2025-11-03,89,266.8,23745.2,D,F,169,False,False,True,0001628280-25-048439,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048439/0001628280-25-048439.txt
Karnovsky Kristina W,"EVP, Dealmakers & Wealth",2025-11-01,2025-11-03,505,0.0,0.0,A,M,2787,False,False,True,0001628280-25-048433,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048433/0001628280-25-048433.txt
Karnovsky Kristina W,"EVP, Dealmakers & Wealth",2025-11-01,2025-11-03,252,266.8,67233.6,D,F,2535,False,False,True,0001628280-25-048433,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048433/0001628280-25-048433.txt
Ellis Christopher R,"EVP, Initiatives & P'ships",2025-11-01,2025-11-03,352,0.0,0.0,A,M,24369,False,False,True,0001628280-25-048441,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048441/0001628280-25-048441.txt
Ellis Christopher R,"EVP, Initiatives & P'ships",2025-11-01,2025-11-03,164,266.8,43755.2,D,F,24205,False,False,True,0001628280-25-048441,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048441/0001628280-25-048441.txt
Costigan John,Chief Data Officer,2025-11-01,2025-11-03,367,0.0,0.0,A,M,685,False,False,True,0001628280-25-048437,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048437/0001628280-25-048437.txt
Costigan John,Chief Data Officer,2025-11-01,2025-11-03,122,266.8,32549.6,D,F,563,False,False,True,0001628280-25-048437,https://www.sec.gov/Archives/edgar/data/1013237/000162828025048437/0001628280-25-048437.txt
Shan Helen L.,"EVP, Chief Financial Officer",2025-10-06,2025-10-08,370,275.48,101927.6,A,P,9284,False,False,True,0001628280-25-044609,https://www.sec.gov/Archives/edgar/data/1013237/000162828025044609/0001628280-25-044609.txt
Eilam Barak,,2025-10-03,2025-10-07,1,283.21,283.21,D,S,285,False,True,False,0001628280-25-044525,https://www.sec.gov/Archives/edgar/data/1013237/000162828025044525/0001628280-25-044525.txt
McLoughlin Christopher,Chief Legal Officer,2025-09-23,2025-09-25,334,296.18,98924.12,A,P,3442,False,False,True,0001628280-25-042790,https://www.sec.gov/Archives/edgar/data/1013237/000162828025042790/0001628280-25-042790.txt
McLoughlin Christopher,Chief Legal Officer,2025-09-23,2025-09-25,3,297.66,892.98,A,P,3445,False,False,True,0001628280-25-042790,https://www.sec.gov/Archives/edgar/data/1013237/000162828025042790/0001628280-25-042790.txt
Viswanathan Sanoke,Chief Executive Officer,2025-09-22,2025-09-24,58332,0.0,0.0,A,A,58332,False,True,True,0001628280-25-042648,https://www.sec.gov/Archives/edgar/data/1013237/000162828025042648/0001628280-25-042648.txt
Harding Catrina,Chief People Officer,2025-08-01,2025-08-05,302,391.33,118181.66,D,F,458,False,False,True,0001013237-25-000078,https://www.sec.gov/Archives/edgar/data/1013237/000101323725000078/0001013237-25-000078.txt
Moskoff Gregory T,"MD,Controller and CAO",2025-02-03,2026-02-17,11,0.0,0.0,A,A,189,False,False,True,0001628280-26-008561,https://www.sec.gov/Archives/edgar/data/1013237/000162828026008561/0001628280-26-008561.txt
Moskoff Gregory T,"MD,Controller and CAO",2025-02-01,2026-02-17,2,474.41,948.82,D,F,178,False,False,True,0001628280-26-008561,https://www.sec.gov/Archives/edgar/data/1013237/000162828026008561/0001628280-26-008561.txt
Moskoff Gregory T,"MD,Controller and CAO",2024-02-01,2026-02-17,11,0.0,0.0,A,A,180,False,False,True,0001628280-26-008561,https://www.sec.gov/Archives/edgar/data/1013237/000162828026008561/0001628280-26-008561.txt
