insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Walter Matthew R.,"SVP, Chief HR Officer",2026-07-08,2026-07-09,3102,83.15,257931.3,D,S,35694,True,False,True,0002028475-26-000008,https://www.sec.gov/Archives/edgar/data/1613103/000202847526000008/0002028475-26-000008.txt
KIIL HARRY SKIP,EVP & President Cardiovascular,2026-06-08,2026-06-09,3961,80.44,318622.84,D,S,37455,False,False,True,0001708062-26-000008,https://www.sec.gov/Archives/edgar/data/1613103/000170806226000008/0001708062-26-000008.txt
KIIL HARRY SKIP,EVP & President Cardiovascular,2026-06-08,2026-06-09,228,80.45,18342.6,D,S,37227,False,False,True,0001708062-26-000008,https://www.sec.gov/Archives/edgar/data/1613103/000170806226000008/0001708062-26-000008.txt
Blomquist Denise L.,Chief Accounting Officer,2026-06-05,2026-06-08,237,83.32,19746.84,D,F,14737,False,False,True,0002061393-26-000010,https://www.sec.gov/Archives/edgar/data/1613103/000206139326000010/0002061393-26-000010.txt
Walter Matthew R.,"SVP, Chief HR Officer",2026-06-04,2026-06-08,2840,83.32,236628.8,D,F,38689,False,False,True,0002028475-26-000006,https://www.sec.gov/Archives/edgar/data/1613103/000202847526000006/0002028475-26-000006.txt
Martha Geoffrey,Chairman and CEO,2026-06-04,2026-06-08,41936,83.32,3494107.52,D,F,301163,False,True,True,0001560409-26-000006,https://www.sec.gov/Archives/edgar/data/1613103/000156040926000006/0001560409-26-000006.txt
Marinaro Michael,"EVP, Pres MedSurg and Americas",2026-06-04,2026-06-08,7471,83.32,622483.72,D,F,63122,False,False,True,0001984186-26-000004,https://www.sec.gov/Archives/edgar/data/1613103/000198418626000004/0001984186-26-000004.txt
KIIL HARRY SKIP,EVP & President Cardiovascular,2026-06-04,2026-06-08,6817,83.32,567992.44,D,F,41416,False,False,True,0001708062-26-000006,https://www.sec.gov/Archives/edgar/data/1613103/000170806226000006/0001708062-26-000006.txt
Walter Matthew R.,"SVP, Chief HR Officer",2026-05-26,2026-05-28,9149,0.0,0.0,A,M,41529,False,False,True,0002028475-26-000004,https://www.sec.gov/Archives/edgar/data/1613103/000202847526000004/0002028475-26-000004.txt
Wall Brett A.,EVP & Pres Neuroscience,2026-05-26,2026-05-28,26907,0.0,0.0,A,M,82183,False,False,True,0001473812-26-000002,https://www.sec.gov/Archives/edgar/data/1613103/000147381226000002/0001473812-26-000002.txt
Martha Geoffrey,Chairman and CEO,2026-05-26,2026-05-28,94963,0.0,0.0,A,M,343099,False,True,True,0001560409-26-000004,https://www.sec.gov/Archives/edgar/data/1613103/000156040926000004/0001560409-26-000004.txt
Marinaro Michael,"EVP, Pres MedSurg and Americas",2026-05-26,2026-05-28,18994,0.0,0.0,A,M,70593,False,False,True,0001984186-26-000002,https://www.sec.gov/Archives/edgar/data/1613103/000198418626000002/0001984186-26-000002.txt
KIIL HARRY SKIP,EVP & President Cardiovascular,2026-05-26,2026-05-28,15195,0.0,0.0,A,M,48233,False,False,True,0001708062-26-000004,https://www.sec.gov/Archives/edgar/data/1613103/000170806226000004/0001708062-26-000004.txt
Blomquist Denise L.,Chief Accounting Officer,2026-05-26,2026-05-28,1712,0.0,0.0,A,M,14974,False,False,True,0002061393-26-000008,https://www.sec.gov/Archives/edgar/data/1613103/000206139326000008/0002061393-26-000008.txt
Walter Matthew R.,"SVP, Chief HR Officer",2026-05-01,2026-05-04,35,80.0,2800.0,D,F,32380,False,False,True,0002028475-26-000002,https://www.sec.gov/Archives/edgar/data/1613103/000202847526000002/0002028475-26-000002.txt
