insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
WOOD DONALD C,CEO & President,2026-06-03,2026-06-03,37038,0.0,0.0,D,G,132042,False,True,True,0000034903-26-000033,https://www.sec.gov/Archives/edgar/data/34903/000003490326000033/0000034903-26-000033.txt
WOOD DONALD C,CEO & President,2026-06-03,2026-06-03,37038,0.0,0.0,A,G,290300,False,True,True,0000034903-26-000033,https://www.sec.gov/Archives/edgar/data/34903/000003490326000033/0000034903-26-000033.txt
McEachin Thomas,,2026-06-03,2026-06-03,1339,0.0,0.0,D,G,0,False,True,False,0000034903-26-000035,https://www.sec.gov/Archives/edgar/data/34903/000003490326000035/0000034903-26-000035.txt
McEachin Thomas,,2026-06-03,2026-06-03,1339,0.0,0.0,A,G,3874,False,True,False,0000034903-26-000035,https://www.sec.gov/Archives/edgar/data/34903/000003490326000035/0000034903-26-000035.txt
WOOD DONALD C,CEO & President,2026-02-12,2026-02-13,28211,104.75,2955102.25,D,F,169080,False,True,True,0000034903-26-000020,https://www.sec.gov/Archives/edgar/data/34903/000003490326000020/0000034903-26-000020.txt
Guglielmone Daniel,EVP-CFO and Treasurer,2026-02-12,2026-02-13,4438,104.75,464880.5,D,F,80866,False,False,True,0000034903-26-000019,https://www.sec.gov/Archives/edgar/data/34903/000003490326000019/0000034903-26-000019.txt
WOOD DONALD C,CEO & President,2026-02-11,2026-02-13,63708,0.0,0.0,A,A,197291,False,True,True,0000034903-26-000020,https://www.sec.gov/Archives/edgar/data/34903/000003490326000020/0000034903-26-000020.txt
Guglielmone Daniel,EVP-CFO and Treasurer,2026-02-11,2026-02-13,17947,0.0,0.0,A,A,85304,False,False,True,0000034903-26-000019,https://www.sec.gov/Archives/edgar/data/34903/000003490326000019/0000034903-26-000019.txt
BECKER DAWN M,EVP-CLO & Secretary,2026-02-11,2026-02-13,11712,0.0,0.0,A,A,196618,False,False,True,0000034903-26-000018,https://www.sec.gov/Archives/edgar/data/34903/000003490326000018/0000034903-26-000018.txt
Steinel Gail P,,2026-01-02,2026-01-05,1339,0.0,0.0,A,A,18017,False,True,False,0000034903-26-000007,https://www.sec.gov/Archives/edgar/data/34903/000003490326000007/0000034903-26-000007.txt
Nader Anthony P III,,2026-01-02,2026-01-05,1339,0.0,0.0,A,A,6113,False,True,False,0000034903-26-000006,https://www.sec.gov/Archives/edgar/data/34903/000003490326000006/0000034903-26-000006.txt
McEachin Thomas,,2026-01-02,2026-01-05,1339,0.0,0.0,A,A,1339,False,True,False,0000034903-26-000005,https://www.sec.gov/Archives/edgar/data/34903/000003490326000005/0000034903-26-000005.txt
Lamb-Hale Nicole,,2026-01-02,2026-01-05,1339,0.0,0.0,A,A,6113,False,True,False,0000034903-26-000004,https://www.sec.gov/Archives/edgar/data/34903/000003490326000004/0000034903-26-000004.txt
Holland Elizabeth I,,2026-01-02,2026-01-05,1339,0.0,0.0,A,A,9726,False,True,False,0000034903-26-000003,https://www.sec.gov/Archives/edgar/data/34903/000003490326000003/0000034903-26-000003.txt
FAEDER DAVID W,,2026-01-02,2026-01-05,1091,0.0,0.0,A,A,27537,False,True,False,0000034903-26-000002,https://www.sec.gov/Archives/edgar/data/34903/000003490326000002/0000034903-26-000002.txt
WOOD DONALD C,CEO & President,2025-09-29,2025-09-30,60000,0.0,0.0,D,G,0,False,True,True,0000034903-25-000056,https://www.sec.gov/Archives/edgar/data/34903/000003490325000056/0000034903-25-000056.txt
WOOD DONALD C,CEO & President,2025-09-29,2025-09-30,60000,0.0,0.0,A,G,113879,False,True,True,0000034903-25-000056,https://www.sec.gov/Archives/edgar/data/34903/000003490325000056/0000034903-25-000056.txt
McEachin Thomas,,2025-09-05,2025-09-08,2535,0.0,0.0,D,G,0,False,True,False,0000034903-25-000054,https://www.sec.gov/Archives/edgar/data/34903/000003490325000054/0000034903-25-000054.txt
McEachin Thomas,,2025-09-05,2025-09-08,2535,0.0,0.0,A,G,2535,False,True,False,0000034903-25-000054,https://www.sec.gov/Archives/edgar/data/34903/000003490325000054/0000034903-25-000054.txt
Guglielmone Daniel,EVP-CFO and Treasurer,2025-08-03,2025-08-05,827,90.61,74934.47,D,F,67357,False,False,True,0000034903-25-000045,https://www.sec.gov/Archives/edgar/data/34903/000003490325000045/0000034903-25-000045.txt
