insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Thomas John T,,2026-05-29,2026-06-02,1385,15.4615,21414.18,A,A,830053,False,True,False,0001454164-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000145416426000004/0001454164-26-000004.txt
Thomas John T,,2026-05-29,2026-06-02,78,19.15,1493.7,D,F,829975,False,True,False,0001454164-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000145416426000004/0001454164-26-000004.txt
Patadia Ankit B.,EVP and Treasurer,2026-05-29,2026-06-02,1358,15.4615,20996.72,A,A,9047,False,False,True,0001963756-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000196375626000004/0001963756-26-000004.txt
Patadia Ankit B.,EVP and Treasurer,2026-05-29,2026-06-02,94,19.15,1800.1,D,F,8953,False,False,True,0001963756-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000196375626000004/0001963756-26-000004.txt
Moses Kelvin O,Chief Financial Officer,2026-05-29,2026-06-02,937,15.4615,14487.43,A,A,1692,False,False,True,0002054541-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000205454126000004/0002054541-26-000004.txt
Moses Kelvin O,Chief Financial Officer,2026-05-29,2026-06-02,65,19.15,1244.75,D,F,1627,False,False,True,0002054541-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000205454126000004/0002054541-26-000004.txt
Mabry Adam G,CIO,2026-05-29,2026-06-02,625,15.4615,9663.44,A,A,5140,False,False,True,0001950684-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000195068426000004/0001950684-26-000004.txt
Mabry Adam G,CIO,2026-05-29,2026-06-02,43,19.15,823.45,D,F,5097,False,False,True,0001950684-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000195068426000004/0001950684-26-000004.txt
Johnston Shawn G,EVP and CAO,2026-05-29,2026-06-02,1358,15.4615,20996.72,A,A,42336,False,False,True,0001585224-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000158522426000004/0001585224-26-000004.txt
Johnston Shawn G,EVP and CAO,2026-05-29,2026-06-02,76,19.15,1455.4,D,F,42260,False,False,True,0001585224-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000158522426000004/0001585224-26-000004.txt
Brinker Scott M,President and CEO,2026-05-29,2026-06-02,1347,15.4615,20826.64,A,A,214802,False,True,True,0001540329-26-000007,https://www.sec.gov/Archives/edgar/data/765880/000154032926000007/0001540329-26-000007.txt
Brinker Scott M,President and CEO,2026-05-29,2026-06-02,114,19.15,2183.1,D,F,214688,False,True,True,0001540329-26-000007,https://www.sec.gov/Archives/edgar/data/765880/000154032926000007/0001540329-26-000007.txt
Bohn Scott R,CDO and Head of Lab,2026-05-12,2026-05-13,10989,19.4504,213740.45,D,S,7636,False,False,True,0001908406-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000190840626000004/0001908406-26-000004.txt
Weiss Richard A.,,2026-05-06,2026-05-07,9744,0.0,0.0,A,A,79469,False,True,False,0001580493-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000158049326000002/0001580493-26-000002.txt
Sandstrom Katherine M,,2026-05-06,2026-05-07,9744,0.0,0.0,A,A,76669,False,True,False,0001748663-26-000003,https://www.sec.gov/Archives/edgar/data/765880/000174866326000003/0001748663-26-000003.txt
Lias-Booker Ava,,2026-05-06,2026-05-07,9744,0.0,0.0,A,A,45305,False,True,False,0001914273-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000191427326000002/0001914273-26-000002.txt
Lewis Sara Grootwassink,,2026-05-06,2026-05-07,9744,0.0,0.0,A,A,56488,False,True,False,0001165970-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000116597026000002/0001165970-26-000002.txt
Griffin R Kent Jr,,2026-05-06,2026-05-07,9744,0.0,0.0,A,A,90195,False,True,False,0001356944-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000135694426000004/0001356944-26-000004.txt
Connor James B.,,2026-05-06,2026-05-07,9744,0.0,0.0,A,A,38169,False,True,False,0001507648-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000150764826000002/0001507648-26-000002.txt
Cartwright Brian G.,,2026-05-06,2026-05-07,9744,0.0,0.0,A,A,83490,False,True,False,0001580807-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000158080726000002/0001580807-26-000002.txt
Alonso Lisa A,EVP and Chief HR Officer,2026-02-16,2026-02-17,808,16.7,13493.6,D,F,22271,False,False,True,0001792329-26-000006,https://www.sec.gov/Archives/edgar/data/765880/000179232926000006/0001792329-26-000006.txt
Alonso Lisa A,EVP and Chief HR Officer,2026-02-15,2026-02-17,495,16.7,8266.5,D,F,23079,False,False,True,0001792329-26-000006,https://www.sec.gov/Archives/edgar/data/765880/000179232926000006/0001792329-26-000006.txt
Thomas John T,,2026-02-07,2026-02-10,6454,16.85,108749.9,D,F,828668,False,True,False,0001454164-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000145416426000002/0001454164-26-000002.txt
Alonso Lisa A,EVP and Chief HR Officer,2026-02-07,2026-02-10,657,16.85,11070.45,D,F,23574,False,False,True,0001792329-26-000004,https://www.sec.gov/Archives/edgar/data/765880/000179232926000004/0001792329-26-000004.txt
Thomas John T,,2026-02-06,2026-02-10,23739,0.0,0.0,A,A,835122,False,True,False,0001454164-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000145416426000002/0001454164-26-000002.txt
Alonso Lisa A,EVP and Chief HR Officer,2026-01-28,2026-01-30,456,0.0,0.0,A,A,20655,False,False,True,0001792329-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000179232926000002/0001792329-26-000002.txt
Alonso Lisa A,EVP and Chief HR Officer,2026-01-28,2026-01-30,3828,0.0,0.0,A,A,24483,False,False,True,0001792329-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000179232926000002/0001792329-26-000002.txt
Alonso Lisa A,EVP and Chief HR Officer,2026-01-28,2026-01-30,252,17.71,4462.92,D,F,24231,False,False,True,0001792329-26-000002,https://www.sec.gov/Archives/edgar/data/765880/000179232926000002/0001792329-26-000002.txt
Thomas John T,,2025-11-28,2025-12-02,1448,14.7985,21428.23,A,A,811464,False,True,False,0001454164-25-000003,https://www.sec.gov/Archives/edgar/data/765880/000145416425000003/0001454164-25-000003.txt
Thomas John T,,2025-11-28,2025-12-02,81,18.26,1479.06,D,F,811383,False,True,False,0001454164-25-000003,https://www.sec.gov/Archives/edgar/data/765880/000145416425000003/0001454164-25-000003.txt
Patadia Ankit B.,EVP and Treasurer,2025-11-28,2025-12-02,1689,14.7985,24994.67,A,A,7804,False,False,True,0001963756-25-000003,https://www.sec.gov/Archives/edgar/data/765880/000196375625000003/0001963756-25-000003.txt
Patadia Ankit B.,EVP and Treasurer,2025-11-28,2025-12-02,115,18.26,2099.9,D,F,7689,False,False,True,0001963756-25-000003,https://www.sec.gov/Archives/edgar/data/765880/000196375625000003/0001963756-25-000003.txt
Moses Kelvin O,Chief Financial Officer,2025-11-28,2025-12-02,810,14.7985,11986.78,A,A,810,False,False,True,0002054541-25-000004,https://www.sec.gov/Archives/edgar/data/765880/000205454125000004/0002054541-25-000004.txt
Moses Kelvin O,Chief Financial Officer,2025-11-28,2025-12-02,55,18.26,1004.3,D,F,755,False,False,True,0002054541-25-000004,https://www.sec.gov/Archives/edgar/data/765880/000205454125000004/0002054541-25-000004.txt
