insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Vlcek Ondrej,,2026-06-10,2026-06-12,100000,24.783,2478300.0,D,S,3832724,False,True,False,0000849399-26-000023,https://www.sec.gov/Archives/edgar/data/849399/000084939926000023/0000849399-26-000023.txt
Chrystal John C,,2026-06-04,2026-06-05,3000,27.057,81171.0,A,P,31419,False,True,False,0001628280-26-041329,https://www.sec.gov/Archives/edgar/data/849399/000162828026041329/0001628280-26-041329.txt
Vlcek Ondrej,,2026-06-01,2026-06-03,128,27.76,3553.28,D,F,3932724,False,True,False,0000849399-26-000020,https://www.sec.gov/Archives/edgar/data/849399/000084939926000020/0000849399-26-000020.txt
Pilette Vincent,"CEO, Pres. & Chair",2026-05-08,2026-05-12,498896,0.0,0.0,A,A,1718199,False,True,True,0001628280-26-034247,https://www.sec.gov/Archives/edgar/data/849399/000162828026034247/0001628280-26-034247.txt
KO BRYAN SEUK,"COO, CLO and Secretary",2026-05-08,2026-05-12,135118,0.0,0.0,A,A,772510,False,False,True,0001628280-26-034248,https://www.sec.gov/Archives/edgar/data/849399/000162828026034248/0001628280-26-034248.txt
DERSE NATALIE MARIE,CFO,2026-05-08,2026-05-12,135118,0.0,0.0,A,A,661591,False,False,True,0001628280-26-034249,https://www.sec.gov/Archives/edgar/data/849399/000162828026034249/0001628280-26-034249.txt
Pilette Vincent,"CEO, Pres. & Chair",2026-05-04,2026-05-05,695051,19.63,13643851.13,A,M,1548450,False,True,True,0001628280-26-030805,https://www.sec.gov/Archives/edgar/data/849399/000162828026030805/0001628280-26-030805.txt
Pilette Vincent,"CEO, Pres. & Chair",2026-05-04,2026-05-05,329147,19.63,6461155.61,D,F,1219303,False,True,True,0001628280-26-030805,https://www.sec.gov/Archives/edgar/data/849399/000162828026030805/0001628280-26-030805.txt
KO BRYAN SEUK,"COO, CLO and Secretary",2026-05-04,2026-05-05,182909,19.63,3590503.67,A,M,736127,False,False,True,0001628280-26-030807,https://www.sec.gov/Archives/edgar/data/849399/000162828026030807/0001628280-26-030807.txt
KO BRYAN SEUK,"COO, CLO and Secretary",2026-05-04,2026-05-05,98735,19.63,1938168.05,D,F,637392,False,False,True,0001628280-26-030807,https://www.sec.gov/Archives/edgar/data/849399/000162828026030807/0001628280-26-030807.txt
DERSE NATALIE MARIE,CFO,2026-05-04,2026-05-05,243878,19.63,4787325.14,A,M,658119,False,False,True,0001628280-26-030812,https://www.sec.gov/Archives/edgar/data/849399/000162828026030812/0001628280-26-030812.txt
DERSE NATALIE MARIE,CFO,2026-05-04,2026-05-05,131646,19.63,2584210.98,D,F,526473,False,False,True,0001628280-26-030812,https://www.sec.gov/Archives/edgar/data/849399/000162828026030812/0001628280-26-030812.txt
