insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Paul Alison Kenney,,2026-06-30,2026-07-01,98,83.4,8173.2,A,A,12889,False,True,False,0001903968-26-000005,https://www.sec.gov/Archives/edgar/data/96021/000190396826000005/0001903968-26-000005.txt
GLASSCOCK LARRY C,,2026-06-30,2026-07-01,313,83.4,26104.2,A,A,104166,False,True,False,0001189793-26-000012,https://www.sec.gov/Archives/edgar/data/96021/000118979326000012/0001189793-26-000012.txt
Dibadj Ali,,2026-06-30,2026-07-01,329,83.4,27438.6,A,A,16981,False,True,False,0001837149-26-000005,https://www.sec.gov/Archives/edgar/data/96021/000183714926000005/0001837149-26-000005.txt
Brutto Daniel J,,2026-06-30,2026-07-01,59,83.4,4920.6,A,A,38704,False,True,False,0001415303-26-000006,https://www.sec.gov/Archives/edgar/data/96021/000141530326000006/0001415303-26-000006.txt
Hinshaw John M,,2026-05-26,2026-05-27,13304,75.168,1000035.07,A,P,40200,False,True,False,0001534787-26-000006,https://www.sec.gov/Archives/edgar/data/96021/000153478726000006/0001534787-26-000006.txt
Higgs Stephen Dale,SVP,2026-05-01,2026-05-05,220,74.71,16436.2,A,M,8154,False,False,True,0002120465-26-000006,https://www.sec.gov/Archives/edgar/data/96021/000212046526000006/0002120465-26-000006.txt
Higgs Stephen Dale,SVP,2026-05-01,2026-05-05,87,74.71,6499.77,D,F,8067,False,False,True,0002120465-26-000006,https://www.sec.gov/Archives/edgar/data/96021/000212046526000006/0002120465-26-000006.txt
Schott Jennifer Kaplan,"EVP, Chief Legal Officer",2026-04-01,2026-04-02,542,71.33,38660.86,D,F,14316,False,False,True,0001876104-26-000002,https://www.sec.gov/Archives/edgar/data/96021/000187610426000002/0001876104-26-000002.txt
Paul Alison Kenney,,2026-03-31,2026-04-01,119,69.3,8246.7,A,A,12791,False,True,False,0001903968-26-000002,https://www.sec.gov/Archives/edgar/data/96021/000190396826000002/0001903968-26-000002.txt
GLASSCOCK LARRY C,,2026-03-31,2026-04-01,378,69.3,26195.4,A,A,102327,False,True,False,0001189793-26-000006,https://www.sec.gov/Archives/edgar/data/96021/000118979326000006/0001189793-26-000006.txt
Dibadj Ali,,2026-03-31,2026-04-01,396,69.3,27442.8,A,A,16652,False,True,False,0001837149-26-000003,https://www.sec.gov/Archives/edgar/data/96021/000183714926000003/0001837149-26-000003.txt
Brutto Daniel J,,2026-03-31,2026-04-01,72,69.3,4989.6,A,A,38588,False,True,False,0001415303-26-000002,https://www.sec.gov/Archives/edgar/data/96021/000141530326000002/0001415303-26-000002.txt
Talton Sheila,,2026-02-02,2026-02-04,2801,82.99,232454.99,D,S,12868,False,True,False,0001490478-26-000002,https://www.sec.gov/Archives/edgar/data/96021/000149047826000002/0001490478-26-000002.txt
Phillips Ronald L,EVP and CHRO,2026-01-27,2026-01-29,5601,81.0,453681.0,D,S,35964,True,False,True,0001861524-26-000002,https://www.sec.gov/Archives/edgar/data/96021/000186152426000002/0001861524-26-000002.txt
Paul Alison Kenney,,2025-12-31,2025-12-31,111,74.2,8236.2,A,A,12672,False,True,False,0001903968-25-000007,https://www.sec.gov/Archives/edgar/data/96021/000190396825000007/0001903968-25-000007.txt
GLASSCOCK LARRY C,,2025-12-31,2025-12-31,353,74.2,26192.6,A,A,101949,False,True,False,0001189793-25-000012,https://www.sec.gov/Archives/edgar/data/96021/000118979325000012/0001189793-25-000012.txt
Dibadj Ali,,2025-12-31,2025-12-31,370,74.2,27454.0,A,A,16256,False,True,False,0001837149-25-000007,https://www.sec.gov/Archives/edgar/data/96021/000183714925000007/0001837149-25-000007.txt
Brutto Daniel J,,2025-12-31,2025-12-31,67,74.2,4971.4,A,A,38516,False,True,False,0001415303-25-000010,https://www.sec.gov/Archives/edgar/data/96021/000141530325000010/0001415303-25-000010.txt
de Oliveira Marques Roberto,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,5598,False,True,False,0001636037-25-000003,https://www.sec.gov/Archives/edgar/data/96021/000163603725000003/0001636037-25-000003.txt
Talton Sheila,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,15669,False,True,False,0001490478-25-000004,https://www.sec.gov/Archives/edgar/data/96021/000149047825000004/0001490478-25-000004.txt
Paul Alison Kenney,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,12561,False,True,False,0001903968-25-000005,https://www.sec.gov/Archives/edgar/data/96021/000190396825000005/0001903968-25-000005.txt
Hinshaw John M,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,26497,False,True,False,0001534787-25-000004,https://www.sec.gov/Archives/edgar/data/96021/000153478725000004/0001534787-25-000004.txt
Halverson Bradley M,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,31466,False,True,False,0001307061-25-000004,https://www.sec.gov/Archives/edgar/data/96021/000130706125000004/0001307061-25-000004.txt
Golder Jill,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,10698,False,True,False,0001574626-25-000004,https://www.sec.gov/Archives/edgar/data/96021/000157462625000004/0001574626-25-000004.txt
GLASSCOCK LARRY C,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,101596,False,True,False,0001189793-25-000010,https://www.sec.gov/Archives/edgar/data/96021/000118979325000010/0001189793-25-000010.txt
Dibadj Ali,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,15886,False,True,False,0001837149-25-000005,https://www.sec.gov/Archives/edgar/data/96021/000183714925000005/0001837149-25-000005.txt
DeBiase Francesca A.,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,8738,False,True,False,0001735929-25-000003,https://www.sec.gov/Archives/edgar/data/96021/000173592925000003/0001735929-25-000003.txt
Brutto Daniel J,,2025-11-14,2025-11-17,2797,0.0,0.0,A,A,38449,False,True,False,0001415303-25-000008,https://www.sec.gov/Archives/edgar/data/96021/000141530325000008/0001415303-25-000008.txt
Johnson Jennifer L,SVP and CAO,2025-11-10,2025-11-12,718,75.18,53979.24,D,F,14730,False,False,True,0001885927-25-000003,https://www.sec.gov/Archives/edgar/data/96021/000188592725000003/0001885927-25-000003.txt
Gutierrez Victoria L,SVP,2025-10-01,2025-10-03,47,82.34,3869.98,D,F,13704,False,False,True,0001994687-25-000003,https://www.sec.gov/Archives/edgar/data/96021/000199468725000003/0001994687-25-000003.txt
Paul Alison Kenney,,2025-09-30,2025-09-30,100,81.84,8184.0,A,A,9764,False,True,False,0001903968-25-000003,https://www.sec.gov/Archives/edgar/data/96021/000190396825000003/0001903968-25-000003.txt
GLASSCOCK LARRY C,,2025-09-30,2025-09-30,320,81.84,26188.8,A,A,98161,False,True,False,0001189793-25-000006,https://www.sec.gov/Archives/edgar/data/96021/000118979325000006/0001189793-25-000006.txt
