insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
MYERS FRANKLIN,,2026-06-24,2026-06-26,6700,1954.47,13094949.0,D,S,62115,False,False,False,0001207002-26-000011,https://www.sec.gov/Archives/edgar/data/1035983/000120700226000011/0001207002-26-000011.txt
Hardy Rhoman J,,2026-05-27,2026-05-28,342,1900.08,649827.36,D,S,1889,False,False,False,0001936828-26-000004,https://www.sec.gov/Archives/edgar/data/1035983/000193682826000004/0001936828-26-000004.txt
MYERS FRANKLIN,,2026-05-21,2026-05-22,273,0.0,0.0,D,G,68815,False,False,False,0001207002-26-000009,https://www.sec.gov/Archives/edgar/data/1035983/000120700226000009/0001207002-26-000009.txt
Wallis-Lage Cindy L.,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,5818,False,False,False,0001862680-26-000002,https://www.sec.gov/Archives/edgar/data/1035983/000186268026000002/0001862680-26-000002.txt
Skidmore Constance Ellen,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,12732,False,False,False,0001563462-26-000006,https://www.sec.gov/Archives/edgar/data/1035983/000156346226000006/0001563462-26-000006.txt
SANDBROOK WILLIAM J,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,7771,False,False,False,0001527678-26-000006,https://www.sec.gov/Archives/edgar/data/1035983/000152767826000006/0001527678-26-000006.txt
"Mercado, Pablo G.",,2026-05-18,2026-05-19,105,0.0,0.0,A,A,3105,False,False,False,0001535246-26-000006,https://www.sec.gov/Archives/edgar/data/1035983/000153524626000006/0001535246-26-000006.txt
MYERS FRANKLIN,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,69088,False,False,False,0001207002-26-000007,https://www.sec.gov/Archives/edgar/data/1035983/000120700226000007/0001207002-26-000007.txt
Kapoor Gaurav,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,832,False,False,False,0001693758-26-000004,https://www.sec.gov/Archives/edgar/data/1035983/000169375826000004/0001693758-26-000004.txt
Hardy Rhoman J,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,2231,False,False,False,0001936828-26-000002,https://www.sec.gov/Archives/edgar/data/1035983/000193682826000002/0001936828-26-000002.txt
BULLS HERMAN E,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,29879,False,False,False,0001205068-26-000006,https://www.sec.gov/Archives/edgar/data/1035983/000120506826000006/0001205068-26-000006.txt
ANDERSON DARCY,,2026-05-18,2026-05-19,105,0.0,0.0,A,A,18140,False,False,False,0001199361-26-000006,https://www.sec.gov/Archives/edgar/data/1035983/000119936126000006/0001199361-26-000006.txt
Shaeff Julie,CHIEF ACCOUNTING OFFICER,2026-05-11,2026-05-11,1123,2000.37,2246415.51,D,S,12624,False,False,False,0001319782-26-000009,https://www.sec.gov/Archives/edgar/data/1035983/000131978226000009/0001319782-26-000009.txt
GEORGE WILLIAM III,CHIEF FINANCIAL OFFICER,2026-05-11,2026-05-12,1000,2020.965,2020965.0,D,S,32804,False,False,False,0001205073-26-000011,https://www.sec.gov/Archives/edgar/data/1035983/000120507326000011/0001205073-26-000011.txt
