insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
STERRETT STEPHEN E,,2026-06-18,2026-06-23,3276,0.0,0.0,A,A,24551,False,True,False,0000906107-26-000029,https://www.sec.gov/Archives/edgar/data/906107/000090610726000029/0000906107-26-000029.txt
Jones Nina P,,2026-06-18,2026-06-23,3276,0.0,0.0,A,A,7182,False,True,False,0000906107-26-000026,https://www.sec.gov/Archives/edgar/data/906107/000090610726000026/0000906107-26-000026.txt
Hoff Ann,,2026-06-18,2026-06-23,3276,0.0,0.0,A,A,6986,False,True,False,0000906107-26-000024,https://www.sec.gov/Archives/edgar/data/906107/000090610726000024/0000906107-26-000024.txt
HABEN MARY KAY,,2026-06-18,2026-06-23,3276,0.0,0.0,A,A,13255,False,True,False,0000906107-26-000023,https://www.sec.gov/Archives/edgar/data/906107/000090610726000023/0000906107-26-000023.txt
Kaufman Ian,Chief Accounting Officer,2026-05-14,2026-05-18,32,53.31,1705.92,A,A,29626,False,False,True,0000906107-26-000019,https://www.sec.gov/Archives/edgar/data/906107/000090610726000019/0000906107-26-000019.txt
Kaufman Ian,Chief Accounting Officer,2026-03-02,2026-03-04,150,52.65,7897.5,A,A,29594,False,False,True,0000906107-26-000017,https://www.sec.gov/Archives/edgar/data/906107/000090610726000017/0000906107-26-000017.txt
Manelis Michael L,Executive Vice President & COO,2026-02-18,2026-02-19,2429,63.56,154387.24,D,S,43702,False,False,True,0000906107-26-000016,https://www.sec.gov/Archives/edgar/data/906107/000090610726000016/0000906107-26-000016.txt
Kaufman Ian,Chief Accounting Officer,2026-02-18,2026-02-19,909,63.56,57776.04,D,S,29444,False,False,True,0000906107-26-000015,https://www.sec.gov/Archives/edgar/data/906107/000090610726000015/0000906107-26-000015.txt
Carraway Catherine,EVP & CHRO,2026-02-18,2026-02-19,749,63.56,47606.44,D,S,15901,False,False,True,0000906107-26-000014,https://www.sec.gov/Archives/edgar/data/906107/000090610726000014/0000906107-26-000014.txt
Manelis Michael L,Executive Vice President & COO,2026-02-10,2026-02-11,5765,65.13,375474.45,D,S,46131,False,False,True,0000906107-26-000010,https://www.sec.gov/Archives/edgar/data/906107/000090610726000010/0000906107-26-000010.txt
Garechana Robert,EVP & Chief Investment Officer,2026-02-10,2026-02-11,3637,65.13,236877.81,D,S,18740,False,False,True,0000906107-26-000008,https://www.sec.gov/Archives/edgar/data/906107/000090610726000008/0000906107-26-000008.txt
Carraway Catherine,EVP & CHRO,2026-02-10,2026-02-11,656,65.13,42725.28,D,S,18339,False,False,True,0000906107-26-000006,https://www.sec.gov/Archives/edgar/data/906107/000090610726000006/0000906107-26-000006.txt
Parrell Mark J.,President & CEO,2026-02-09,2026-02-11,19909,0.0,0.0,A,A,41889,False,True,True,0000906107-26-000013,https://www.sec.gov/Archives/edgar/data/906107/000090610726000013/0000906107-26-000013.txt
McLeod Bret,EVP & Chief Financial Officer,2026-02-09,2026-02-11,6840,0.0,0.0,A,A,26404,False,False,True,0000906107-26-000012,https://www.sec.gov/Archives/edgar/data/906107/000090610726000012/0000906107-26-000012.txt
Manelis Michael L,Executive Vice President & COO,2026-02-09,2026-02-11,12010,0.0,0.0,A,A,51896,False,False,True,0000906107-26-000010,https://www.sec.gov/Archives/edgar/data/906107/000090610726000010/0000906107-26-000010.txt
Kaufman Ian,Chief Accounting Officer,2026-02-09,2026-02-11,4593,0.0,0.0,A,A,30353,False,False,True,0000906107-26-000009,https://www.sec.gov/Archives/edgar/data/906107/000090610726000009/0000906107-26-000009.txt
Fenster Scott,EVP & General Counsel,2026-02-09,2026-02-11,9174,0.0,0.0,A,A,18438,False,False,True,0000906107-26-000007,https://www.sec.gov/Archives/edgar/data/906107/000090610726000007/0000906107-26-000007.txt
Carraway Catherine,EVP & CHRO,2026-02-09,2026-02-11,4761,0.0,0.0,A,A,18995,False,False,True,0000906107-26-000006,https://www.sec.gov/Archives/edgar/data/906107/000090610726000006/0000906107-26-000006.txt
Manelis Michael L,Executive Vice President & COO,2026-01-16,2026-01-21,13105,0.0,0.0,A,A,39886,False,False,True,0000906107-26-000004,https://www.sec.gov/Archives/edgar/data/906107/000090610726000004/0000906107-26-000004.txt
Garechana Robert,EVP & Chief Investment Officer,2026-01-16,2026-01-21,11020,0.0,0.0,A,A,25132,False,False,True,0000906107-26-000003,https://www.sec.gov/Archives/edgar/data/906107/000090610726000003/0000906107-26-000003.txt
Carraway Catherine,EVP & CHRO,2026-01-16,2026-01-21,2977,0.0,0.0,A,A,15723,False,False,True,0000906107-26-000001,https://www.sec.gov/Archives/edgar/data/906107/000090610726000001/0000906107-26-000001.txt
NEITHERCUT DAVID J,,2025-12-30,2025-12-31,42500,0.0,0.0,D,G,13964,False,True,False,0000906107-25-000011,https://www.sec.gov/Archives/edgar/data/906107/000090610725000011/0000906107-25-000011.txt
Kaufman Ian,Chief Accounting Officer,2025-11-14,2025-11-18,39,50.51,1969.89,A,A,25760,False,False,True,0000906107-25-000009,https://www.sec.gov/Archives/edgar/data/906107/000090610725000009/0000906107-25-000009.txt
STERRETT STEPHEN E,,2025-08-14,2025-08-18,1852,53.98,99970.96,A,A,21275,False,True,False,0001127602-25-020563,https://www.sec.gov/Archives/edgar/data/906107/000112760225020563/0001127602-25-020563.txt
Kaufman Ian,Chief Accounting Officer,2025-08-14,2025-08-18,37,53.98,1997.26,A,A,25720,False,False,True,0001127602-25-020562,https://www.sec.gov/Archives/edgar/data/906107/000112760225020562/0001127602-25-020562.txt
McLeod Bret,EVP & Chief Financial Officer,2025-08-07,2025-08-12,19564,0.0,0.0,A,A,19564,False,False,True,0001127602-25-020365,https://www.sec.gov/Archives/edgar/data/906107/000112760225020365/0001127602-25-020365.txt
Carr Chris,,2025-08-07,2025-08-11,2971,0.0,0.0,A,A,2971,False,True,False,0001127602-25-020314,https://www.sec.gov/Archives/edgar/data/906107/000112760225020314/0001127602-25-020314.txt
