insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Coleman Amy,"EVP, Chief Human Resources Off",2026-07-15,2026-07-15,32,384.93,12317.76,D,F,45412,False,False,True,0000789019-26-000139,https://www.sec.gov/Archives/edgar/data/789019/000078901926000139/0000789019-26-000139.txt
Jolla Alice L.,Chief Accounting Officer,2026-06-15,2026-06-16,5004,0.0,0.0,A,A,76152,False,False,True,0000789019-26-000135,https://www.sec.gov/Archives/edgar/data/789019/000078901926000135/0000789019-26-000135.txt
Coleman Amy,"EVP, Chief Human Resources Off",2026-06-15,2026-06-15,35,390.74,13675.9,D,F,45444,False,False,True,0000789019-26-000133,https://www.sec.gov/Archives/edgar/data/789019/000078901926000133/0000789019-26-000133.txt
Numoto Takeshi,"EVP, Chief Marketing Officer",2026-06-10,2026-06-12,4500,402.84,1812780.0,D,S,47467,False,False,True,0000789019-26-000121,https://www.sec.gov/Archives/edgar/data/789019/000078901926000121/0000789019-26-000121.txt
Numoto Takeshi,"EVP, Chief Marketing Officer",2026-06-08,2026-06-10,2500,412.45,1031125.0,D,S,51967,False,False,True,0000789019-26-000109,https://www.sec.gov/Archives/edgar/data/789019/000078901926000109/0000789019-26-000109.txt
STANTON JOHN W,,2026-06-05,2026-06-09,149,0.0,0.0,A,A,84054,False,True,False,0000789019-26-000100,https://www.sec.gov/Archives/edgar/data/789019/000078901926000100/0000789019-26-000100.txt
SCHARF CHARLES W,,2026-06-05,2026-06-09,149,0.0,0.0,A,A,45041,False,True,False,0000789019-26-000104,https://www.sec.gov/Archives/edgar/data/789019/000078901926000104/0000789019-26-000104.txt
List Teri,,2026-06-05,2026-06-09,149,0.0,0.0,A,A,149,False,True,False,0000789019-26-000102,https://www.sec.gov/Archives/edgar/data/789019/000078901926000102/0000789019-26-000102.txt
Di Sibio Carmine,,2026-06-05,2026-06-09,15,0.0,0.0,A,A,360,False,True,False,0000789019-26-000096,https://www.sec.gov/Archives/edgar/data/789019/000078901926000096/0000789019-26-000096.txt
Jolla Alice L.,Chief Accounting Officer,2026-06-01,2026-06-01,412,450.24,185498.88,D,F,71148,False,False,True,0000789019-26-000081,https://www.sec.gov/Archives/edgar/data/789019/000078901926000081/0000789019-26-000081.txt
Coleman Amy,"EVP, Chief Human Resources Off",2026-06-01,2026-06-01,433,450.24,194953.92,D,F,45480,False,False,True,0000789019-26-000080,https://www.sec.gov/Archives/edgar/data/789019/000078901926000080/0000789019-26-000080.txt
Althoff Judson,CEO Microsoft Commercial,2026-06-01,2026-06-02,15500,460.988,7145314.0,D,S,110477,False,False,True,0000789019-26-000083,https://www.sec.gov/Archives/edgar/data/789019/000078901926000083/0000789019-26-000083.txt
Coleman Amy,"EVP, Chief Human Resources Off",2026-05-15,2026-05-18,88,409.43,36029.84,D,F,45914,False,False,True,0000789019-26-000075,https://www.sec.gov/Archives/edgar/data/789019/000078901926000075/0000789019-26-000075.txt
Coleman Amy,"EVP, Chief Human Resources Off",2026-05-14,2026-05-18,1262,411.342,519113.6,D,S,46003,False,False,True,0000789019-26-000075,https://www.sec.gov/Archives/edgar/data/789019/000078901926000075/0000789019-26-000075.txt
