insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Adelson Miriam,,2026-06-16,2026-06-18,87718919,0.0,0.0,D,G,0,False,False,False,0001309416-26-000005,https://www.sec.gov/Archives/edgar/data/1300514/000130941626000005/0001309416-26-000005.txt
Adelson Miriam,,2026-06-16,2026-06-18,87718918,0.0,0.0,D,G,0,False,False,False,0001309416-26-000005,https://www.sec.gov/Archives/edgar/data/1300514/000130941626000005/0001309416-26-000005.txt
Adelson Miriam,,2026-06-16,2026-06-18,43859460,0.0,0.0,A,G,43859460,False,False,False,0001309416-26-000005,https://www.sec.gov/Archives/edgar/data/1300514/000130941626000005/0001309416-26-000005.txt
Adelson Miriam,,2026-06-16,2026-06-18,43859459,0.0,0.0,A,G,43859459,False,False,False,0001309416-26-000005,https://www.sec.gov/Archives/edgar/data/1300514/000130941626000005/0001309416-26-000005.txt
Adelson Miriam,,2026-06-16,2026-06-18,43859459,0.0,0.0,A,G,43859459,False,False,False,0001309416-26-000005,https://www.sec.gov/Archives/edgar/data/1300514/000130941626000005/0001309416-26-000005.txt
Adelson Miriam,,2026-06-16,2026-06-18,43859459,0.0,0.0,A,G,43859459,False,False,False,0001309416-26-000005,https://www.sec.gov/Archives/edgar/data/1300514/000130941626000005/0001309416-26-000005.txt
Pant Muktesh,,2026-05-14,2026-05-18,3948,0.0,0.0,A,A,8694,False,True,False,0001456722-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000145672226000002/0001456722-26-000002.txt
Li Alain,,2026-05-14,2026-05-18,3948,0.0,0.0,A,A,12931,False,True,False,0002007378-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000200737826000002/0002007378-26-000002.txt
Kramer Lewis,,2026-05-14,2026-05-18,3948,0.0,0.0,A,A,31336,False,True,False,0001468110-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000146811026000002/0001468110-26-000002.txt
Forman Charles D,,2026-05-14,2026-05-18,3948,0.0,0.0,A,A,180376,False,True,False,0001305349-26-000004,https://www.sec.gov/Archives/edgar/data/1300514/000130534926000004/0001305349-26-000004.txt
Chau Micheline,,2026-05-14,2026-05-18,3948,0.0,0.0,A,A,35293,False,True,False,0001448102-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000144810226000002/0001448102-26-000002.txt
Chafetz Irwin,,2026-05-14,2026-05-18,3948,0.0,0.0,A,A,74897,False,True,False,0001319523-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000131952326000002/0001319523-26-000002.txt
Besca Mark,,2026-05-14,2026-05-18,3948,0.0,0.0,A,A,8694,False,True,False,0001831351-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000183135126000002/0001831351-26-000002.txt
Forman Charles D,,2026-04-27,2026-04-29,11400,54.09,616626.0,D,S,176428,False,True,False,0001305349-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000130534926000002/0001305349-26-000002.txt
Dumont Patrick,Chairman & CEO,2026-03-17,2026-03-19,61740,52.53,3243202.2,A,M,572107,False,True,True,0001667998-26-000008,https://www.sec.gov/Archives/edgar/data/1300514/000166799826000008/0001667998-26-000008.txt
Dumont Patrick,Chairman & CEO,2026-03-17,2026-03-19,60165,54.75,3294033.75,D,S,511942,False,True,True,0001667998-26-000008,https://www.sec.gov/Archives/edgar/data/1300514/000166799826000008/0001667998-26-000008.txt
Goldstein Robert G,Chairman & CEO,2026-03-01,2026-03-03,75639,0.0,0.0,A,M,75639,False,True,True,0001305337-26-000010,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000010/0001305337-26-000010.txt
Goldstein Robert G,Chairman & CEO,2026-03-01,2026-03-03,132306,0.0,0.0,A,M,207945,False,True,True,0001305337-26-000010,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000010/0001305337-26-000010.txt
Goldstein Robert G,Chairman & CEO,2026-03-01,2026-03-03,189252,0.0,0.0,A,M,397197,False,True,True,0001305337-26-000010,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000010/0001305337-26-000010.txt
Goldstein Robert G,Chairman & CEO,2026-02-06,2026-02-09,65167,0.0,0.0,D,G,0,False,True,True,0001305337-26-000008,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000008/0001305337-26-000008.txt
Goldstein Robert G,Chairman & CEO,2026-02-06,2026-02-09,65167,0.0,0.0,A,G,324860,False,True,True,0001305337-26-000008,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000008/0001305337-26-000008.txt
Goldstein Robert G,Chairman & CEO,2026-02-05,2026-02-09,130688,0.0,0.0,D,G,65167,False,True,True,0001305337-26-000008,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000008/0001305337-26-000008.txt
Goldstein Robert G,Chairman & CEO,2026-02-05,2026-02-09,130688,0.0,0.0,A,G,259693,False,True,True,0001305337-26-000008,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000008/0001305337-26-000008.txt
Hyzak Randy,EVP & CFO,2026-02-03,2026-02-05,14036,0.0,0.0,A,M,87641,False,False,True,0001456136-26-000006,https://www.sec.gov/Archives/edgar/data/1300514/000145613626000006/0001456136-26-000006.txt
Hudson D. Zachary,EVP and Global General Counsel,2026-02-03,2026-02-05,17378,0.0,0.0,A,M,45023,False,False,True,0001787180-26-000006,https://www.sec.gov/Archives/edgar/data/1300514/000178718026000006/0001787180-26-000006.txt
Goldstein Robert G,Chairman & CEO,2026-02-03,2026-02-05,65167,0.0,0.0,A,M,195855,False,True,True,0001305337-26-000006,https://www.sec.gov/Archives/edgar/data/1300514/000130533726000006/0001305337-26-000006.txt
Dumont Patrick,President & COO,2026-02-03,2026-02-05,33419,0.0,0.0,A,M,523518,False,True,True,0001667998-26-000006,https://www.sec.gov/Archives/edgar/data/1300514/000166799826000006/0001667998-26-000006.txt
Dumont Patrick,President & COO,2026-02-03,2026-02-05,13151,56.94,748817.94,D,F,510367,False,True,True,0001667998-26-000006,https://www.sec.gov/Archives/edgar/data/1300514/000166799826000006/0001667998-26-000006.txt
Hyzak Randy,EVP & CFO,2026-01-30,2026-02-02,8811,0.0,0.0,A,M,73605,False,False,True,0001456136-26-000002,https://www.sec.gov/Archives/edgar/data/1300514/000145613626000002/0001456136-26-000002.txt
