insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Smith Douglas Edward,EVP,2026-06-30,2026-07-01,0,239.75,0.0,A,J,5169,False,False,True,0001628280-26-046371,https://www.sec.gov/Archives/edgar/data/922621/000162828026046371/0001628280-26-046371.txt
Shine Sarah,Executive Vice President,2026-06-30,2026-07-01,4,239.75,959.0,A,J,557,False,False,True,0001628280-26-046369,https://www.sec.gov/Archives/edgar/data/922621/000162828026046369/0001628280-26-046369.txt
DaBreo Anthony,"Senior Vice President, Life",2026-06-30,2026-07-01,0,239.75,0.0,A,J,911,False,False,True,0001628280-26-046368,https://www.sec.gov/Archives/edgar/data/922621/000162828026046368/0001628280-26-046368.txt
Cook Cody,Executive Vice President,2026-06-30,2026-07-01,4,239.75,959.0,A,J,1147,False,False,True,0001628280-26-046364,https://www.sec.gov/Archives/edgar/data/922621/000162828026046364/0001628280-26-046364.txt
Vorsheck Elizabeth A,,2026-06-02,2026-06-04,2000,211.0,422000.0,A,P,266081,False,True,False,0001628280-26-040653,https://www.sec.gov/Archives/edgar/data/922621/000162828026040653/0001628280-26-040653.txt
Vorsheck Elizabeth A,,2026-06-02,2026-06-04,1000,211.5,211500.0,A,P,267081,False,True,False,0001628280-26-040653,https://www.sec.gov/Archives/edgar/data/922621/000162828026040653/0001628280-26-040653.txt
Vorsheck Elizabeth A,,2026-06-02,2026-06-04,4000,200.0,800000.0,A,P,3004000,False,True,False,0001628280-26-040653,https://www.sec.gov/Archives/edgar/data/922621/000162828026040653/0001628280-26-040653.txt
Smith Douglas Edward,EVP,2026-05-31,2026-06-01,0,213.07,0.0,A,J,5169,False,False,True,0001628280-26-039409,https://www.sec.gov/Archives/edgar/data/922621/000162828026039409/0001628280-26-039409.txt
Shine Sarah,Executive Vice President,2026-05-31,2026-06-01,5,213.07,1065.35,A,J,552,False,False,True,0001628280-26-039407,https://www.sec.gov/Archives/edgar/data/922621/000162828026039407/0001628280-26-039407.txt
Pelkowski Julie Marie,EVP & CFO,2026-05-31,2026-06-01,1,213.07,213.07,A,J,672,False,False,True,0001628280-26-039405,https://www.sec.gov/Archives/edgar/data/922621/000162828026039405/0001628280-26-039405.txt
DaBreo Anthony,"Senior Vice President, Life",2026-05-31,2026-06-01,2,213.07,426.14,A,J,911,False,False,True,0001628280-26-039403,https://www.sec.gov/Archives/edgar/data/922621/000162828026039403/0001628280-26-039403.txt
Cook Cody,Executive Vice President,2026-05-31,2026-06-01,6,213.07,1278.42,A,J,1142,False,False,True,0001628280-26-039402,https://www.sec.gov/Archives/edgar/data/922621/000162828026039402/0001628280-26-039402.txt
DaBreo Anthony,"Senior Vice President, Life",2026-05-08,2026-05-13,465,217.1,100951.5,D,S,909,False,False,True,0001628280-26-034396,https://www.sec.gov/Archives/edgar/data/922621/000162828026034396/0001628280-26-034396.txt
Smith Douglas Edward,EVP,2026-04-30,2026-05-01,3,218.93,656.79,A,J,5168,False,False,True,0001628280-26-029148,https://www.sec.gov/Archives/edgar/data/922621/000162828026029148/0001628280-26-029148.txt
Shine Sarah,Executive Vice President,2026-04-30,2026-05-01,8,218.93,1751.44,A,J,547,False,False,True,0001628280-26-029145,https://www.sec.gov/Archives/edgar/data/922621/000162828026029145/0001628280-26-029145.txt
Pelkowski Julie Marie,EVP & CFO,2026-04-30,2026-05-01,7,218.93,1532.51,A,J,670,False,False,True,0001628280-26-029143,https://www.sec.gov/Archives/edgar/data/922621/000162828026029143/0001628280-26-029143.txt
DaBreo Anthony,"Senior Vice President, Life",2026-04-30,2026-05-01,9,218.93,1970.37,A,J,1374,False,False,True,0001628280-26-029139,https://www.sec.gov/Archives/edgar/data/922621/000162828026029139/0001628280-26-029139.txt
Cook Cody,Executive Vice President,2026-04-30,2026-05-01,9,218.93,1970.37,A,J,1136,False,False,True,0001628280-26-029138,https://www.sec.gov/Archives/edgar/data/922621/000162828026029138/0001628280-26-029138.txt
