insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Krueger Daniel,EVP WEC Infrastructure,2026-05-19,2026-05-20,4665,58.305,271992.83,A,M,12011,False,False,True,0001762620-26-000005,https://www.sec.gov/Archives/edgar/data/783325/000176262026000005/0001762620-26-000005.txt
Krueger Daniel,EVP WEC Infrastructure,2026-05-19,2026-05-20,2000,110.8497,221699.4,D,S,10011,False,False,True,0001762620-26-000005,https://www.sec.gov/Archives/edgar/data/783325/000176262026000005/0001762620-26-000005.txt
Krueger Daniel,EVP WEC Infrastructure,2026-05-19,2026-05-20,1000,110.919,110919.0,D,S,9011,False,False,True,0001762620-26-000005,https://www.sec.gov/Archives/edgar/data/783325/000176262026000005/0001762620-26-000005.txt
Krueger Daniel,EVP WEC Infrastructure,2026-05-19,2026-05-20,1665,111.1142,185005.14,D,S,7346,False,False,True,0001762620-26-000005,https://www.sec.gov/Archives/edgar/data/783325/000176262026000005/0001762620-26-000005.txt
Hooper Michael,EVP & Chief Operating Officer,2026-04-01,2026-04-02,424,115.945,49160.68,D,F,7719,False,False,True,0001813660-26-000005,https://www.sec.gov/Archives/edgar/data/783325/000181366026000005/0001813660-26-000005.txt
PAYNE ULICE JR,,2026-02-24,2026-02-25,1450,114.5975,166166.38,D,S,20540,False,True,False,0001188179-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000118817926000004/0001188179-26-000004.txt
KLAPPA GALE E,,2026-02-23,2026-02-24,3180,68.175,216796.5,A,M,279780,False,True,False,0001195320-26-000006,https://www.sec.gov/Archives/edgar/data/783325/000119532026000006/0001195320-26-000006.txt
KLAPPA GALE E,,2026-02-23,2026-02-24,3180,115.44,367099.2,D,S,276600,False,True,False,0001195320-26-000006,https://www.sec.gov/Archives/edgar/data/783325/000119532026000006/0001195320-26-000006.txt
KLAPPA GALE E,,2026-02-17,2026-02-18,5000,68.175,340875.0,A,M,281600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
KLAPPA GALE E,,2026-02-17,2026-02-18,5000,116.55,582750.0,D,S,276600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
Straka Mary Beth,Sr. VP-Corp Comm & Inv Rel,2026-02-13,2026-02-18,2815,66.015,185832.23,A,M,7522,False,False,True,0001647118-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000164711826000004/0001647118-26-000004.txt
Straka Mary Beth,Sr. VP-Corp Comm & Inv Rel,2026-02-13,2026-02-18,2815,115.4995,325131.09,D,S,4707,False,False,True,0001647118-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000164711826000004/0001647118-26-000004.txt
KLAPPA GALE E,,2026-02-13,2026-02-18,25000,68.175,1704375.0,A,M,301600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
KLAPPA GALE E,,2026-02-13,2026-02-18,5000,115.3818,576909.0,D,S,296600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
KLAPPA GALE E,,2026-02-13,2026-02-18,5000,115.4132,577066.0,D,S,291600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
KLAPPA GALE E,,2026-02-13,2026-02-18,5000,115.4639,577319.5,D,S,286600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
KLAPPA GALE E,,2026-02-13,2026-02-18,5000,115.45,577250.0,D,S,281600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
KLAPPA GALE E,,2026-02-13,2026-02-18,5000,115.5031,577515.5,D,S,276600,False,True,False,0001195320-26-000004,https://www.sec.gov/Archives/edgar/data/783325/000119532026000004/0001195320-26-000004.txt
Lauber Scott J,President and CEO,2026-02-09,2026-02-11,8089,58.305,471629.15,A,M,74889,False,True,True,0001646760-26-000005,https://www.sec.gov/Archives/edgar/data/783325/000164676026000005/0001646760-26-000005.txt
