insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Miller Shannon,President,2026-07-08,2026-07-10,52,129.7,6744.4,D,F,25292,False,False,False,0001949067-26-000005,https://www.sec.gov/Archives/edgar/data/52988/000194906726000005/0001949067-26-000005.txt
Kachhela Jiten,President,2026-06-08,2026-06-10,8337,119.96,1000106.52,A,A,16970,False,False,False,0002139084-26-000004,https://www.sec.gov/Archives/edgar/data/52988/000213908426000004/0002139084-26-000004.txt
Nathamuni Venkatesh,Chief Financial Officer,2026-06-03,2026-06-05,1803,121.28,218667.84,D,F,19791,False,False,False,0001924898-26-000007,https://www.sec.gov/Archives/edgar/data/52988/000192489826000007/0001924898-26-000007.txt
Lim Cheryl H.J.,Chief Human Resources Officer,2026-05-18,2026-05-22,1585,113.61,180071.85,A,A,1585,False,False,False,0001942478-26-000008,https://www.sec.gov/Archives/edgar/data/52988/000194247826000008/0001942478-26-000008.txt
PRAGADA ROBERT V,Chair & CEO,2026-05-15,2026-05-18,3601,111.09,400035.09,A,P,333755,False,False,False,0001456921-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000145692126000002/0001456921-26-000002.txt
Fernandez Manuel J,,2026-05-13,2026-05-14,253,112.56,28477.68,A,P,12504,False,False,False,0001825457-26-000007,https://www.sec.gov/Archives/edgar/data/52988/000182545726000007/0001825457-26-000007.txt
Fernandez Manuel J,,2026-05-08,2026-05-12,403,121.929,49137.39,A,P,12251,False,False,False,0001825457-26-000005,https://www.sec.gov/Archives/edgar/data/52988/000182545726000005/0001825457-26-000005.txt
Miller Shannon,President,2026-03-06,2026-03-10,1440,134.13,193147.2,D,S,25344,False,False,False,0001949067-26-000003,https://www.sec.gov/Archives/edgar/data/52988/000194906726000003/0001949067-26-000003.txt
SLOAT JULIA A,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,4620,False,False,False,0001643029-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000164302926000002/0001643029-26-000002.txt
Pinkham Louis V.,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,4620,False,False,False,0001560596-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000156059626000002/0001560596-26-000002.txt
MCNAMARA ROBERT A,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,18603,False,False,False,0001194760-26-000004,https://www.sec.gov/Archives/edgar/data/52988/000119476026000004/0001194760-26-000004.txt
Kiser Georgette D.,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,12958,False,False,False,0001739876-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000173987626000002/0001739876-26-000002.txt
Jackson Mary M.,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,3185,False,False,False,0001856953-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000185695326000002/0001856953-26-000002.txt
Fernandez Manuel J,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,11848,False,False,False,0001825457-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000182545726000002/0001825457-26-000002.txt
Collins Michael,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,3200,False,False,False,0001592244-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000159224426000002/0001592244-26-000002.txt
Bryant Diane M,,2026-01-29,2026-02-02,1636,136.29,222970.44,A,A,1636,False,False,False,0001687544-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000168754426000002/0001687544-26-000002.txt
Abani Priya,,2026-01-29,2026-02-02,1468,136.29,200073.72,A,A,7728,False,False,False,0001893670-26-000002,https://www.sec.gov/Archives/edgar/data/52988/000189367026000002/0001893670-26-000002.txt
Zaccaro Joanne Caruso,Chief Legal & Admin Officer,2025-12-01,2025-12-03,975,132.84,129519.0,A,A,80346,False,False,False,0001725181-25-000006,https://www.sec.gov/Archives/edgar/data/52988/000172518125000006/0001725181-25-000006.txt
Zaccaro Joanne Caruso,Chief Legal & Admin Officer,2025-12-01,2025-12-03,476,132.84,63231.84,D,F,79870,False,False,False,0001725181-25-000006,https://www.sec.gov/Archives/edgar/data/52988/000172518125000006/0001725181-25-000006.txt
PRAGADA ROBERT V,Chair & CEO,2025-12-01,2025-12-03,2425,132.84,322137.0,A,A,330701,False,False,False,0001456921-25-000006,https://www.sec.gov/Archives/edgar/data/52988/000145692125000006/0001456921-25-000006.txt
