insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2026-07-01,2026-07-02,53,176.32,9344.96,D,F,4298,False,False,False,0001392404-26-000008,https://www.sec.gov/Archives/edgar/data/1297996/000139240426000008/0001392404-26-000008.txt
MANDEVILLE JEAN F H P,,2026-05-29,2026-06-02,1289,0.0,0.0,A,A,11039,False,False,False,0001219934-26-000004,https://www.sec.gov/Archives/edgar/data/1297996/000121993426000004/0001219934-26-000004.txt
MANDEVILLE JEAN F H P,,2026-05-28,2026-06-01,284,191.43,54366.12,D,F,9750,False,False,False,0001219934-26-000002,https://www.sec.gov/Archives/edgar/data/1297996/000121993426000002/0001219934-26-000002.txt
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2026-04-01,2026-04-02,53,180.45,9563.85,D,F,4351,False,False,False,0001392404-26-000006,https://www.sec.gov/Archives/edgar/data/1297996/000139240426000006/0001392404-26-000006.txt
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2026-03-13,2026-03-17,84,179.61,15087.24,D,F,3778,False,False,False,0001392404-26-000004,https://www.sec.gov/Archives/edgar/data/1297996/000139240426000004/0001392404-26-000004.txt
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2026-03-13,2026-03-17,626,179.61,112435.86,A,A,4404,False,False,False,0001392404-26-000004,https://www.sec.gov/Archives/edgar/data/1297996/000139240426000004/0001392404-26-000004.txt
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2026-01-02,2026-01-05,25,154.71,3867.75,D,F,3881,False,False,False,0001392404-26-000002,https://www.sec.gov/Archives/edgar/data/1297996/000139240426000002/0001392404-26-000002.txt
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2026-01-02,2026-01-05,19,154.71,2939.49,D,F,3862,False,False,False,0001392404-26-000002,https://www.sec.gov/Archives/edgar/data/1297996/000139240426000002/0001392404-26-000002.txt
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2026-01-01,2026-01-05,1131,154.71,174977.01,A,A,3906,False,False,False,0001392404-26-000002,https://www.sec.gov/Archives/edgar/data/1297996/000139240426000002/0001392404-26-000002.txt
Preusse Mary Hogan,,2025-12-01,2025-12-01,4166,157.42,655811.72,D,S,0,False,False,False,0001697749-25-000012,https://www.sec.gov/Archives/edgar/data/1297996/000169774925000012/0001697749-25-000012.txt
Preusse Mary Hogan,,2025-11-26,2025-12-01,4166,0.0,0.0,A,M,4166,False,False,False,0001697749-25-000012,https://www.sec.gov/Archives/edgar/data/1297996/000169774925000012/0001697749-25-000012.txt
Kornegay Christine Beseda,CHIEF ACCOUNTING OFFICER,2025-10-01,2025-10-02,35,171.45,6000.75,D,F,2775,False,False,False,0001392404-25-000005,https://www.sec.gov/Archives/edgar/data/1297996/000139240425000005/0001392404-25-000005.txt
Power Andrew,PRESIDENT AND CEO,2025-09-15,2025-09-16,53269,0.0,0.0,A,M,53269,True,False,False,0001641275-25-000007,https://www.sec.gov/Archives/edgar/data/1297996/000164127525000007/0001641275-25-000007.txt
Power Andrew,PRESIDENT AND CEO,2025-09-15,2025-09-16,53269,175.16,9330598.04,D,S,0,True,False,False,0001641275-25-000007,https://www.sec.gov/Archives/edgar/data/1297996/000164127525000007/0001641275-25-000007.txt
Power Andrew,PRESIDENT AND CEO,2025-09-12,2025-09-16,4731,0.0,0.0,A,M,4731,True,False,False,0001641275-25-000007,https://www.sec.gov/Archives/edgar/data/1297996/000164127525000007/0001641275-25-000007.txt
Power Andrew,PRESIDENT AND CEO,2025-09-12,2025-09-16,4731,175.1,828398.1,D,S,0,True,False,False,0001641275-25-000007,https://www.sec.gov/Archives/edgar/data/1297996/000164127525000007/0001641275-25-000007.txt
