insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Webb Brian,EVP- Final Mile Services,2026-06-05,2026-06-08,1500,284.0101,426015.15,D,S,15881,False,False,False,0001909306-26-000004,https://www.sec.gov/Archives/edgar/data/728535/000190930626000004/0001909306-26-000004.txt
Keefauver David,EVP of People,2026-06-05,2026-06-08,703,285.126,200443.58,D,S,790,False,False,False,0001943782-26-000004,https://www.sec.gov/Archives/edgar/data/728535/000194378226000004/0001943782-26-000004.txt
GARRISON EARL WAYNE,Honorary Founding Director,2026-06-02,2026-06-02,76744,0.0,0.0,D,G,1108000,False,False,False,0001190241-26-000001,https://www.sec.gov/Archives/edgar/data/728535/000119024126000001/0001190241-26-000001.txt
Hobbs Nicholas,EVP and COO,2026-05-29,2026-06-02,6204,0.0,0.0,D,G,85532,False,False,False,0001504649-26-000009,https://www.sec.gov/Archives/edgar/data/728535/000150464926000009/0001504649-26-000009.txt
ROBO JAMES L,,2026-05-28,2026-06-01,37856,270.24,10230205.44,A,J,80113,False,False,False,0001183254-26-000004,https://www.sec.gov/Archives/edgar/data/728535/000118325426000004/0001183254-26-000004.txt
Frazier Spencer,EVP of Sales and Marketing,2026-05-19,2026-05-26,2000,258.2028,516405.6,D,S,4603,False,False,False,0001940280-26-000006,https://www.sec.gov/Archives/edgar/data/728535/000194028026000006/0001940280-26-000006.txt
Hicks Bradley W.,President of DCS,2026-05-15,2026-05-18,7644,261.9059,2002008.7,D,S,23982,False,False,False,0001705615-26-000006,https://www.sec.gov/Archives/edgar/data/728535/000170561526000006/0001705615-26-000006.txt
Field Darren P.,EVP and President Intermodal,2026-05-14,2026-05-15,4000,254.485,1017940.0,D,S,8696,False,False,False,0001705960-26-000005,https://www.sec.gov/Archives/edgar/data/728535/000170596026000005/0001705960-26-000005.txt
Delco Albert Brad,EVP & CFO,2026-05-05,2026-05-05,98,0.0,0.0,D,G,6885,False,False,False,0002084757-26-000004,https://www.sec.gov/Archives/edgar/data/728535/000208475726000004/0002084757-26-000004.txt
ROBO JAMES L,,2026-04-23,2026-04-27,1359,253.71,344791.89,A,A,42257,False,False,False,0001183254-26-000003,https://www.sec.gov/Archives/edgar/data/728535/000118325426000003/0001183254-26-000003.txt
