insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Chambers Timothy L,Sr VP & Pres - Tools,2026-07-28,2026-07-28,9111,168.7,1537025.7,A,M,30334,True,False,True,0000091440-26-000146,https://www.sec.gov/Archives/edgar/data/91440/000009144026000146/0000091440-26-000146.txt
Chambers Timothy L,Sr VP & Pres - Tools,2026-07-28,2026-07-28,9091,419.3563,3812368.12,D,S,21243,True,False,True,0000091440-26-000146,https://www.sec.gov/Archives/edgar/data/91440/000009144026000146/0000091440-26-000146.txt
Chambers Timothy L,Sr VP & Pres - Tools,2026-07-28,2026-07-28,20,420.0,8400.0,D,S,21223,True,False,True,0000091440-26-000146,https://www.sec.gov/Archives/edgar/data/91440/000009144026000146/0000091440-26-000146.txt
Chambers Timothy L,Sr VP & Pres - Tools,2026-07-17,2026-07-21,389,168.7,65624.3,A,M,21612,True,False,True,0000091440-26-000137,https://www.sec.gov/Archives/edgar/data/91440/000009144026000137/0000091440-26-000137.txt
Chambers Timothy L,Sr VP & Pres - Tools,2026-07-17,2026-07-21,389,419.4264,163156.87,D,S,21223,True,False,True,0000091440-26-000137,https://www.sec.gov/Archives/edgar/data/91440/000009144026000137/0000091440-26-000137.txt
Miller Richard Thomas,"VP, Gen Counsel & Secretary",2026-07-01,2026-07-02,2000,155.92,311840.0,A,M,6529,True,False,True,0000091440-26-000134,https://www.sec.gov/Archives/edgar/data/91440/000009144026000134/0000091440-26-000134.txt
Miller Richard Thomas,"VP, Gen Counsel & Secretary",2026-07-01,2026-07-02,2000,405.92,811840.0,D,S,4529,True,False,True,0000091440-26-000134,https://www.sec.gov/Archives/edgar/data/91440/000009144026000134/0000091440-26-000134.txt
Miller Richard Thomas,"VP, Gen Counsel & Secretary",2026-06-10,2026-06-11,427,389.55,166337.85,D,S,4527,True,False,True,0000091440-26-000132,https://www.sec.gov/Archives/edgar/data/91440/000009144026000132/0000091440-26-000132.txt
Arregui Jesus,Sr VP & President - Commercial,2026-06-10,2026-06-11,7500,168.7,1265250.0,A,M,11939,False,False,True,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/0000091440-26-000131.txt
Arregui Jesus,Sr VP & President - Commercial,2026-06-10,2026-06-11,3249,389.45,1265323.05,D,D,8690,False,False,True,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/0000091440-26-000131.txt
Arregui Jesus,Sr VP & President - Commercial,2026-06-10,2026-06-11,573,382.8392,219366.86,D,S,8117,False,False,True,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/0000091440-26-000131.txt
Arregui Jesus,Sr VP & President - Commercial,2026-06-10,2026-06-11,2676,383.7179,1026829.1,D,S,5441,False,False,True,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/0000091440-26-000131.txt
Arregui Jesus,Sr VP & President - Commercial,2026-06-10,2026-06-11,602,384.5549,231502.05,D,S,4839,False,False,True,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/0000091440-26-000131.txt
Arregui Jesus,Sr VP & President - Commercial,2026-06-10,2026-06-11,400,385.831,154332.4,D,S,4439,False,False,True,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/0000091440-26-000131.txt
Pagliari Aldo John,Sr VP - Finance & CFO,2026-06-04,2026-06-04,1330,379.2708,504430.16,D,S,118157,False,False,True,0000091440-26-000123,https://www.sec.gov/Archives/edgar/data/91440/000009144026000123/0000091440-26-000123.txt
Pagliari Aldo John,Sr VP - Finance & CFO,2026-05-14,2026-05-14,8000,168.7,1349600.0,A,M,125200,True,False,True,0000091440-26-000119,https://www.sec.gov/Archives/edgar/data/91440/000009144026000119/0000091440-26-000119.txt
Pagliari Aldo John,Sr VP - Finance & CFO,2026-05-14,2026-05-14,1010,366.1956,369857.56,D,S,124190,True,False,True,0000091440-26-000119,https://www.sec.gov/Archives/edgar/data/91440/000009144026000119/0000091440-26-000119.txt
Pagliari Aldo John,Sr VP - Finance & CFO,2026-05-14,2026-05-14,3029,367.0938,1111927.12,D,S,121161,True,False,True,0000091440-26-000119,https://www.sec.gov/Archives/edgar/data/91440/000009144026000119/0000091440-26-000119.txt
Pagliari Aldo John,Sr VP - Finance & CFO,2026-05-14,2026-05-14,1674,367.9554,615957.34,D,S,119487,True,False,True,0000091440-26-000119,https://www.sec.gov/Archives/edgar/data/91440/000009144026000119/0000091440-26-000119.txt
PINCHUK NICHOLAS T,"Chairman, President and CEO",2026-05-05,2026-05-05,33750,168.7,5693625.0,A,M,880313,True,True,True,0000091440-26-000116,https://www.sec.gov/Archives/edgar/data/91440/000009144026000116/0000091440-26-000116.txt
