insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Sabrina Sanders S,SVP-ChiefActngOfcr&Controller,2026-06-30,2026-07-02,158,20.7,3270.6,A,A,2253,False,False,True,0000732717-26-000288,https://www.sec.gov/Archives/edgar/data/732717/000073271726000288/0000732717-26-000288.txt
McElfresh Jeffery S.,Chief Operating Officer,2026-06-30,2026-07-02,603,20.7,12482.1,A,A,180337,False,False,True,0000732717-26-000286,https://www.sec.gov/Archives/edgar/data/732717/000073271726000286/0000732717-26-000286.txt
Lee Lori M,Global Mktg Ofr & SEVP Intl,2026-06-30,2026-07-02,417,20.7,8631.9,A,A,9427,False,False,True,0000732717-26-000284,https://www.sec.gov/Archives/edgar/data/732717/000073271726000284/0000732717-26-000284.txt
Desroches Pascal,Sr. Exec VP and CFO,2026-06-30,2026-07-02,2003,20.7,41462.1,A,A,130782,False,False,True,0000732717-26-000282,https://www.sec.gov/Archives/edgar/data/732717/000073271726000282/0000732717-26-000282.txt
Sabrina Sanders S,SVP-ChiefActngOfcr&Controller,2026-05-29,2026-06-02,132,24.8,3273.6,A,A,2095,False,False,True,0000732717-26-000261,https://www.sec.gov/Archives/edgar/data/732717/000073271726000261/0000732717-26-000261.txt
McElfresh Jeffery S.,Chief Operating Officer,2026-05-29,2026-06-02,504,24.8,12499.2,A,A,179733,False,False,True,0000732717-26-000259,https://www.sec.gov/Archives/edgar/data/732717/000073271726000259/0000732717-26-000259.txt
Lee Lori M,Global Mktg Ofr & SEVP Intl,2026-05-29,2026-06-02,226,24.8,5604.8,A,A,9009,False,False,True,0000732717-26-000257,https://www.sec.gov/Archives/edgar/data/732717/000073271726000257/0000732717-26-000257.txt
Desroches Pascal,Sr. Exec VP and CFO,2026-05-29,2026-06-02,1629,24.8,40399.2,A,A,128778,False,False,True,0000732717-26-000256,https://www.sec.gov/Archives/edgar/data/732717/000073271726000256/0000732717-26-000256.txt
Sabrina Sanders S,SVP-ChiefActngOfcr&Controller,2026-04-30,2026-05-04,144,26.13,3762.72,A,A,1963,False,False,True,0000732717-26-000234,https://www.sec.gov/Archives/edgar/data/732717/000073271726000234/0000732717-26-000234.txt
STANKEY JOHN T,CEO & President,2026-04-30,2026-05-04,816,26.13,21322.08,A,A,77744,False,True,True,0000732717-26-000236,https://www.sec.gov/Archives/edgar/data/732717/000073271726000236/0000732717-26-000236.txt
McElfresh Jeffery S.,Chief Operating Officer,2026-04-30,2026-05-04,2236,26.13,58426.68,A,A,179229,False,False,True,0000732717-26-000232,https://www.sec.gov/Archives/edgar/data/732717/000073271726000232/0000732717-26-000232.txt
Lee Lori M,Global Mktg Ofr & SEVP Intl,2026-04-30,2026-05-04,304,26.13,7943.52,A,A,8783,False,False,True,0000732717-26-000230,https://www.sec.gov/Archives/edgar/data/732717/000073271726000230/0000732717-26-000230.txt
Desroches Pascal,Sr. Exec VP and CFO,2026-04-30,2026-05-04,2866,26.13,74888.58,A,A,127149,False,False,True,0000732717-26-000227,https://www.sec.gov/Archives/edgar/data/732717/000073271726000227/0000732717-26-000227.txt
Sabrina Sanders S,SVP-ChiefActngOfcr&Controller,2026-03-31,2026-04-02,1588,28.99,46036.12,A,A,1818,False,False,True,0000732717-26-000195,https://www.sec.gov/Archives/edgar/data/732717/000073271726000195/0000732717-26-000195.txt
McElfresh Jeffery S.,Chief Operating Officer,2026-03-31,2026-04-02,13018,28.99,377391.82,A,A,176993,False,False,True,0000732717-26-000194,https://www.sec.gov/Archives/edgar/data/732717/000073271726000194/0000732717-26-000194.txt
