insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
PRUDENTIAL FINANCIAL INC,,2026-07-15,2026-07-17,3000000,10.0,30000000.0,A,P,3000000,False,False,False,0001137774-26-000159,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000159/0001137774-26-000159.txt
PRUDENTIAL FINANCIAL INC,,2026-07-15,2026-07-17,3000000,10.0,30000000.0,A,P,3000000,False,False,False,0001137774-26-000159,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000159/0001137774-26-000159.txt
KAPPLER ANN M,EVP and General Counsel,2026-05-14,2026-05-18,13580,103.25,1402135.0,D,S,22059,False,False,True,0001137774-26-000126,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000126/0001137774-26-000126.txt
POON CHRISTINE A,,2026-05-12,2026-05-14,1765,0.0,0.0,A,M,13348,False,True,False,0001137774-26-000121,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000121/0001137774-26-000121.txt
POON CHRISTINE A,,2026-05-12,2026-05-14,1765,102.58,181053.7,D,D,11583,False,True,False,0001137774-26-000121,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000121/0001137774-26-000121.txt
CASELLAS GILBERT F,,2026-05-12,2026-05-14,1765,0.0,0.0,A,M,2265,False,True,False,0001137774-26-000116,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000116/0001137774-26-000116.txt
CASELLAS GILBERT F,,2026-05-12,2026-05-14,1765,102.58,181053.7,D,D,500,False,True,False,0001137774-26-000116,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000116/0001137774-26-000116.txt
Chappuis Jacques,Executive Vice President,2026-04-30,2026-05-04,6168,0.0,0.0,A,M,7168,False,False,True,0001137774-26-000088,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000088/0001137774-26-000088.txt
Chappuis Jacques,Executive Vice President,2026-04-30,2026-05-04,3411,98.11,334653.21,D,F,3757,False,False,True,0001137774-26-000088,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000088/0001137774-26-000088.txt
Chappuis Jacques,Executive Vice President,2026-04-30,2026-05-04,4165,0.0,0.0,A,M,7922,False,False,True,0001137774-26-000088,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000088/0001137774-26-000088.txt
Chappuis Jacques,Executive Vice President,2026-04-30,2026-05-04,2304,98.11,226045.44,D,F,5618,False,False,True,0001137774-26-000088,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000088/0001137774-26-000088.txt
PRUDENTIAL INSURANCE CO OF AMERICA,,2026-04-29,2026-05-01,270092,30.36,8199993.12,A,P,3573698,False,False,False,0001104659-26-054029,https://www.sec.gov/Archives/edgar/data/1137774/000110465926054029/0001104659-26-054029.txt
Walia Vicki,Executive Vice President,2026-02-28,2026-03-03,678,0.0,0.0,A,M,4346,False,False,True,0001137774-26-000070,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000070/0001137774-26-000070.txt
Walia Vicki,Executive Vice President,2026-02-28,2026-03-03,229,98.38,22529.02,D,F,4117,False,False,True,0001137774-26-000070,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000070/0001137774-26-000070.txt
Walia Vicki,Executive Vice President,2026-02-28,2026-03-03,665,0.0,0.0,A,M,4782,False,False,True,0001137774-26-000070,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000070/0001137774-26-000070.txt
Walia Vicki,Executive Vice President,2026-02-28,2026-03-03,225,98.38,22135.5,D,F,4557,False,False,True,0001137774-26-000070,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000070/0001137774-26-000070.txt
Walia Vicki,Executive Vice President,2026-02-28,2026-03-03,1041,0.0,0.0,A,M,5598,False,False,True,0001137774-26-000070,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000070/0001137774-26-000070.txt
